"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00218947","2018-06-12","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  111",",,7","   22",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-13","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   94",",,7","    4",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-14","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7","   18",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-15","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  200",",,7","   13",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-16","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7","   13",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-06-17","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7","   54",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-06-18","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  262",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  156",",,7","   18",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-19","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  183",",,7","    4",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-20","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  133",",,7","    9",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-21","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  167",",,7","    9",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-22","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  206",",,7","   22",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-23","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-06-24","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  178",",,7","   45",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-06-25","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7","   22",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-26","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  167",",,7","    4",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-27","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7","    4",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-28","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7","    4",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-29","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7","    9",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-06-30","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7","   31",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-07-01","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7","    4",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-07-02","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  222",",,7","   18",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-03","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  200",",,7","   58",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-04","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  144",",,7","   36",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-05","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  218",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7","   31",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-06","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  139",",,7","   22",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-07","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  228",",,7","   54",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-08","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7","   40",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-09","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7","    9",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-10","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  183",",,7","    9",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-11","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  178",",,7","   40",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-12","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  217",",,7","   18",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-13","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7","    4",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-14","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7","   54",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-15","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7","   54",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-16","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  133",",,7","    9",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-17","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  128",",,7","    4",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-18","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7","   13",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-19","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  189",",,7","   18",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-20","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  511",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  150",",,7","    9",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-21","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  161",",,7","   22",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-22","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7","   54",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-23","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  189",",,7","   45",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-24","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7","    4",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-25","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7","   18",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-26","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  122",",,7","   13",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-27","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  111",",,7","   13",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-28","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  106",",,7","    4",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-29","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  117",",,7","    4",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-30","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7","    4",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-07-31","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  139",",,7","   27",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-01","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  122",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-02","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-03","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   94",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-04","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  150",",,7","    4",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-05","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7","   27",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-06","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   78",",,7","   18",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-07","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   67",",,7","   13",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-08","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  100",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-09","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  111",",,7","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-10","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  133",",,7","    4",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-11","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7","   13",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-12","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  128",",,7","    0",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-13","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7","   18",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-14","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  139",",,7","   36",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-15","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  183",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-16","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","   89",",,7","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-17","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","   89",",,7","   27",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-18","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   67",",,7","   45",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-19","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   89",",,7","   13",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-20","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  111",",,7","    4",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-21","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  198",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   61",",,7","   45",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-22","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7","   45",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-23","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-24","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   89",",,7","    0",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-25","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   83",",,7","   13",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-26","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   33",",,7","    0",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-27","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   61",",,7","    0",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-28","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   11",",,7","   13",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-09-29","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-09-30","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-01","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   22",",,7","    0",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-02","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   39",",,7","    0",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-03","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   83",",,7","   22",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-04","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -39",",,7","    0",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-05","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -11",",,7","   13",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-06","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    6",",,7","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-07","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","    6",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-08","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   44",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-09","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   33",",,7","   31",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-10","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","  239",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    0",",,7","   67",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-11","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -17",",,7","   31",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-12","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -72",",,7","    0",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-13","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -33",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-14","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-15","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -39",",,7","    0",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-16","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -39",",,7","    0",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-17","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -22",",,7","    0",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-18","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -22",",,7","    0",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-19","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   22",",,7","   18",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-20","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -17",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-21","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -50",",,7","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-22","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   -6",",,7","   13",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-23","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -50",",,7","   18",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-24","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","    6",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-25","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   78",",,7","   40",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-26","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   72",",,7","    0",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-27","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","    6",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-28","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   -6",",,7","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00218947","2018-10-29","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   22",",,7","   13",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-30","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   17",",,7","    0",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,
"USC00218947","2018-10-31","45.86211","-96.56522","312.1","WHITE ROCK DAM, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   -6",",,7","    0",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,
