"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013743","2018-11-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   56",",,W",,,,,"   46",",,W",,,,,,,,,"  103","H,,S",,,,,"  310",",,W","  330",",,W",,,,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","    6",",,W",,,,,"   42",",,W",,,,,,,,,"   66","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","  -16",",,W",,,,,"   62",",,W",,,,,,,,,"   23","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   17",",,W","  -21",",,W",,,,,"   30",",,W",,,,,,,,,"   -7","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  361",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   11",",,W",,,,,"   36",",,W",,,,,,,,,"   36","H,,S",,,,,"   60",",,W","   40",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   33",",,W",,,,,"   26",",,W",,,,,,,,,"   80","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  114",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,,"   97","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   28",",,W",,,,,"   68",",,W",,,,,,,,,"   58","H,,S",,,,,"  320",",,W","  290",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","    0",",,W",,,,,"   76",",,W",,,,,,,,,"   27","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","   -5",",,W",,,,,"   38",",,W",,,,,,,,,"   19","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-11-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   33",",,W",,,,,"   17",",,W",,,,,,,,,"   51","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   53",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   22",",,W",,,,,"   15",",,W",,,,,,,,,"   49","H,,S",,,,,"   60",",,W","   40",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   72",",,W",,,,,"   34",",,W",,,,,,,,,"   87","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   89",",,W",,,,,"   44",",,W",,,,,,,,,"  131","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   17",",,W",,,,,"   53",",,W",,,,,,,,,"   70","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","    6",",,W",,,,,"   31",",,W",,,,,,,,,"   27","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","    6",",,W",,,,,"   36",",,W",,,,,,,,,"   33","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","    6",",,W",,,,,"   42",",,W",,,,,,,,,"   44","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","  -27",",,W",,,,,"   31",",,W",,,,,,,,,"   12","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   17",",,W","    0",",,W",,,,,"   41",",,W",,,,,,,,,"    9","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -10",",,W",,,,,"   47",",,W",,,,,,,,,"   14","H,,S",,,,,"  360",",,W","   30",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -32",",,W",,,,,"   26",",,W",,,,,,,,,"   17","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -10",",,W",,,,,"   23",",,W",,,,,,,,,"   39","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   39",",,W",,,,,"   17",",,W",,,,,,,,,"   61","H,,S",,,,,"   60",",,W","  210",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   74",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   28",",,W",,,,,"   25",",,W",,,,,,,,,"   65","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  648",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   89",",,W",,,,,"   51",",,W",,,,,,,,,"  103","H,,S",,,,,"   40",",,W","   20",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  152",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   61",",,W",,,,,"   51",",,W",,,,,,,,,"   89","H,,S",,,,,"  340",",,W","   40",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   56",",,W",,,,,"   50",",,W",,,,,,,,,"   88","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   11",",,W",,,,,"   46",",,W",,,,,,,,,"   62","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -10",",,W",,,,,"   26",",,W",,,,,,,,,"   41","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   91",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   22",",,W",,,,,"   31",",,W",,,,,,,,,"   49","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   43",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   83",",,W",,,,,"   53",",,W",,,,,,,,,"  150","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   56",",,W",,,,,"   64",",,W",,,,,,,,,"   97","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   28",",,W",,,,,"   25",",,W",,,,,,,,,"   65","H,,S",,,,,"  330",",,W","  350",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   44",",,W",,,,,"   43",",,W",,,,,,,,,"   71","H,,S",,,,,"  310",",,W","  270",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","   -5",",,W",,,,,"   31",",,W",,,,,,,,,"   46","H,,S",,,,,"  310",",,W","  330",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   -5",",,W",,,,,"   19",",,W",,,,,,,,,"   32","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","    6",",,W",,,,,"   23",",,W",,,,,,,,,"   52","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  259",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   67",",,W",,,,,"   21",",,W",,,,,,,,,"   89","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   50",",,W",,,,,"   39",",,W",,,,,,,,,"  104","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   39",",,W",,,,,"   16",",,W",,,,,,,,,"   62","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2018-12-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  122",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,,,"   64","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   67",",,W",,,,,"   56",",,W",,,,,,,,,"  136","H,,S",,,,,"  340",",,W","  290",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   56",",,W",,,,,"   25",",,W",,,,,,,,,"   79","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   44",",,W",,,,,"   30",",,W",,,,,,,,,"   85","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   22",",,W",,,,,"   23",",,W",,,,,,,,,"   59","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   78",",,W",,,,,"   41",",,W",,,,,,,,,"   91","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   39",",,W",,,,,"   46",",,W",,,,,,,,,"   99","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","   17",",,W",,,,,"   42",",,W",,,,,,,,,"   41","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   61",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   39",",,W",,,,,"   34",",,W",,,,,,,,,"   70","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","  122",",,W","    6",",,W",,,,,"   72",",,W",,,,,,,,,"   92","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,Z,2400","    0","T,,W,2400","    0",",,W,2400","   39",",,W","  -10",",,W",,,,,"   79",",,W",,,,,,,,,"   14","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","  -16",",,W",,,,,"   62",",,W",,,,,,,,,"    3","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","   33",",,W,2400","   48",",,W,2400","    0",",,W,2400","   28",",,W","  -10",",,W",,,,,"   21",",,W",,,,,,,,,"    5","H,,S",,,,,"   70",",,W","  170",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  180",",,W,2400","  211",",,W,2400","  100",",,W,2400","    0",",,W","  -16",",,W",,,,,"   51",",,W",,,,,,,,,"   -8","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0","T,,W,2400","    3",",,W,2400","  250",",,W,2400","   28",",,W","  -27",",,W",,,,,"   30",",,W",,,,,,,,,"   -2","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400","   39",",,W","  -38",",,W",,,,,"   32",",,W",,,,,,,,,"    3","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","2019-01-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400","   67",",,W","  -43",",,W",,,,,"   35",",,W",,,,,,,,,"   11","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
