"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00291963","2019-12-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  256",",,7",,,,,,,"   17",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2019-12-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  315",",,7",,,,,,,"   28",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2019-12-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  217",",,7",,,,,,,"   17",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2019-12-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  211",",,7",,,,,,,"   22",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2019-12-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  407",",,7",,,,,,,"   56",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2019-12-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  190",",,7",,,,,,,"   17",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  164",",,7",,,,,,,"   17",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2019-12-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  317",",,7",,,,,,,"   22",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  169",",,7",,,,,,,"   28",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2019-12-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  214",",,7",,,,,,,"   17",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2019-12-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  196",",,7",,,,,,,"   28",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2019-12-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  188",",,7",,,,,,,"   22",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2019-12-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   28",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  143",",,7",,,,,,,"   -6",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00291963","2019-12-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  137",",,7",,,,,,,"   -6",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2019-12-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  143",",,7",,,,,,,"  -11",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2019-12-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  266",",,7",,,,,,,"   -6",",,7",,,"   17",",,7",,,,,,,,,,,,
"USC00291963","2019-12-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  200",",,7",,,,,,,"   -6",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2019-12-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  108",",,7",,,,,,,"  -11",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2019-12-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  179",",,7",,,,,,,"    0",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  159",",,7",,,,,,,"    6",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800","  267",",,7",,,,,,,"   17",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  222",",,7",,,,,,,"   17",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2019-12-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   36",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  124",",,7",,,,,,,"   17",",,7",,,"   72",",,7",,,,,,,,,,,,
"USC00291963","2019-12-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  104",",,7,0800","    0",",,7","    0",",,7","  100",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  222",",,7",,,,,,,"   22",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2019-12-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  285",",,7",,,,,,,"    6",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2019-12-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   33",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  106",",,7",,,,,,,"   -6",",,7",,,"   17",",,7",,,,,,,,,,,,
"USC00291963","2019-12-31","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   39",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   37",",,7",,,,,,,"  -11",",,7",,,"    6",",,7",,,,,,,,,,,,
"USC00291963","2020-01-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  269",",,7",,,,,,,"  -11",",,7",,,"   17",",,7",,,,,,,,,,,,
"USC00291963","2020-01-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  391",",,7",,,,,,,"   -6",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2020-01-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  159",",,7",,,,,,,"    6",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2020-01-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800","  130",",,7",,,,,,,"    0",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2020-01-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  245",",,7",,,,,,,"    6",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   39",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  196",",,7",,,,,,,"    6",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-01-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  140",",,7",,,,,,,"    0",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-01-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  196",",,7",,,,,,,"   -6",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-01-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  272",",,7",,,,,,,"    0",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800","  198",",,7",,,,,,,"    6",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2020-01-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  224",",,7",,,,,,,"    0",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  338",",,7",,,,,,,"    0",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2020-01-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  174",",,7",,,,,,,"   -6",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  243",",,7",,,,,,,"  -11",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2020-01-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  257",",,7",,,,,,,"    0",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2020-01-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   33",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  249",",,7",,,,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2020-01-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  137",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   -6",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-01-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  159",",,7",,,,,,,"   -6",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2020-01-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  148",",,7",,,,,,,"  -11",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2020-01-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  105",",,7",,,,,,,"  -11",",,7",,,"   17",",,7",,,,,,,,,,,,
"USC00291963","2020-01-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  156",",,7",,,,,,,"   -6",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00291963","2020-01-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  332",",,7",,,,,,,"    0",",,7",,,"   17",",,7",,,,,,,,,,,,
"USC00291963","2020-01-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  190",",,7",,,,,,,"   -6",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","   74",",,7",,,,,,,"    6",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-01-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  171",",,7",,,,,,,"    0",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2020-01-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  151",",,7",,,,,,,"   11",",,7",,,"   72",",,7",,,,,,,,,,,,
"USC00291963","2020-01-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","   80",",,7",,,,,,,"   11",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2020-01-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  178",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  418",",,7",,,,,,,"   17",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2020-01-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  201",",,7",,,,,,,"   11",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-01-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  150",",,7",,,,,,,"    6",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2020-01-31","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  241",",,7",,,,,,,"   11",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-02-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  203",",,7",,,,,,,"   11",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-02-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  214",",,7",,,,,,,"   11",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-02-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800","  261",",,7",,,,,,,"   28",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2020-02-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  293",",,7",,,,,,,"   28",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2020-02-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   18",",,7,0800","   25",",,7","   25",",,7","  -22",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  270",",,7",,,,,,,"    6",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-02-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  -11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  129",",,7",,,,,,,"  -11",",,7",,,"   11",",,7",,,,,,,,,,,,
"USC00291963","2020-02-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  195",",,7",,,,,,,"   -6",",,7",,,"    6",",,7",,,,,,,,,,,,
"USC00291963","2020-02-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  163",",,7",,,,,,,"   -6",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2020-02-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  304",",,7",,,,,,,"  -11",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2020-02-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  193",",,7",,,,,,,"   11",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2020-02-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   33",",,7,0800","   51",",,7","   51",",,7","   78",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  290",",,7",,,,,,,"   17",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00291963","2020-02-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   43",",,7,0800","   76",",,7","  102",",,7","  -17",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  167",",,7",,,,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-02-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  217",",,7",,,,,,,"    0",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-02-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  367",",,7",,,,,,,"    0",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-02-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  336",",,7",,,,,,,"    0",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2020-02-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800","  193",",,7",,,,,,,"    6",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2020-02-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  323",",,7",,,,,,,"   22",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2020-02-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  286",",,7",,,,,,,"   44",",,7",,,"  106",",,7",,,,,,,,,,,,
"USC00291963","2020-02-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  208",",,7",,,,,,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2020-02-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","  243",",,7",,,,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00291963","2020-02-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   22",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  159",",,7",,,,,,,"    0",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2020-02-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  343",",,7",,,,,,,"    0",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00291963","2020-02-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800","  196",",,7",,,,,,,"   22",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2020-02-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  357",",,7",,,,,,,"   33",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2020-02-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  283",",,7",,,,,,,"   28",",,7",,,"  106",",,7",,,,,,,,,,,,
