"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00203585","2019-01-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   69",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   28",",,7,0800","   13",",,7","   25",",,7","   56",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    3",",,7","    0","T,,7","  -28",",,7","  -78",",,7",,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0","T,,7","    0","T,,7","  -56",",,7","  -83",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0","T,,7","  -33",",,7","  -61",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0","T,,7","  -28",",,7","  -67",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  -28",",,7"," -100",",,7",,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  -11",",,7","  -94",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   -6",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  -33",",,7"," -122",",,7",,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0","T,,7","    0","T,,7","  -22",",,7"," -111",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   15",",,7,0800","   25",",,7","   25",",,7","  -28",",,7","  -89",",,7",,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   18",",,7,0800","   51",",,7","   76",",,7","  -78",",,7"," -128",",,7",,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   41",",,7,0800","   71",",,7","  127",",,7"," -122",",,7"," -161",",,7",,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    5",",,7","  127",",,7"," -100",",,7"," -183",",,7",,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   74",",,7,0800","   79",",,7","  178",",,7","   -6",",,7"," -100",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   64",",,7,0800","    0",",,7","  102",",,7","   28",",,7","  -72",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    8",",,7","  102",",,7","  -22",",,7"," -106",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","  -89",",,7"," -200",",,7",,,,," -194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    3",",,7","  102",",,7"," -100",",,7"," -200",",,7",,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",I,7"," -100",",,7"," -211",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  168",",,7,0800","  229",",I,7","  330",",I,7","  -33",",,7"," -144",",,7",,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   25",",,7,0800","    0","T,,7","  330",",,7","  -89",",,7"," -217",",,7",,,,," -217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-01-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    3",",,7","  305",",,7"," -161",",,7"," -233",",,7",,,,," -228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  279",",,7"," -156",",,7"," -244",",,7",,,,," -239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  279",",,7","  -72",",,7"," -239",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","  229",",,7","   39",",,7","  -72",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  127",",,7","   67",",,7","   17",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","  127",",,7","   83",",,7","  -17",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   91",",,7,0800","    0","T,,7","   51",",,7","  -11",",,7","  -61",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","   51",",,7","   -6",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   30",",,7,0800","    0",",,7","   51",",,7","   61",",,7","  -78",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0","T,,7","   51",",,7","  -67",",,7"," -122",",,7",,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   25",",,7","  -61",",,7"," -117",",,7",,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","   13",",,7","   51",",,7","  -44",",,7"," -100",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   25",",,7","  -22",",,7","  -50",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  160",",,7,0800","  112",",,7","  127",",,7","    6",",,7","  -61",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  254",",,7,0800","    5",",,7","  127",",,7","  -39",",,7","  -89",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","   33",",,7","  -72",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","   -6",",,7","  -56",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","  -39",",,7","  -94",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","  -39",",,7","  -67",",,7",,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","  102",",,7","  -44",",,7"," -150",",,7",,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","  -44",",,7"," -150",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","  102",",,7","   22",",,7","  -56",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","   11",",,7","  -67",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7",,,"  -61",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  109",",,7,0800","    0",",,7","   76",",,7","   28",",,7","  -22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","   61",",,7","  -83",",,7",,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","  -72",",,7"," -111",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   43",",,7,0800","   46",",,7","  102",",,7","  -72",",,7"," -106",",,7",,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-02-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   30",",,7,0800","   43",",,7","  127",",,7","  -72",",,7"," -178",",,7",,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  127",",,7","  -56",",,7"," -167",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","    0",",,7"," -106",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   18",",,7,0800","   18",",,7","  127",",,7","  -22",",,7"," -133",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    5",",,7","  127",",,7","  -56",",,7"," -194",",,7",,,,," -183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    3",",,7","  127",",,7","  -94",",,7"," -183",",,7",,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    5",",,7","  127",",,7","  -83",",,7"," -178",",,7",,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","   13",",,7","  127",",,7","  -78",",,7"," -172",",,7",,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  127",",,7","  -61",",,7"," -144",",,7",,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  127",",,7","    0",",,7"," -117",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  102",",,7,0800","    0",",,7","   76",",,7","   44",",,7"," -111",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","   44",",,7","  -17",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","    6",",,7","  -61",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","   50",",,7","  -61",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   25",",,7","   50",",,7","    0",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  117",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   39",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","   44",",,7","  -22",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","    0",",,7","  -67",",,7",,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   33",",,7","  -67",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -33",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7","  -33",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   43",",,7,0800","    0",",,7","    0",",,7","   89",",,7","    6",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","    0",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   33",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -39",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -17",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","    6",",,7","  -50",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -28",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -22",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -11",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   43",",,7,0800","    0",",,7","    0",",,7","   39",",,7","  -11",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-03-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   74",",,7,0800","   15",",,7","   25",",,7","   17",",,7","  -44",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   -6",",,7","  -67",",,7",,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -67",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   23",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   17",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -17",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","   22",",,7","  -17",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7","   67",",,7","   -6",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   67",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  156",",,7","   44",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","    6",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   39",",,7","    6",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","   78",",,7","    0",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   28",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -11",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  185",",,7,0800",,,,,"   17",",,7","    0",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   11",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   64",",,7,0800","    0",",,7","    0",",,7","   44",",,7","    6",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   48",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   11",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7","   33",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
