"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00023031","2019-10-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  215",",,S","   77",",,S",,,,,,,"  154","H,,S"
"ASN00023031","2019-10-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  251",",,S","   82",",,S",,,,,,,"  209","H,,S"
"ASN00023031","2019-10-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,,,,,,,,,,,"  169","H,,S"
"ASN00023031","2019-10-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  132","H,,S"
"ASN00023031","2019-10-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   51",",,S",,,"  171",",,S","   74",",,S",,,,,,,"  145","H,,S"
"ASN00023031","2019-10-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   51",",,S",,,"  174",",,S",,,,,,,,,"  139","H,,S"
"ASN00023031","2019-10-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  165",",,S",,,,,,,,,"  123","H,,S"
"ASN00023031","2019-10-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,"  195",",,S","   82",",,S",,,,,,,"  148","H,,S"
"ASN00023031","2019-10-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  169",",,S",,,,,,,,,"  123","H,,S"
"ASN00023031","2019-10-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  175",",,S","   71",",,S",,,,,,,"  128","H,,S"
"ASN00023031","2019-10-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   73",",,S",,,,,,,"  167","H,,S"
"ASN00023031","2019-10-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  285",",,S","   93",",,S",,,,,,,"  211","H,,S"
"ASN00023031","2019-10-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  330",",,S","  134",",,S",,,,,,,"  244","H,,S"
"ASN00023031","2019-10-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  361",",,S",,,,,,,,,"  251","H,,S"
"ASN00023031","2019-10-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  204",",,S",,,,,,,,,"  154","H,,S"
"ASN00023031","2019-10-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  122",",,S",,,,,,,"  150","H,,S"
"ASN00023031","2019-10-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  190",",,S",,,,,,,,,"  139","H,,S"
"ASN00023031","2019-10-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   79",",,S",,,,,,,"  172","H,,S"
"ASN00023031","2019-10-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  114",",,S",,,,,,,"  231","H,,S"
"ASN00023031","2019-10-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  346",",,S","  139",",,S",,,,,,,"  288","H,,S"
"ASN00023031","2019-10-31","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  347",",,S","  229",",,S",,,,,,,"  297","H,,S"
"ASN00023031","2019-11-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","  130",",,S",,,"  304",",,S",,,,,,,,,"  193","H,,S"
"ASN00023031","2019-11-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  231",",,S",,,,,,,,,"  174","H,,S"
"ASN00023031","2019-11-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    8",",,S",,,"  185",",,S",,,,,,,,,"  156","H,,S"
"ASN00023031","2019-11-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  184",",,S",,,,,,,,,"  149","H,,S"
"ASN00023031","2019-11-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  224",",,S","  122",",,S",,,,,,,"  169","H,,S"
"ASN00023031","2019-11-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  204",",,S",,,,,,,,,"  161","H,,S"
"ASN00023031","2019-11-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   30",",,S",,,"  196",",,S",,,,,,,,,"  156","H,,S"
"ASN00023031","2019-11-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,"  174",",,S",,,,,,,,,"  137","H,,S"
"ASN00023031","2019-11-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  179",",,S","  106",",,S",,,,,,,"  151","H,,S"
"ASN00023031","2019-11-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  130",",,S",,,,,,,"  173","H,,S"
"ASN00023031","2019-11-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  124",",,S",,,,,,,"  217","H,,S"
"ASN00023031","2019-11-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  180",",,S",,,,,,,,,"  149","H,,S"
"ASN00023031","2019-11-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  188",",,S",,,,,,,,,"  159","H,,S"
"ASN00023031","2019-11-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  131",",,S",,,,,,,"  162","H,,S"
"ASN00023031","2019-11-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  186",",,S",,,,,,,,,"  142","H,,S"
"ASN00023031","2019-11-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  188",",,S","   76",",,S",,,,,,,"  139","H,,S"
"ASN00023031","2019-11-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   83",",,S",,,,,,,"  156","H,,S"
"ASN00023031","2019-11-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  316",",,S","   97",",,S",,,,,,,"  230","H,,S"
"ASN00023031","2019-11-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  135",",,S",,,,,,,"  242","H,,S"
"ASN00023031","2019-11-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  396",",,S",,,,,,,,,"  327","H,,S"
"ASN00023031","2019-11-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  159","H,,S"
"ASN00023031","2019-11-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  201",",,S","  102",",,S",,,,,,,"  156","H,,S"
"ASN00023031","2019-11-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  213",",,S",,,,,,,,,"  159","H,,S"
"ASN00023031","2019-11-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   97",",,S",,,,,,,"  199","H,,S"
"ASN00023031","2019-11-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  183","H,,S"
"ASN00023031","2019-11-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  143","H,,S"
"ASN00023031","2019-11-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  242",",,S","   80",",,S",,,,,,,"  168","H,,S"
"ASN00023031","2019-11-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  212",",,S","  105",",,S",,,,,,,"  170","H,,S"
"ASN00023031","2019-11-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  189",",,S",,,,,,,,,"  137","H,,S"
"ASN00023031","2019-11-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  191",",,S","   89",",,S",,,,,,,"  153","H,,S"
"ASN00023031","2019-12-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  178",",,S","  116",",,S",,,,,,,"  154","H,,S"
"ASN00023031","2019-12-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  197",",,S","  125",",,S",,,,,,,"  163","H,,S"
"ASN00023031","2019-12-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  206",",,S","  143",",,S",,,,,,,"  167","H,,S"
"ASN00023031","2019-12-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  205",",,S",,,,,,,,,"  169","H,,S"
"ASN00023031","2019-12-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  213",",,S",,,,,,,,,"  168","H,,S"
"ASN00023031","2019-12-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  210",",,S",,,,,,,,,"  156","H,,S"
"ASN00023031","2019-12-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   93",",,S",,,,,,,"  187","H,,S"
"ASN00023031","2019-12-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  376",",,S",,,,,,,,,"  301","H,,S"
"ASN00023031","2019-12-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  328",",,S",,,,,,,,,"  179","H,,S"
"ASN00023031","2019-12-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  256",",,S",,,,,,,,,"  178","H,,S"
"ASN00023031","2019-12-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  255",",,S","  130",",,S",,,,,,,"  188","H,,S"
"ASN00023031","2019-12-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  232",",,S",,,,,,,,,"  172","H,,S"
"ASN00023031","2019-12-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  202",",,S","  138",",,S",,,,,,,"  167","H,,S"
"ASN00023031","2019-12-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS",,,,,"  204",",,S",,,,,,,,,"  171","H,,S"
"ASN00023031","2019-12-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  283",",,S","  126",",,S",,,,,,,"  213","H,,S"
"ASN00023031","2019-12-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  311",",,S","  140",",,S",,,,,,,"  254","H,,S"
"ASN00023031","2019-12-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  393",",,S","  174",",,S",,,,,,,"  326","H,,S"
"ASN00023031","2019-12-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  424",",,S",,,,,,,,,"  329","H,,S"
"ASN00023031","2019-12-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  439",",,S",,,,,,,,,"  379","H,,S"
"ASN00023031","2019-12-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  422",",,S",,,,,,,,,"  271","H,,S"
"ASN00023031","2019-12-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  250",",,S",,,,,,,,,"  179","H,,S"
"ASN00023031","2019-12-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  121",",,S",,,,,,,"  222","H,,S"
"ASN00023031","2019-12-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  293",",,S",,,,,,,,,"  221","H,,S"
"ASN00023031","2019-12-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  280",",,S","  140",",,S",,,,,,,"  241","H,,S"
"ASN00023031","2019-12-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  321",",,S",,,,,,,,,"  238","H,,S"
"ASN00023031","2019-12-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  344",",,S","  167",",,S",,,,,,,"  261","H,,S"
"ASN00023031","2019-12-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  390",",,S","  213",",,S",,,,,,,"  296","H,,S"
"ASN00023031","2019-12-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  354",",,S",,,,,,,,,"  281","H,,S"
"ASN00023031","2019-12-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  219",",,S",,,,,,,"  302","H,,S"
"ASN00023031","2019-12-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  239","H,,S"
"ASN00023031","2019-12-31","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  238",",,S",,,,,,,,,"  182","H,,S"
"ASN00023031","2020-01-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  120",",,S",,,,,,,"  190","H,,S"
"ASN00023031","2020-01-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  132",",,S",,,,,,,"  243","H,,S"
"ASN00023031","2020-01-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  192",",,S",,,,,,,"  294","H,,S"
"ASN00023031","2020-01-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   41",",,S",,,"  250",",,S",,,,,,,,,"  177","H,,S"
"ASN00023031","2020-01-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,,,"  117",",,S",,,,,,,"  157","H,,S"
"ASN00023031","2020-01-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  280",",,S","  133",",,S",,,,,,,"  199","H,,S"
"ASN00023031","2020-01-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  317",",,S","  150",",,S",,,,,,,"  246","H,,S"
"ASN00023031","2020-01-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  341",",,S",,,,,,,,,"  269","H,,S"
"ASN00023031","2020-01-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  407",",,S","  193",",,S",,,,,,,"  305","H,,S"
"ASN00023031","2020-01-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  254",",,S",,,,,,,,,"  176","H,,S"
"ASN00023031","2020-01-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  181","H,,S"
"ASN00023031","2020-01-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS",,,,,"  298",",,S","  132",",,S",,,,,,,"  216","H,,S"
"ASN00023031","2020-01-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS",,,,,,,"  152",",,S",,,,,,,"  260","H,,S"
"ASN00023031","2020-01-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  284",",,S",,,,,,,,,"  239","H,,S"
"ASN00023031","2020-01-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  260",",,S",,,,,,,,,"  201","H,,S"
"ASN00023031","2020-01-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  241",",,S",,,,,,,,,"  178","H,,S"
"ASN00023031","2020-01-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  129",",,S",,,,,,,"  182","H,,S"
"ASN00023031","2020-01-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  238",",,S","  138",",,S",,,,,,,"  195","H,,S"
"ASN00023031","2020-01-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   89",",,S",,,"  232",",,S",,,,,,,,,"  181","H,,S"
"ASN00023031","2020-01-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  200",",,S","  155",",,S",,,,,,,"  177","H,,S"
"ASN00023031","2020-01-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  267",",,S","  162",",,S",,,,,,,"  236","H,,S"
"ASN00023031","2020-01-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  255",",,S",,,,,,,,,"  189","H,,S"
"ASN00023031","2020-01-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  204",",,S","  147",",,S",,,,,,,"  181","H,,S"
"ASN00023031","2020-01-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  220",",,S","  166",",,S",,,,,,,"  193","H,,S"
"ASN00023031","2020-01-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  240",",,S","  165",",,S",,,,,,,"  203","H,,S"
"ASN00023031","2020-01-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  236",",,S",,,,,,,,,"  196","H,,S"
"ASN00023031","2020-01-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  264",",,S",,,,,,,,,"  196","H,,S"
"ASN00023031","2020-01-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  132",",,S",,,,,,,"  209","H,,S"
"ASN00023031","2020-01-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  141",",,S",,,,,,,"  281","H,,S"
"ASN00023031","2020-01-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  423",",,S","  203",",,S",,,,,,,"  355","H,,S"
"ASN00023031","2020-01-31","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","  279",",,S",,,"  356",",,S",,,,,,,,,"  267","H,,S"
"ASN00023031","2020-02-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  254",",,S",,,,,,,,,"  187","H,,S"
"ASN00023031","2020-02-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  224",",,S",,,,,,,,,"  194","H,,S"
"ASN00023031","2020-02-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  224",",,S",,,,,,,,,"  167","H,,S"
"ASN00023031","2020-02-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  256",",,S","  123",",,S",,,,,,,"  183","H,,S"
"ASN00023031","2020-02-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  275",",,S","  139",",,S",,,,,,,"  199","H,,S"
"ASN00023031","2020-02-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  319",",,S","  145",",,S",,,,,,,"  239","H,,S"
"ASN00023031","2020-02-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  291",",,S","  191",",,S",,,,,,,"  247","H,,S"
"ASN00023031","2020-02-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  330",",,S","  215",",,S",,,,,,,"  272","H,,S"
"ASN00023031","2020-02-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  319",",,S",,,,,,,,,"  253","H,,S"
"ASN00023031","2020-02-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  277",",,S",,,,,,,,,"  232","H,,S"
"ASN00023031","2020-02-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  208","H,,S"
"ASN00023031","2020-02-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  259",",,S",,,,,,,,,"  206","H,,S"
"ASN00023031","2020-02-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  259",",,S","  173",",,S",,,,,,,"  227","H,,S"
"ASN00023031","2020-02-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  240",",,S",,,,,,,,,"  198","H,,S"
"ASN00023031","2020-02-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  238",",,S",,,,,,,,,"  187","H,,S"
"ASN00023031","2020-02-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  245",",,S",,,,,,,,,"  182","H,,S"
"ASN00023031","2020-02-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  131",",,S",,,,,,,"  218","H,,S"
"ASN00023031","2020-02-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  237",",,S",,,,,,,,,"  182","H,,S"
"ASN00023031","2020-02-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  226",",,S",,,,,,,,,"  171","H,,S"
"ASN00023031","2020-02-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  231",",,S","  123",",,S",,,,,,,"  175","H,,S"
"ASN00023031","2020-02-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  246",",,S","  131",",,S",,,,,,,"  183","H,,S"
"ASN00023031","2020-02-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  130",",,S",,,,,,,"  194","H,,S"
"ASN00023031","2020-02-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  306",",,S","  126",",,S",,,,,,,"  242","H,,S"
"ASN00023031","2020-02-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  289",",,S",,,,,,,,,"  232","H,,S"
"ASN00023031","2020-02-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  253",",,S",,,,,,,,,"  210","H,,S"
"ASN00023031","2020-02-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  231",",,S",,,,,,,,,"  169","H,,S"
"ASN00023031","2020-02-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  209",",,S","  122",",,S",,,,,,,"  182","H,,S"
"ASN00023031","2020-02-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  223",",,S",,,,,,,,,"  176","H,,S"
"ASN00023031","2020-02-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  127",",,S",,,,,,,"  196","H,,S"
"ASN00023031","2020-03-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  272",",,S",,,,,,,,,"  203","H,,S"
"ASN00023031","2020-03-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  224",",,S",,,,,,,,,"  164","H,,S"
"ASN00023031","2020-03-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  201",",,S","  130",",,S",,,,,,,"  174","H,,S"
"ASN00023031","2020-03-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  264",",,S",,,,,,,,,"  191","H,,S"
"ASN00023031","2020-03-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  219",",,S","  143",",,S",,,,,,,"  183","H,,S"
"ASN00023031","2020-03-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  234",",,S",,,,,,,,,"  184","H,,S"
"ASN00023031","2020-03-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  256",",,S",,,,,,,,,"  188","H,,S"
"ASN00023031","2020-03-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  258",",,S","  141",",,S",,,,,,,"  192","H,,S"
"ASN00023031","2020-03-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  259",",,S","  148",",,S",,,,,,,"  198","H,,S"
"ASN00023031","2020-03-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  211","H,,S"
"ASN00023031","2020-03-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  152",",,S",,,,,,,"  268","H,,S"
"ASN00023031","2020-03-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    8",",,S",,,,,,,,,,,,,"  255","H,,S"
"ASN00023031","2020-03-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  161","H,,S"
"ASN00023031","2020-03-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  156","H,,S"
