"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014840","2018-12-20","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   44",",,W",,,,,"   34",",,W",,," 0041",",,W",,,"   69","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-21","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0",",,W","   50",",,W","    0",",,W",,,,,"   67",",,W",,," 1258",",,W",,,"   33","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-22","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   11",",,W","  -10",",,W",,,,,"   30",",,W",,," 0127",",,W",,,"    0","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-23","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    3",",,W","    0",",,W","   33",",,W","   -5",",,W",,,,,"   43",",,W",,," 2057",",,W",,,"   13","H,,S",,,,,,,"  260",",,W","  240",",,W",,,,,,,"   94",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-24","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","    6",",,W","  -38",",,W",,,,,"   38",",,W",,," 0501",",,W",,,"    2","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-25","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    5",",,W,2400","   10",",,W","    0",",,W","    6",",,W","  -32",",,W",,,,,"   25",",,W",,," 0821",",,W",,,"  -15","H,,S",,,,,,,"  160",",,W","  150",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-26","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   50",",,W","    0",",,W",,,,,"   16",",,W",,," 2327",",,W",,,"   16","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-27","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   89",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   11",",,W",,,,,"   77",",,W",,," 1434",",,W",,,"   31","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"  116",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-28","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   33",",,W,2400","    0","T,,W","    0",",,W","  111",",,W","  -10",",,W",,,,,"   70",",,W",,," 0000",",,W",,,"   70","H,,S",,,,,,,"  240",",,W","  180",",,W",,,,,,,"  112",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-29","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   20",",,W,2400","   23",",,W","    0","T,,W","    6",",,W","  -38",",,W",,,,,"   30",",,W",,," 2350",",,W",,,"  -18","H,,S",,,,,,,"  250",",,W","  230",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-30","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0","T,,W","   30",",,W","   22",",,W","  -21",",,W",,,,,"   61",",,W",,," 0125",",,W",,,"  -11","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-12-31","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  140",",,W,2400","    0","T,,W","   25",",,Z","   22",",,W","  -22",",,W",,,,,"   46",",,W",,,,,,,"    3","H,,S",,,,,,,"   50",",,W","  340",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-01","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   22",",,W","  -43",",,W",,,,,"   44",",,W",,,,,,,"   -2","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-02","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   51",",,W,2400","   51",",,W","    0",",,W","   33",",,W","  -49",",,W",,,,,"   53",",,W",,,,,,,"  -25","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,"    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-03","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   50",",,W","   39",",,W","   -5",",,W",,,,,"   67",",,W",,,,,,,"   11","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-04","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   61",",,W","  -32",",,W",,,,,"   38",",,W",,,,,,,"   41","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-05","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -38",",,W",,,,,"   31",",,W",,,,,,,"    7","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-06","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -43",",,W",,,,,"   40",",,W",,,,,,,"   23","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-07","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  145",",,W,2400","    0","T,,W","    0",",,W","   83",",,W","    0",",,W",,,,,"   82",",,W",,,,,,,"   26","H,,S",,,,,,,"  130",",,W","  180",",,W",,,,,,,"  139",",,W","  192",",,W",,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-08","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","    0",",,W","   56",",,W","  -16",",,W",,,,,"   57",",,W",,,,,,,"   50","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"  125",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-09","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   15",",,W,2400","   48",",,W","    0","T,,W","  -10",",,W","  -60",",,W",,,,,"   68",",,W",,,,,,,"  -34","H,,S",,,,,,,"  330",",,W","  290",",,W",,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-10","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","   50",",,W","  -27",",,W","  -55",",,W",,,,,"   47",",,W",,,,,,,"  -42","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-11","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -10",",,W","  -66",",,W",,,,,"   34",",,W",,,,,,,"  -39","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-12","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W","  -27",",,W",,,,,"   45",",,W",,,,,,,"  -16","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-13","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   11",",,W","  -82",",,W",,,,,"   27",",,W",,,,,,,"  -26","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-14","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","    6",",,W","  -88",",,W",,,,,"   27",",,W",,,,,,,"  -32","H,,S",,,,,,,"  230",",,W","  240",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-15","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   11",",,W","   -5",",,W",,,,,"   57",",,W",,,,,,,"    1","H,,S",,,,,,,"  250",",,W","  230",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-16","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   28",",,W","  -66",",,W",,,,,"   39",",,W",,,,,,,"   -7","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-17","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    8",",,W,2400","   15",",,W","    0","T,,W","   39",",,W","  -71",",,W",,,,,"   22",",,W",,,,,,,"  -44","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-18","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    5",",,W,2400","   10",",,W","   30",",,W","   -5",",,W","  -55",",,W",,,,,"   38",",,W",,,,,,,"  -19","H,,S",,,,,,,"   50",",,W","   40",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-19","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   56",",,W,2400","   79",",,W","   80",",,W","  -43",",,W"," -116",",,W",,,,,"   53",",,W",,,,,,,"  -63","H,,S",,,,,,,"   60",",,W","   40",",,W",,,,,,,"   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-20","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","  -82",",,W"," -182",",,W",,,,,"   40",",,W",,,,,,," -121","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-21","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","  -99",",,W"," -243",",,W",,,,,"   29",",,W",,,,,,," -168","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-22","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   74",",,W,2400","   74",",,W","   80",",,W","  -16",",,W"," -121",",,W",,,,,"   51",",,W",,,,,,,"  -95","H,,S",,,,,,,"  130",",,W","  140",",,W",,,,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-23","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   71",",,W,2400","   51",",,W","  150",",,W","    0",",,W","  -21",",,W",,,,,"   36",",,W",,,,,,,"  -14","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-24","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   13",",,W,2400","   38",",,W","  180",",,W","  -21",",,W","  -77",",,W",,,,,"   55",",,W",,,,,,,"  -27","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-25","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   23",",,W,2400","   64",",,W","  200",",,W","  -82",",,W"," -127",",,W",,,,,"   64",",,W",,,,,,,"  -98","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-26","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   38",",,W,2400","   71",",,W","  230",",,W","  -66",",,W"," -143",",,W",,,,,"   38",",,W",,,,,,," -121","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-27","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    8",",,W,2400","   18",",,W","  250",",,W","  -77",",,W"," -149",",,W",,,,,"   47",",,W",,,,,,," -104","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-28","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   86",",,W,2400","  130",",,W","  300",",,W","  -88",",,W"," -149",",,W",,,,,"   58",",,W",,,,,,," -128","H,,S",,,,,,,"   80",",,W","  100",",,W",,,,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-29","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   23",",,W,2400","   64",",,W","  360",",,W","  -82",",,W"," -171",",,W",,,,,"   78",",,W",,,,,,," -108","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-30","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   20",",,W,2400","   91",",,W","  380",",,W"," -143",",,W"," -199",",,W",,,,,"   72",",,W",,,,,,," -176","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-01-31","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   13",",,W,2400","   23",",,W","  380",",,W"," -138",",,W"," -171",",,W",,,,,"   50",",,W",,,,,,," -153","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-01","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  380",",,W","  -82",",,W"," -171",",,W",,,,,"   33",",,W",,,,,,," -141","H,,S",,,,,,,"  160",",,W","  150",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-02","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  330",",,W","   39",",,W","  -93",",,W",,,,,"   60",",,W",,,,,,,"  -41","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-03","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   23",",,W,2400","    0",",,W","  200",",,W","   78",",,W","   28",",,W",,,,,"   74",",,W",,,,,,,"   43","H,,S",,,,,,,"  210",",,W","  190",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-04","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   20",",,W,2400","    0",",,W","   80",",,W","  111",",,W","   17",",,W",,,,,"   62",",,W",,,,,,,"   79","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"  112",",,W","  152",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-05","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   64",",,W,2400","    0",",,W","    0","T,,W","   17",",,W","  -32",",,W",,,,,"   47",",,W",,,,,,,"    2","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-06","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   79",",,W,2400","    0",",,W","    0","T,,W","   11",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,"    3","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"  107",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-07","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  168",",,W,2400","    0","T,,W","    0","T,,W","   78",",,W","  -55",",,W",,,,,"   60",",,W",,,,,,,"   11","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"  148",",,W","  201",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-08","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    5",",,W,2400","   20",",,W","    0","T,,W","  -55",",,W"," -110",",,W",,,,,"   86",",,W",,,,,,,"  -71","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-09","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    5",",,W","   30",",,W","  -60",",,W"," -116",",,W",,,,,"   25",",,W",,,,,,,"  -91","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-10","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    5",",,W,2400","    5",",,W","   30",",,W","  -27",",,W","  -88",",,W",,,,,"   43",",,W",,,,,,,"  -62","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-11","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   30",",,W","   -5",",,W","  -49",",,W",,,,,"   55",",,W",,,,,,,"  -35","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-12","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  213",",,W,2400","  193",",,W","  100",",,W","   -5",",,W","  -38",",,W",,,,,"   65",",,W",,,,,,,"  -22","H,,S",,,,,,,"  260",",,W","   70",",,W",,,,,,,"  125",",,W","  165",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-13","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","  200",",,W","  -16",",,W","  -49",",,W",,,,,"   73",",,W",,,,,,,"  -32","H,,S",,,,,,,"  290",",,W","  310",",,W",,,,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-14","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  180",",,W","   67",",,W","  -60",",,W",,,,,"   47",",,W",,,,,,,"   -7","H,,S",,,,,,,"  280",",,W","  200",",,W",,,,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-15","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    3",",,W,2400","    8",",,W","  100",",,W","   28",",,W","  -77",",,W",,,,,"   65",",,W",,,,,,,"  -30","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-16","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  130",",,W","    0",",,W","  -82",",,W",,,,,"   27",",,W",,,,,,,"  -37","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-17","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   23",",,W,2400","   48",",,W","  100",",,W","  -32",",,W","  -82",",,W",,,,,"   46",",,W",,,,,,,"  -58","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-18","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -16",",,W","  -93",",,W",,,,,"   31",",,W",,,,,,,"  -53","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-19","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -16",",,W"," -149",",,W",,,,,"   26",",,W",,,,,,,"  -81","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2019-02-20","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   13",",,W,2400","    0",",,W","  130",",,W","   28",",,W","  -60",",,W",,,,,"   64",",,W",,,,,,,"  -28","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"  134",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
