"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00039083","2018-12-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  271",",,a","  213",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00039083","2018-12-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    4",",,a","  300",",,a","  215",",,a",,,,,,,,,,,"  250","H,,S"
"ASN00039083","2018-12-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  296",",,a","  218",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00039083","2018-12-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  303",",,a","  216",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00039083","2018-12-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  313",",,a","  229",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00039083","2018-12-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  294",",,a","  223",",,a",,,,,,,,,,,"  265","H,,S"
"ASN00039083","2018-12-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  352",",,a","  243",",,a",,,,,,,,,,,"  293","H,,S"
"ASN00039083","2018-12-15","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  313",",,a","  257",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00039083","2018-12-16","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   62",",,a","  259",",,a","  234",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00039083","2018-12-17","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  454",",,a","  304",",,a","  228",",,a",,,,,,,,,,,"  265","H,,S"
"ASN00039083","2018-12-18","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  315",",,a","  233",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00039083","2018-12-19","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   22",",,a","  322",",,a","  238",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2018-12-20","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    8",",,a","  317",",,a","  235",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00039083","2018-12-21","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  352",",,a","  237",",,a",,,,,,,,,,,"  291","H,,S"
"ASN00039083","2018-12-22","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  363",",,a","  249",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00039083","2018-12-23","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  289",",,a","  223",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00039083","2018-12-24","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  290",",,a","  200",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00039083","2018-12-25","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  297",",,a","  206",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00039083","2018-12-26","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  300",",,a","  200",",,a",,,,,,,,,,,"  250","H,,S"
"ASN00039083","2018-12-27","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  301",",,a","  207",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00039083","2018-12-28","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  308",",,a","  216",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00039083","2018-12-29","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  311",",,a","  218",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00039083","2018-12-30","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  314",",,a","  221",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00039083","2018-12-31","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  305",",,a","  211",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00039083","2019-01-01","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    8",",,a","  310",",,a","  217",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00039083","2019-01-02","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  310",",,a","  213",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00039083","2019-01-03","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  318",",,a","  219",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00039083","2019-01-04","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   16",",,a","  311",",,a","  226",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00039083","2019-01-05","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  319",",,a","  237",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00039083","2019-01-06","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  316",",,a","  214",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00039083","2019-01-07","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  290",",,a","  243",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00039083","2019-01-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  128",",,a","  270",",,a","  225",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00039083","2019-01-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  520",",,a","  282",",,a","  223",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00039083","2019-01-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   50",",,a","  304",",,a","  232",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00039083","2019-01-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    8",",,a","  302",",,a","  227",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00039083","2019-01-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  312",",,a","  215",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00039083","2019-01-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  312",",,a","  214",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00039083","2019-01-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  310",",,a","  220",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00039083","2019-01-15","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    4",",,a","  311",",,a","  222",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-01-16","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  319",",,a","  223",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-01-17","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    8",",,a","  316",",,a","  223",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00039083","2019-01-18","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  306",",,a","  226",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00039083","2019-01-19","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  311",",,a","  232",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00039083","2019-01-20","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  314",",,a","  213",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00039083","2019-01-21","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  314",",,a","  228",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-01-22","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    8",",,a","  318",",,a","  232",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-01-23","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  327",",,a","  222",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-01-24","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  324",",,a","  222",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-01-25","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  329",",,a","  229",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00039083","2019-01-26","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  314",",,a","  235",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00039083","2019-01-27","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  325",",,a","  236",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00039083","2019-01-28","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  323",",,a","  240",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00039083","2019-01-29","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  319",",,a","  260",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00039083","2019-01-30","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    2",",,a","  318",",,a","  238",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-01-31","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  325",",,a","  227",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00039083","2019-02-01","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  321",",,a","  224",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-02-02","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  315",",,a","  230",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00039083","2019-02-03","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  311",",,a","  226",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00039083","2019-02-04","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   20",",,a","  312",",,a","  234",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-02-05","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   46",",,a","  293",",,a","  233",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00039083","2019-02-06","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   72",",,a","  295",",,a","  238",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-02-07","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    6",",,a","  285",",,a","  240",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00039083","2019-02-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   10",",,a","  302",",,a","  238",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00039083","2019-02-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  335",",,a","  233",",,a",,,,,,,,,,,"  283","H,,S"
"ASN00039083","2019-02-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  374",",,a","  239",",,a",,,,,,,,,,,"  297","H,,S"
"ASN00039083","2019-02-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  347",",,a","  247",",,a",,,,,,,,,,,"  286","H,,S"
"ASN00039083","2019-02-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  360",",,a","  245",",,a",,,,,,,,,,,"  293","H,,S"
"ASN00039083","2019-02-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  380",",,a","  245",",,a",,,,,,,,,,,"  302","H,,S"
"ASN00039083","2019-02-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  364",",,a","  243",",,a",,,,,,,,,,,"  288","H,,S"
"ASN00039083","2019-02-15","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  337",",,a","  243",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00039083","2019-02-16","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  339",",,a","  232",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00039083","2019-02-17","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  346",",,a","  208",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00039083","2019-02-18","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  351",",,a","  220",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00039083","2019-02-19","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  382",",,a","  203",",,a",,,,,,,,,,,"  289","H,,S"
"ASN00039083","2019-02-20","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  383",",,a","  222",",,a",,,,,,,,,,,"  301","H,,S"
"ASN00039083","2019-02-21","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  382",",,a","  252",",,a",,,,,,,,,,,"  299","H,,S"
"ASN00039083","2019-02-22","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  366",",,a","  254",",,a",,,,,,,,,,,"  296","H,,S"
"ASN00039083","2019-02-23","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  351",",,a","  240",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00039083","2019-02-24","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  327",",,a","  224",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00039083","2019-02-25","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  325",",,a","  213",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00039083","2019-02-26","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  310",",,a","  211",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00039083","2019-02-27","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  299",",,a","  208",",,a",,,,,,,,,,,"  250","H,,S"
"ASN00039083","2019-02-28","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  312",",,a","  215",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00039083","2019-03-01","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  309",",,a","  214",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00039083","2019-03-02","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  294",",,a","  216",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00039083","2019-03-03","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  299",",,a","  204",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00039083","2019-03-04","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  328",",,a","  211",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-03-05","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  323",",,a","  220",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-03-06","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  300",",,a","  242",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00039083","2019-03-07","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  334",",,a","  241",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00039083","2019-03-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    6",",,a","  311",",,a","  234",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00039083","2019-03-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  320",",,a","  236",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00039083","2019-03-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  336",",,a","  222",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-03-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  370",",,a","  217",",,a",,,,,,,,,,,"  283","H,,S"
"ASN00039083","2019-03-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  393",",,a","  232",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-03-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  188",",,a","  369",",,a","  206",",,a",,,,,,,,,,,"  297","H,,S"
"ASN00039083","2019-03-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  354",",,a","  238",",,a",,,,,,,,,,,"  283","H,,S"
"ASN00039083","2019-03-15","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  346",",,a","  243",",,a",,,,,,,,,,,"  276","H,,S"
"ASN00039083","2019-03-16","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  305",",,a","  232",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00039083","2019-03-17","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  329",",,a","  227",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00039083","2019-03-18","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  332",",,a","  227",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-03-19","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   22",",,a","  345",",,a","  220",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-03-20","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  351",",,a","  224",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00039083","2019-03-21","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   24",",,a","  346",",,a","  213",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-03-22","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  340",",,a","  231",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00039083","2019-03-23","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  341",",,a","  235",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00039083","2019-03-24","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  341",",,a","  213",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00039083","2019-03-25","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  347",",,a","  216",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00039083","2019-03-26","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  346",",,a","  215",",,a",,,,,,,,,,,"  282","H,,S"
"ASN00039083","2019-03-27","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  324",",,a","  246",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00039083","2019-03-28","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  134",",,a","  280",",,a","  210",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00039083","2019-03-29","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   38",",,a","  291",",,a","  224",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00039083","2019-03-30","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  320",",,a","  232",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00039083","2019-03-31","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  302",",,a","  233",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00039083","2019-04-01","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   42",",,a","  301",",,a","  163",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00039083","2019-04-02","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  299",",,a","  191",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00039083","2019-04-03","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  311",",,a","  202",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00039083","2019-04-04","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  302",",,a","  194",",,a",,,,,,,,,,,"  245","H,,S"
"ASN00039083","2019-04-05","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  303",",,a","  196",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00039083","2019-04-06","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  305",",,a","  194",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00039083","2019-04-07","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  307",",,a","  200",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00039083","2019-04-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  311",",,a","  183",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00039083","2019-04-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  310",",,a","  189",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00039083","2019-04-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  334",",,a","  171",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00039083","2019-04-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  303",",,a","  234",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00039083","2019-04-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  303",",,a","  186",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00039083","2019-04-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  300",",,a","  185",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00039083","2019-04-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  301",",,a","  175",",,a",,,,,,,,,,,"  240","H,,S"
"ASN00039083","2019-04-15","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  304",",,a","  200",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00039083","2019-04-16","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  302",",,a","  174",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00039083","2019-04-17","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  289",",,a","  185",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00039083","2019-04-18","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  304",",,a","  196",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00039083","2019-04-19","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  305",",,a","  182",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00039083","2019-04-20","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  301",",,a","  190",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00039083","2019-04-21","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  293",",,a","  218",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00039083","2019-04-22","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  288",",,a","  202",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00039083","2019-04-23","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  302",",,a","  204",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00039083","2019-04-24","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   46",",,a","  288",",,a","  214",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00039083","2019-04-25","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  262",",,a","  210",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00039083","2019-04-26","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","  116",",,a","  262",",,a","  205",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00039083","2019-04-27","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  303",",,a","  208",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00039083","2019-04-28","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  295",",,a","  202",",,a",,,,,,,,,,,"  231","H,,S"
"ASN00039083","2019-04-29","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  285",",,a","  177",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00039083","2019-04-30","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  244",",,a","  186",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00039083","2019-05-01","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    6",",,a","  290",",,a","  196",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00039083","2019-05-02","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   38",",,a","  281",",,a","  208",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00039083","2019-05-03","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","   12",",,a","  264",",,a","  190",",,a",,,,,,,,,,,"  230","H,,S"
"ASN00039083","2019-05-04","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  254",",,a","  207",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00039083","2019-05-05","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  269",",,a","  144",",,a",,,,,,,,,,,"  190","H,,S"
"ASN00039083","2019-05-06","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  266",",,a","  113",",,a",,,,,,,,,,,"  173","H,,S"
"ASN00039083","2019-05-07","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  278",",,a","   86",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00039083","2019-05-08","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  296",",,a","  150",",,a",,,,,,,,,,,"  212","H,,S"
"ASN00039083","2019-05-09","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  284",",,a","  147",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00039083","2019-05-10","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  306",",,a","  207",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00039083","2019-05-11","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  253",",,a","  161",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00039083","2019-05-12","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS",,,"  262",",,a","   83",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00039083","2019-05-13","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  273",",,a","  173",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00039083","2019-05-14","-23.3753","150.4775","10.4","ROCKHAMPTON AERO, AS","    0",",,a","  265",",,a","  179",",,a",,,,,,,,,,,"  226","H,,S"
