"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00053500","2019-04-14","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   50",",,7","  -89",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   50",",,7,1630","  151",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-15","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,1630","  156",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-16","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  100",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,1630","   92",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-17","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   83",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,1630","  122",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-18","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   83",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,1630","  201",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-19","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  139",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,1630","  132",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-20","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  156",",,7","  -44",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  111",",,7,1630","   85",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-21","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    3",",,7,1630",,,,,"  133",",,7","  -22",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   39",",,7,1630","  142",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00053500","2019-04-22","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  128",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   78",",,7,1630","  116",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00053500","2019-04-23","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  128",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  111",",,7,1630","   80",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-24","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  144",",,7","  -22",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  117",",,7,1630","   89",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-25","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-26","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  139",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,1630","  129",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-27","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   66",",,7,1630",,,,,"  139",",,7","  -28",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  111",",,7,1630","  214",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-28","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   46",",,7,1630",,,,,"  117",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   50",",,7,1630","  151",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-29","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   46",",,7,1630",,,,,"   56",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   33",",,7,1630","  116",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-04-30","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","  140",",,7,1630",,,,,"   50",",,7","   -6",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   39",",,7,1630","   98",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-01","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   23",",,7,1630",,,,,"   50",",,7","  -22",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   17",",,7,1630","  179",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-02","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   72",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   67",",,7,1630","  121",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-03","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  100",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   94",",,7,1630","  124",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-04","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  106",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,1630","  124",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-05","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  122",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,1630","  159",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-06","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  156",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,1630","  175",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-07","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   10",",,7,1630",,,,,"  156",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  100",",,7,1630","  137",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-08","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   15",",,7,1630",,,,,"  122",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   11",",,7,1630","  126",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00053500","2019-05-09","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   33",",,7,1630",,,,,"   17",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"    0",",,7,1630","  113",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-10","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"   67",",,7","  -44",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   50",",,7,1630","  121",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-11","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  106",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,1630","   76",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-12","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  156",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  150",",,7,1630","  203",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-13","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  178",",,7","  -39",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  144",",,7,1630","  132",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-14","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  167",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  133",",,7,1630","  119",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-15","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  189",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  172",",,7,1630","  119",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-16","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  183",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-05-17","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  161",",,7","   28",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   44",",,7,1630","  153",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-18","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   20",",,7,1630",,,,,"   72",",,7","   -6",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   67",",,7,1630","  143",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-19","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-05-20","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   78",",,7","   22",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   28",",,7,1630","  369",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-21","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","  104",",,7,1630",,,,,"   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,1630","  129",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00053500","2019-05-22","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"   89",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,1630","  195",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-23","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  111",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,1630","  304",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-24","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"   94",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,1630","  278",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-25","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  167",",,7","  -33",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  139",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-26","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  167",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  133",",,7,1630","  153",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-27","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  144",",,7","  -11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  100",",,7,1630","  172",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-28","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  106",",,7","   -6",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   39",",,7,1630","  227",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-29","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   10",",,7,1630",,,,,"   89",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"   56",",,7,1630","  134",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-05-30","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  133",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,1630","  100",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00053500","2019-05-31","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  161",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,1630","  151",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-01","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  189",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  183",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-02","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  206",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  139",",,7,1630","  134",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00053500","2019-06-03","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  206",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  139",",,7,1630","  145",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-04","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  189",",,7","    0",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  167",",,7,1630","  121",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-05","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  189",",,7","   11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  150",",,7,1630","  126",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-06","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  194",",,7","   11",",,7",,,,,,,"    0",",,7,1630",,,,,,,,,,,,,"  194",",,7,1630","  105",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-07","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   23",",,7,1630",,,,,"  206",",,7","   17",",,7",,,,,,,"   79",",,7,1630",,,,,,,,,,,,,"  189",",,7,1630","  126",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-08","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  194",",,7","   44",",,7",,,,,,,"   74",",,7,1630",,,,,,,,,,,,,"  189",",,7,1630","  151",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-09","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  194",",,7","   28",",,7",,,,,,,"   53",",,7,1630",,,,,,,,,,,,,"  122",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-10","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  200",",,7","  -28",",,7",,,,,,,"   97",",,7,1630",,,,,,,,,,,,,"  189",",,7,1630","  151",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-11","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  200",",,7","    6",",,7",,,,,,,"   61",",,7,1630",,,,,,,,,,,,,"  161",",,7,1630","  275",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-12","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  206",",,7","   28",",,7",,,,,,,"   61",",,7,1630",,,,,,,,,,,,,"  200",",,7,1630","  143",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-13","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  206",",,7","   22",",,7",,,,,,,"   74",",,7,1630",,,,,,,,,,,,,"  206",",,7,1630","  142",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-14","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   23",",,7,1630",,,,,"  206",",,7","   28",",,7",,,,,,,"  -41",",X,7,1630",,,,,,,,,,,,,"  111",",,7,1630","  180",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-15","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  183",",,7","   28",",,7",,,,,,,"  -25",",X,7,1630",,,,,,,,,,,,,"  128",",,7,1630","  121",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-16","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  183",",,7","   33",",,7",,,,,,,"   46",",,7,1630",,,,,,,,,,,,,"  150",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-17","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   30",",,7,1630",,,,,"  172",",,7","   44",",,7",,,,,,,"  -20",",X,7,1630",,,,,,,,,,,,,"  144",",,7,1630","  126",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00053500","2019-06-18","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  150",",,7","   78",",,7",,,,,,,"    5",",,7,1630",,,,,,,,,,,,,"  100",",,7,1630","  166",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-19","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   18",",,7,1630",,,,,"  167",",,7","   56",",,7",,,,,,,"   23",",,7,1630",,,,,,,,,,,,,"  167",",,7,1630","  174",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-20","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   36",",,7,1630",,,,,"  167",",,7","   56",",,7",,,,,,,"  150",",,7,1630",,,,,,,,,,,,,"  167",",,7,1630","  193",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00053500","2019-06-21","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   41",",,7,1630",,,,,"  194",",,7","   50",",,7",,,,,,,"    5",",,7,1630",,,,,,,,,,,,,"   67",",,7,1630","  130",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-22","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","  198",",,7,1630",,,,,"  117",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-06-23","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","  140",",,7,1630",,,,,"   94",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-06-24","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  150",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-06-25","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  189",",,7","   17",",,7",,,,,,,"   13",",,7,1630",,,,,,,,,,,,,"  172",",,7,1630","  146",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-26","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  222",",,7","   28",",,7",,,,,,,"   69",",,7,1630",,,,,,,,,,,,,"  211",",,7,1630","   97",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-27","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  228",",,7","   17",",,7",,,,,,,"  -99",",X,7,1630",,,,,,,,,,,,,"  217",",,7,1630","  126",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-28","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  233",",,7","   39",",,7",,,,,,,"  -89",",X,7,1630",,,,,,,,,,,,,"  233",",,7,1630","  126",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-29","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,7,1630",,,,,"  239",",,7","   78",",,7",,,,,,," -157",",X,7,1630",,,,,,,,,,,,,"  228",",,7,1630","  159",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-06-30","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0","T,,7,1630",,,,,"  244",",,7","   72",",,7",,,,,,,"  -69",",X,7,1630",,,,,,,,,,,,,"  156",",,7,1630","  134",",,7",,,,,,,,,,,,,,,,
"USC00053500","2019-07-01","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   33",",,H,1630",,,,,"  222",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,"  211",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-02","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  222",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,"  211",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-03","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  239",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-04","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  228",",,H","   44",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-05","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  228",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-06","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  228",",,H","   78",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-07","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  233",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"  189",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-08","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  189",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,"  172",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-09","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  206",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,"  200",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-10","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  233",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-11","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  261",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,"  256",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-12","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  267",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,"  206",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-13","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  267",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,"  233",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-15","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   30",",,H,1630",,,,,"  244",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  211",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-16","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   10",",,H,1630",,,,,"  239",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-17","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  244",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  233",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-18","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  239",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"  233",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-19","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  256",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,"  250",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-20","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  261",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  239",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2019-07-21","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   20",",,H,1630",,,,,"  244",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  233",",,H,1630",,,,,,,,,,,,,,,,,,
