"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014777","2019-05-21","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,H","  206",",,W","   94",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,"  159","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-22","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  228",",,W","   56",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,"  141","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-23","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  170",",,W,2400","    0",",,W","    0",",,H","  244",",,W","  128",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  187","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-24","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  222",",,W","  117",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"  195","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-25","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   48",",,W,2400","    0",",,W","    0",",,H","  233",",,W","  100",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  162","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-26","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   28",",,W,2400","    0",",,W","    0",",,H","  278",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  208","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-27","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  261",",,W","  122",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  198","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   67",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-28","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   91",",,W,2400","    0",",,W","    0",",,H","  261",",,W","  144",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  191","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-29","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  135",",,W,2400","    0",",,W","    0",",,H","  272",",,W","  167",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  206","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-30","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   71",",,W,2400","    0",",,W","    0",",,H","  222",",,W","  167",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"  191","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-05-31","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,H","  244",",,W","  150",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  198","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-01","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   86",",,W,2400","    0",",,W",,,"  278",",,W","  128",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"  196","H,,S",,,,,"  320",",,W","  240",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-02","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   84",",,W,2400","    0",",,W","    0",",,H","  233",",,W","  111",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  188","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-03","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  189",",,W","   72",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  139","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-04","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  217",",,W","   50",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  132","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-05","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   56",",,W,2400","    0",",,W","    0",",,H","  278",",,W","  156",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"  203","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-06","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   10",",,W,2400","    0",",,W","    0",",,H","  250",",,W","  139",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  217","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-07","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  256",",,W","  122",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  186","H,,S",,,,,"   30",",,W","  350",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-08","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  278",",,W","  122",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  201","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-09","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  267",",,W","  117",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  206","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-10","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   84",",,W,2400","    0",",,W",,,"  206",",,W","  150",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  184","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   67",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-11","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   36",",,W,2400","    0",",,W","    0",",,H","  233",",,W","  117",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  193","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-12","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  244",",,W","   78",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  169","H,,S",,,,,"  190",",,W","  140",",,W",,,,,,,,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-13","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  157",",,W,2400","    0",",,W","    0",",,H","  183",",,W","  122",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  162","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-14","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,H","  233",",,W","  117",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  165","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-15","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    5",",,W,2400","    0",",,W","    0",",,H","  278",",,W","  100",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  181","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-16","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   84",",,W,2400","    0",",,W","    0",",,H","  239",",,W","  172",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  203","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-17","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   30",",,W,2400","    0",",,W","    0",",,H","  228",",,W","  167",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,"  192","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-18","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  404",",,W,2400","    0",",,W",,,"  222",",,W","  167",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  194","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-19","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    5",",,W,2400","    0",",,W","    0",",,H","  261",",,W","  172",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"  208","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-20","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  203",",,W,2400","    0",",,W",,,"  267",",,W","  200",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  224","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-21","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  102",",,W,2400","    0",",,W","    0",",,H","  250",",,W","  144",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  204","H,,S",,,,,"  340",",,W","  360",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-22","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  256",",,W","  133",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  192","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-23","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  283",",,W","  106",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  192","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-24","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,H","  272",",,W","  133",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  208","H,,S",,,,,"  210",",,W","  180",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-25","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   36",",,W,2400","    0",",,W","    0",",,H","  306",",,W","  194",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"  256","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-26","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,H","  311",",,W","  150",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  236","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-27","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  311",",,W","  172",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  239","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-28","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  328",",,W","  178",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,"  247","H,,S",,,,,"  340",",,W","  270",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-29","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  119",",,W,2400","    0",",,W","    0",",,H","  306",",,W","  194",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  244","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-06-30","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  272",",,W","  139",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  228","H,,S",,,,,"  330",",,W","  350",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-01","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  283",",,W","  122",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  201","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-02","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   18",",,W,2400","    0",",,W",,,"  294",",,W","  150",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  222","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-03","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0",",,W",,,"  294",",,W","  211",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,"  243","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-04","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  333",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  264","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-05","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  306",",,W","  222",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  263","H,,S",,,,,"  230",",,W","  260",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-06","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  198",",,W,2400","    0",",,W",,,"  322",",,W","  222",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"  264","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  116",",,W","  165",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-07","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  306",",,W","  211",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"  247","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-08","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  709",",,W,2400","    0",",,W","    0",",,H","  256",",,W","  167",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  206","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-09","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  294",",,W","  183",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,"  227","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-10","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  317",",,W","  178",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"  244","H,,S",,,,,"  260",",,W","  200",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-11","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   69",",,W,2400","    0",",,W",,,"  272",",,W","  211",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,"  251","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   58",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-12","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  283",",,W","  183",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  242","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-13","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  294",",,W","  161",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  223","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-14","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  306",",,W","  178",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  254","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-15","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  294",",,W","  150",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"  227","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-16","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    8",",,W,2400","    0",",,W",,,"  328",",,W","  167",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,"  242","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"  139",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-07-17","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  102",",,W,2400","    0",",,W",,,"  328",",,W","  211",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"  256","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
