"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023048","2019-06-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  156",",,W","   62",",,W",,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  128",",,W","   39",",,W",,,,,,,,,,,,,,,"   20",",,W","   10",",,W","  139",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  294",",,W","  156",",,W","   32",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   74",",,W,",,,,,"  339",",,W","  150",",,W","   47",",,W",,,,,,,,,,,,,,,"   10",",,W","   20",",,W","  157",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  356",",,W","  133",",,W","   54",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  333",",,W","  133",",,W","   27",",,W",,,,,,,,,,,,,,,"  110",",,W","  120",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  122",",,W","   51",",,W",,,,,,,,,,,,,,,"  260",",,W","  280",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H",,,"  394",",,W","  161",",,W","   71",",,W",,,,,,,,,,,,,,,"  260",",,W","  220",",,W","  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  333",",,W","  144",",,W","   42",",,W",,,,,,,,,,,,,,,"  130",",,W","  130",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W","  122",",,W","   62",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W","  117",",,W","   41",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  383",",,W","  194",",,W","   67",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W","  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  378",",,W","  211",",,W","   79",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","  148",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    8",",,W,",,,,,"  383",",,W","  206",",,W","   70",",,W",,,,,,,,,,,,,,,"  330",",,W","  330",",,W","  183",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  156",",,W","   58",",,W",,,,,,,,,,,,,,,"  170",",,W","  180",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  200",",,W","   49",",,W",,,,,,,,,,,,,,,"  200",",,W","  170",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-06-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  383",",,W","  183",",,W","   40",",,W",,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  172",",,W","   38",",,W",,,,,,,,,,,,,,,"  320",",,W","  300",",,W","  179",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  356",",,W","  206",",,W","   34",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  383",",,W","  156",",,W","   41",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W","  130",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  206",",,W","   49",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","  287",",,W,",,,,,"  389",",,W","  172",",,W","   44",",,W",,,,,,,,,,,,,,,"  270",",,W","  280",",,W","  170",",,W","  237",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-07-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","  132",",,W,",,,,,"  289",",,W","  167",",,W","   31",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W","   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  300",",,W","  183",",,W","   41",",,W",,,,,,,,,,,,,,,"  220",",,W","  170",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  194",",,W","   51",",,W",,,,,,,,,,,,,,,"  260",",,W","  220",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  156",",,W","   26",",,W",,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   15",",,W,",,,,,"  367",",,W","  144",",,W","   43",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W","  125",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  183",",,W","   34",",,W",,,,,,,,,,,,,,,"  300",",,W","  290",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  167",",,W","   30",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  183",",,W","   24",",,W",,,,,,,,,,,,,,,"  130",",,W","  160",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  172",",,W","   32",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   51",",,W,",,,,,"  372",",,W","  211",",,W","   49",",,W",,,,,,,,,,,,,,,"  320",",,W","  240",",,W","  143",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  378",",,W","  194",",,W","   41",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W","  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  383",",,W","  194",",,W","   62",",,W",,,,,,,,,,,,,,,"  170",",,W","  220",",,W","  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  406",",,W","  211",",,W","   38",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  417",",,W","  233",",,W","   58",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    8",",,W,",,,,,"  422",",,W","  228",",,W","   59",",,W",,,,,,,,,,,,,,,"   40",",,W","  190",",,W","   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-07-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   43",",,W,",,,,,"  367",",,W","  200",",,W","   51",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W","  179",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   20",",,W,",,,,,"  289",",,W","  189",",,W","   39",",,W",,,,,,,,,,,,,,,"  360",",,W","  360",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  317",",,W","  172",",,W","   23",",,W",,,,,,,,,,,,,,,"  150",",,W","  180",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  178",",,W","   49",",,W",,,,," 1455",",,W",,,,,,,,,"  180",",,W","  150",",,W","   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  200",",,W","   55",",,W",,,,," 1652",",,W",,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  222",",,W","   56",",,W",,,,," 1330",",,W",,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  211",",,W","   51",",,W",,,,," 1449",",,W",,,,,,,,,"  180",",,W","  180",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  222",",,W","   47",",,W",,,,," 1641",",,W",,,,,,,,,"  360",",,W","  360",",,W","  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  194",",,W","   41",",,W",,,,," 1435",",,W",,,,,,,,,"  130",",,W","  130",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  178",",,W","   31",",,W",,,,," 1149",",,W",,,,,,,,,"  170",",,W","  160",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-07-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  383",",,W","  222",",,W","   44",",,W",,,,," 1225",",,W",,,,,,,,,"  170",",,W","  210",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  400",",,W","  217",",,W","   49",",,W",,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   15",",,W,",,,,,"  383",",,W","  211",",,W","   46",",,W",,,,,,,,,,,,,,,"  340",",,W","  330",",,W","  170",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  200",",,W","   39",",,W",,,,,,,,,,,,,,,"  180",",,W","  160",",,W","   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  178",",,W","   28",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  383",",,W","  206",",,W","   43",",,W",,,,,,,,,,,,,,,"  210",",,W","  230",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  206",",,W","   24",",,W",,,,,,,,,,,,,,,"  270",",,W","  260",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    5",",,W,",,,,,"  394",",,W","  200",",,W","   47",",,W",,,,,,,,,,,,,,,"  160",",,W","  150",",,W","  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   69",",,W,",,,,,"  383",",,W","  206",",,W","   39",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W","  157",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US",,,,,,,"  367",",,W",,,"   31",",,W",,,,,,,,,,,,,,,"   30",",,W",,,"   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US",,,,,,,,,,,,,,,,,,,"    0",",,W",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US",,,,,,,,,,,,,,,,,,,"    0",",,W",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US",,,,,,,,,,,,,,,,,,,"    0",",,W",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  356",",,W",,,"   39",",,W",,,,,,,,,,,,,,,"  110",",,W",,,"   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W",,,"   26",",,W",,,,,,,"    0",",,W",,,,,"    0",",,W","  200",",,W",,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  389",",,W","  222",",,W","   47",",,W",,,,,,,"    0",",,W",,,,,"    0",",,W","  220",",,W","  280",",,W","   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  194",",,W","   43",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  116",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  400",",,W","  189",",,W","   34",",,W",,,,,,,,,,,,,,,"  200",",,W","  220",",,W","   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  167",",,W","   30",",,W",,,,,,,,,,,,,,,"   80",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  383",",,W","  194",",,W","   39",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  194",",,W","   50",",,W",,,,,,,,,,,,,,,"  300",",,W","  170",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   58",",,W,",,,,,"  383",",,W","  189",",,W","   50",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W","  179",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-08-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    5",",,W,",,,,,"  344",",,W","  172",",,W","   41",",,W",,,,,,,,,,,,,,,"  310",",,W","  180",",,W","  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","  109",",,W,",,,,,"  356",",,W","  172",",,W","   43",",,W",,,,,,,,,,,,,,,"  300",",,W","  290",",,W","  210",",,W","  250",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  161",",,W","   40",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  178",",,W","   36",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  189",",,W","   63",",,W",,,,,,,,,,,,,,,"   50",",,W","   40",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  233",",S,W","  189",",,W","   39",",,W",,,,,,,,,,,,,,,"   60",",,W","   70",",,W","  116",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-08-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  333",",,W","  183",",,W","   44",",,W",,,,,,,,,,,,,,,"  190",",,W","  160",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  200",",,W","   43",",,W",,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  378",",,W","  172",",,W","   36",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-08-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   20",",,W,",,,,,"  367",",,W","  172",",,W","   49",",,W",,,,,,,,,,,,,,,"  360",",,W","   10",",,W","  139",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-09-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  167",",,W","   34",",,W",,,,,,,,,,,,,,,"  140",",,W","  150",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-09-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  178",",,W","   39",",,W",,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-09-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  189",",,W","   43",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-09-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  172",",,W","   26",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
