"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024149","2018-12-02","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    3",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   17",",,W",,,"    8",",,W",,,,,,,"   26","H,,S",,,"  100",",,W","  270",",,W",,,,,,,"   27",",,W","   31",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-03","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -21",",,W",,,"   10",",,W",,,,,,,"   29","H,,S",,,"  270",",,W","  120",",,W",,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-04","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -43",",,W",,,"   33",",,W",,,,,,,"    4","H,,S",,,"  110",",,W","  130",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-05","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W","  -71",",,W",,,"   18",",,W",,,,,,,"  -18","H,,S",,,"   80",",,W","   80",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-06","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -71",",,W",,,"   11",",,W",,,,,,,"  -38","H,,S",,,"  130",",,W","  270",",,W",,,,,,,"   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-07","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -88",",,W",,,"   16",",,W",,,,,,,"  -50","H,,S",,,"  260",",,W","  230",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-08","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","  -16",",,W","  -55",",,W",,,"    5",",,W",,,,,,,"  -44","H,,S",,,"  150",",,W","  330",",,W",,,,,,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-09","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -55",",,W",,,"   41",",,W",,,,,,,"   -6","H,,S",,,"   90",",,W","   90",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-10","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   20",",,W,2400","    0","T,,W","    0",",,W","   39",",,W","    0",",,W",,,"    8",",,W",,,,,,,"   26","H,,S",,,"   40",",,W","  300",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-11","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    3",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   -5",",,W",,,"   62",",,W",,,,,,,"   23","H,,S",,,"  200",",,W","  180",",,W",,,,,,,"  139",",,W","  188",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-12","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","   94",",,W","   17",",,W",,,"   38",",,W",,,,,,,"   68","H,,S",,,"  260",",,W","  250",",,W",,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-13","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","    6",",,W",,,"   45",",,W",,,,,,,"   53","H,,S",,,"  170",",,W","  160",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-14","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   17",",,W",,,"   51",",,W",,,,,,,"   36","H,,S",,,"  200",",,W","  190",",,W",,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-15","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W",,,"   44",",,W",,,"   31",",,W",,,,,,,"   79","H,,S",,,"  190",",,W","  190",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-16","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   18",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   67",",,W",,,"   34",",,W",,,,,"    0",",,W","  106","H,,S","    0",",,W","   90",",,W",,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-17","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    3",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   50",",,W",,,"   17",",,W",,,,,"    0",",,W","   78","H,,S","    0",",,W","   60",",,W",,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-18","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   41",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   50",",,W",,,"   38",",,W",,,,,,,"   64","H,,S",,,"  180",",,W","  240",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-19","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   33",",,W",,,"   31",",,W",,,,,,,"   82","H,,S",,,"  270",",,W","  260",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-20","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","  117",",,W","   44",",,W",,,"   46",",,W",,,,,,,"   67","H,,S",,,"  300",",,W","  280",",,W",,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-21","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   17",",,W",,,"   30",",,W",,,,,,,"   63","H,,S",,,"  240",",,W","  240",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-22","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","   56",",,W","  -27",",,W",,,"   26",",,W",,,,,,,"   22","H,,S",,,"   90",",,W","   90",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-23","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    8",",,W,2400","    0","T,,W","    0",",,W","   78",",,W","   22",",,W",,,"   68",",,W",,,,,,,"   47","H,,S",,,"  190",",,W","  190",",,W",,,,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-24","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   58",",,W,2400","    0",",,W","    0",",,W","   50",",,W","   22",",,W",,,"    9",",,W",,,,,,,"   46","H,,S",,,"   30",",,W","  310",",,W",,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-25","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0","T,,W","    0",",,W","   33",",,W","   11",",,W",,,"   13",",,W",,,,,,,"   28","H,,S",,,"  310",",,W","  300",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-26","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   15",",,W,2400","    3",",,W","    0","T,,W","   39",",,W","    0",",,W",,,"   21",",,W",,,,,,,"   19","H,,S",,,"  150",",,W","  120",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-27","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    3",",,W,2400","    5",",,W","    0",",,W","   22",",,W","    0",",,W",,,"   24",",,W",,,,,,,"   13","H,,S",,,"  300",",,W","  300",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-28","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   28",",,W","  -10",",,W",,,"   16",",,W",,,,,,,"    6","H,,S",,,"  160",",,W","  160",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-29","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   23",",,W,2400","    5",",,W","    0",",,W","  100",",,W","    6",",,W",,,"   42",",,W",,,,,,,"   22","H,,S",,,"  200",",,W","  200",",,W",,,,,,,"  134",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-30","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    8",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -10",",,W",,,"   48",",,W",,,,,,,"   73","H,,S",,,"  290",",,W","  300",",,W",,,,,,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2018-12-31","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -60",",,W",,,"   13",",,W",,,,,,,"    7","H,,S",,,"   30",",,W","   30",",,W",,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-01","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -60",",,W",,,"   26",",,W",,,,,,,"  -26","H,,S",,,"   70",",,W","   70",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-02","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -49",",,W",,,"   59",",,W",,,,,,,"   -1","H,,S",,,"  170",",,W","  170",",,W",,,,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-03","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","   67",",,W","   39",",,W",,,"   91",",,W",,,,,,,"   51","H,,S",,,"  170",",,W","  170",",,W",,,,,,,"  170",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-04","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   33",",,W",,,"   64",",,W",,,,,,,"   59","H,,S",,,"  170",",,W","  170",",,W",,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-05","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   22",",,W",,,"   51",",,W",,,,,,,"   54","H,,S",,,"  120",",,W","  120",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-06","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   18",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   22",",,W",,,"   30",",,W",,,,,,,"   68","H,,S",,,"  210",",,W","  210",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-07","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -21",",,W",,,"   25",",,W",,,,,,,"   42","H,,S",,,"  250",",,W","  240",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-08","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","   39",",,W","  -27",",,W",,,"   48",",,W",,,,,,,"    3","H,,S",,,"   90",",,W","   70",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-09","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","  100",",,W","   28",",,W",,,"   41",",,W",,,,,,,"   48","H,,S",,,"   90",",,W","   80",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-10","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0","T,,W,2400","    0",",,W","    0",",,W","   94",",,W","   11",",,W",,,"   11",",,W",,,,,,,"   64","H,,S",,,"  110",",,W","  110",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-11","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","    0",",,W",,,"   38",",,W",,,,,,,"   38","H,,S",,,"   90",",,W","   90",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-12","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -10",",,W",,,"   23",",,W",,,,,,,"   38","H,,S",,,"   70",",,W","   80",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-13","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -49",",,W",,,"   16",",,W",,,,,,,"    4","H,,S",,,"  260",",,W","  270",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-14","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -32",",,W",,,"   23",",,W",,,,,,,"  -14","H,,S",,,"   80",",,W","  190",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-15","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -43",",,W",,,"    9",",,W",,,,,,,"  -26","H,,S",,,"  140",",,W","  120",",,W",,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-16","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -55",",,W",,,"    8",",,W",,,,,,,"  -26","H,,S",,,"   80",",,W","   90",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-17","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   41",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   11",",,W",,,"    8",",,W",,,,,,,"   19","H,,S",,,"  290",",,W","  340",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-18","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   18",",,W,2400","    0",",,W","    0",",,W","   94",",,W","    6",",,W",,,"   17",",,W",,,,,,,"   39","H,,S",,,"   70",",,W","  220",",,W",,,,,,,"   40",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-19","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   10",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   44",",,W",,,"   52",",,W",,,,,,,"   71","H,,S",,,"  170",",,W","  180",",,W",,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-20","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   43",",,W,2400","    0",",,W","    0",",,W","   50",",,W","   22",",,W",,,"   22",",,W",,,,,,,"   51","H,,S",,,"  290",",,W","  300",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-21","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","   -5",",,W",,,"   19",",,W",,,,,,,"   34","H,,S",,,"  320",",,W","  320",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-22","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","   10",",,W,2400","    0","T,,W","    0",",,W","   44",",,W","  -16",",,W",,,"   16",",,W",,,,,,,"   16","H,,S",,,"  180",",,W","  180",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-23","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    5",",,W,2400","    0",",,W","    0",",,W","  111",",,W","    0",",,W",,,"   51",",,W",,,,,,,"   56","H,,S",,,"  180",",,W","  180",",,W",,,,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-24","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","    0",",,W",,,"    9",",,W",,,,,,,"   24","H,,S",,,"   50",",,W","   60",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-25","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","    0",",,W",,,"   10",",,W",,,,,,,"   21","H,,S",,,"  310",",,W","  310",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-26","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -16",",,W",,,"   15",",,W",,,,,,,"   27","H,,S",,,"   80",",,W","   80",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-27","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -10",",,W",,,"   17",",,W",,,,,,,"   31","H,,S",,,"  250",",,W","  260",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-28","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -16",",,W",,,"   10",",,W",,,,,,,"   11","H,,S",,,"  230",",,W","  130",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-29","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -10",",,W",,,"   13",",,W",,,,,,,"    5","H,,S",,,"  240",",,W","  300",",,W",,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-30","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -27",",,W",,,"   15",",,W",,,,,,,"   -2","H,,S",,,"  260",",,W","   10",",,W",,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-01-31","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -21",",,W",,,"   15",",,W",,,,,,,"    2","H,,S",,,"  120",",,W","  110",",,W",,,,,,,"   72",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-02-01","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   28",",,W",,,"   44",",,W",,,,,,,"   61","H,,S",,,"  100",",,W","  120",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-02-02","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","    8",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   44",",,W",,,"   21",",,W",,,,,,,"   76","H,,S",,,"   70",",,W","   70",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024149","2019-02-03","46.3747","-117.0156","437.7","LEWISTON NEZ PERCE CO AIRPORT, ID US","  239",",,W,2400","    3",",,W","    0",",,W","   72",",,W","    6",",,W",,,"   16",",,W",,,,,,,"   69","H,,S",,,"  310",",,W","   40",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
