"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207275","2019-06-13","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  122",",,7,0730","    0",",,7","    0",",,7,0730","  156",",,7","   94",",,7",,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-14","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  167",",,7","   89",",,7",,,,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-15","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   79",",,7,0730","    0",",,7","    0",",,7,0730","  189",",,7","   89",",,7",,,,,,,"   94",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00207275","2019-06-16","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  172",",,7","   56",",,7",,,,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-17","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  167",",,7","   72",",,7",,,,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-18","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","   83",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-19","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   15",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  117",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-20","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","  106",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-21","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  100",",,7",,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-22","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  106",",,7",,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-23","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  100",",,7",,,,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-24","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0","T,,7,0730","    0",",,7","    0",",,7,0730","  228",",,7","  128",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-25","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  147",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  106",",,7",,,,,,,"  128",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00207275","2019-06-26","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   41",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  128",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-27","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  133",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-28","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  156",",,7",,,,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-06-29","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  144",",,7",,,,,,,"  156",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00207275","2019-06-30","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  111",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-01","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  111",",,7",,,,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-02","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   84",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  144",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-03","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  150",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-04","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  289",",,7","  150",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-05","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  167",",,7",,,,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-06","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  244",",,7","  144",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-07","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  117",",,7",,,,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-08","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  111",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-09","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  117",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-10","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  139",",,7",,,,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-11","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   30",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  150",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-12","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","  100",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-13","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  111",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-14","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  106",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-15","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  117",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-16","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   48",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  178",",,7",,,,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-17","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  144",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-18","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  144",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-19","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-20","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  278",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-21","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   41",",,7,0730","    0",",,7","    0",",,7,0730","  278",",,7","  150",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-22","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  244",",,7","  106",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-23","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   18",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  106",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-24","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  111",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-25","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  228",",,7","  144",",,7",,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-26","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  272",",,7","  161",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-27","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  135",",,7,0730","    0",",,7","    0",",,7,0730","  272",",,7","  161",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-28","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    5",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  167",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-29","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  283",",,7","  167",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-30","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    5",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  133",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-07-31","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","   72",",,7",,,,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-01","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","   72",",,7",,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-02","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  106",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-03","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  150",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-04","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  278",",,7","  144",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-05","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  144",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-06","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  167",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-07","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  128",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-08","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  254",",,7,0730","    0",",,7","    0",",,7,0730","  278",",,7","  139",",,7",,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-09","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  133",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-10","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  128",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-11","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  161",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-12","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  250",",,7","  156",",,7",,,,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-13","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  150",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-14","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   13",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  128",",,7",,,,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-15","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  111",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-16","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  228",",,7","  111",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-17","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  152",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  139",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-18","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  139",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-19","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  261",",,7","  139",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-20","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  144",",,7",,,,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-21","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  256",",,7","  144",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-22","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  233",",,7","  100",",,7",,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-23","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  206",",,7","   94",",,7",,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-24","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  206",",,7","   89",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-25","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  106",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-26","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  128",",,7",,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-27","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   33",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  161",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-28","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   41",",,7,0730","    0",",,7","    0",",,7,0730","  217",",,7","  150",",,7",,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-29","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   23",",,7,0730","    0",",,7","    0",",,7,0730","  178",",,7","  128",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-30","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   66",",,7,0730","    0",",,7","    0",",,7,0730","  217",",,7","  117",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-08-31","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  200",",,7","   94",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-01","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","   94",",,7",,,,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-02","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  217",",,7","  122",",,7",,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-03","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   20",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","   89",",,7",,,,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-04","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   79",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","  111",",,7",,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-05","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","   67",",,7",,,,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-06","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   28",",,7,0730","    0",",,7","    0",",,7,0730","  194",",,7","   89",",,7",,,,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-07","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   18",",,7,0730","    0",",,7","    0",",,7,0730","  150",",,7","  106",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-08","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    5",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","   89",",,7",,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-09","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  172",",,7","   67",",,7",,,,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-10","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  203",",,7,0730","    0",",,7","    0",",,7,0730","  167",",,7","   67",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-11","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  206",",,7","   61",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-12","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  172",",,7","  111",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-13","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   28",",,7,0730","    0",",,7","    0",",,7,0730","  150",",,7","  111",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-14","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,7,0730","    0",",,7","    0",",,7,0730","  228",",,7","  128",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-15","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   38",",,7,0730","    0",",,7","    0",",,7,0730","  194",",,7","  106",",,7",,,,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-16","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   13",",,7,0730","    0",",,7","    0",",,7,0730","  156",",,7","  111",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-17","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  161",",,7","  133",",,7",,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-18","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  194",",,7","  133",",,7",,,,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-19","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   23",",,7,0730","    0",",,7","    0",",,7,0730","  244",",,7","  139",",,7",,,,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-20","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   76",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  150",",,7",,,,,,,"  150",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00207275","2019-09-21","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  222",",,7","  133",",,7",,,,,,,"  144",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00207275","2019-09-22","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   99",",,7,0730","    0",",,7","    0",",,7,0730","  239",",,7","  144",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-23","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  302",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","  117",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-24","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   28",",,7,0730","    0",",,7","    0",",,7,0730","  183",",,7","   94",",,7",,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-25","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   25",",,7,0730","    0",",,7","    0",",,7,0730","  217",",,7","  106",",,7",,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-26","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   36",",,7,0730","    0",",,7","    0",",,7,0730","  200",",,7","   89",",,7",,,,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-27","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    5",",,7,0730","    0",",,7","    0",",,7,0730","  161",",,7","   94",",,7",,,,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-28","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  191",",,7,0730","    0",",,7","    0",",,7,0730","  161",",,7","   83",",,7",,,,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-29","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  167",",,7","   67",",,7",,,,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-09-30","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  133",",,7","   83",",,7",,,,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-01","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  140",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","   83",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-02","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   13",",,7,0730","    0",",,7","    0",",,7,0730","  211",",,7","   89",",,7",,,,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-03","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   36",",,7,0730","    0",",,7","    0",",,7,0730","  117",",,7","   83",",,7",,,,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-04","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   74",",,7,0730","    0",",,7","    0",",,7,0730","  106",",,7","   44",",,7",,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-05","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  100",",,7","   39",",,7",,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-06","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  139",",,7","   61",",,7",,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-07","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  161",",,7","  106",",,7",,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-08","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  144",",,7","   56",",,7",,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00207275","2019-10-09","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,7,0730","    0",",,7","    0",",,7,0730","  183",",,7","   56",",,7",,,,,,,"   94",",,7,0730",,,,,,,,,,,,,,
