"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00173862","2018-11-04","43.64759","-70.67498","92.7","HOLLIS, ME US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   11",",,7","   22",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-05","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -39",",,7","  -33",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-06","43.64759","-70.67498","92.7","HOLLIS, ME US","  119",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -33",",,7","   44",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-07","43.64759","-70.67498","92.7","HOLLIS, ME US","  150",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   44",",,7","   56",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-08","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   17",",,7","   39",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-09","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -44",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-10","43.64759","-70.67498","92.7","HOLLIS, ME US","  310",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -44",",,7","   22",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-11","43.64759","-70.67498","92.7","HOLLIS, ME US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -33",",,7","  -22",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-12","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7","  -72",",,7","  -72",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-13","43.64759","-70.67498","92.7","HOLLIS, ME US","   66",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   61",",,7","  -72",",,7","    0",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00173862","2018-11-14","43.64759","-70.67498","92.7","HOLLIS, ME US","  279",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -50",",,7","  -50",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-15","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -33",",,7"," -128",",,7"," -128",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-16","43.64759","-70.67498","92.7","HOLLIS, ME US","  107",",,7,0700","  104",",,7,0700","  102",",,7,0700","  -17",",,7"," -128",",,7","  -33",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-17","43.64759","-70.67498","92.7","HOLLIS, ME US","   66",",,7,0700","   71",",,7,0700","  152",",,7,0700","  -11",",,7","  -44",",,7","  -17",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-18","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","   56",",,7","  -50",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-19","43.64759","-70.67498","92.7","HOLLIS, ME US","    8",",,7,0700","   10",",,7,0700","  102",",,7,0700","    6",",,7","  -44",",,7","  -22",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-20","43.64759","-70.67498","92.7","HOLLIS, ME US","   53",",,7,0700","   51",",,7,0700","  152",",,7,0700","    6",",,7","  -22",",,7","   -6",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-21","43.64759","-70.67498","92.7","HOLLIS, ME US","  102",",,7,0700","  152",",,7,0700","  305",",,7,0700","   -6",",,7","  -61",",,7","  -61",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-22","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  279",",,7,0700","    0",",,7"," -189",",,7"," -178",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-23","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  254",",,7,0700"," -100",",,7"," -194",",,7"," -144",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-24","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  254",",,7,0700","  -39",",,7"," -144",",,7","  -78",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-25","43.64759","-70.67498","92.7","HOLLIS, ME US","    3",",,7,0700","    0",",,7,0700","  203",",,7,0700","   33",",,7","  -78",",,7","    0",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-26","43.64759","-70.67498","92.7","HOLLIS, ME US","   58",",,7,0700","    0",",,7,0700","  178",",,7,0700","   28",",,7","   -6",",,7","    0",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-11-27","43.64759","-70.67498","92.7","HOLLIS, ME US","  201",",,7,0700","   89",",,7,0700","  229",",,7,0700","   11",",,7","   -6",",,7","    0",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-28","43.64759","-70.67498","92.7","HOLLIS, ME US","  236",",,7,0700","   38",",,7,0700","  229",",,7,0700","   11",",,7","  -11",",,7","  -11",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00173862","2018-11-29","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0",",,7,0700","  203",",,7,0700","   33",",,7","  -11",",,7","    0",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-11-30","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","   44",",,7","  -56",",,7","  -56",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-01","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","   39",",,7","  -61",",,7","  -11",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-02","43.64759","-70.67498","92.7","HOLLIS, ME US","   36",",,7,0700","    5",",,7,0700","  178",",,7,0700","   33",",,7","  -39",",,7","   -6",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2018-12-03","43.64759","-70.67498","92.7","HOLLIS, ME US","  155",",,7,0700","    0",",,7,0700","  178",",,7,0700","   22",",,7","  -11",",,7","   -6",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2018-12-04","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   83",",,7","  -22",",,7","  -17",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-12-05","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -17",",,7"," -133",",,7"," -133",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-06","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -22",",,7"," -133",",,7","  -78",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-07","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   11",",,7","  -89",",,7","  -39",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-08","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","    6",",,7"," -167",",,7"," -167",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-09","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -56",",,7"," -172",",,7"," -144",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-10","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -11",",,7"," -144",",,7"," -122",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-11","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -11",",,7"," -167",",,7"," -167",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-12","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -22",",,7"," -167",",,7"," -106",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-13","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -11",",,7"," -189",",,7"," -189",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-14","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","  -39",",,7"," -189",",,7","  -50",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-15","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   28",",,7","  -50",",,7","  -17",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-16","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   72",",,7","  -67",",,7","  -61",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-17","43.64759","-70.67498","92.7","HOLLIS, ME US","   86",",,7,0700","   74",",,7,0700","  203",",,7,0700","   22",",,7","  -61",",,7","   -6",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-18","43.64759","-70.67498","92.7","HOLLIS, ME US","   20",",,7,0700","    8",",,7,0700","  203",",,7,0700","   11",",,7","  -61",",,7","  -61",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-12-19","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  203",",,7,0700","  -33",",,7"," -117",",,7","  -78",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-20","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  203",",,7,0700","   11",",,7"," -100",",,7"," -100",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-21","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","    0",",,7,0700","  203",",,7,0700","   33",",,7"," -106",",,7","    0",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2018-12-22","43.64759","-70.67498","92.7","HOLLIS, ME US","  282",",,7,0700","    0",",,7,0700","   51",",,7,0700","  100",",,7","    0",",,7","  100",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2018-12-23","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","    0",",,7,0700","   25",",,7,0700","  100",",,7","  -33",",,7","  -28",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2018-12-24","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","    0",",,7","  -94",",,7","  -67",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-25","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   11",",,7","  -94",",,7","  -94",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-26","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   -6",",,7"," -117",",,7"," -117",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-27","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","   25",",,7,0700","    0",",,7"," -122",",,7"," -111",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-28","43.64759","-70.67498","92.7","HOLLIS, ME US","   20",",,7,0700","   20",",,7,0700","   25",",,7,0700","  -22",",,7"," -111",",,7","  -56",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-29","43.64759","-70.67498","92.7","HOLLIS, ME US","  183",",,7,0700","   38",",,7,0700","   51",",,7,0700","    0",",,7","  -56",",,7","    0",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2018-12-30","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   78",",,7","  -89",",,7","  -78",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2018-12-31","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","  -28",",,7","  -78",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-01","43.64759","-70.67498","92.7","HOLLIS, ME US","  244",",,7,0700","   71",",,7,0700","  102",",,7,0700","   33",",,7","  -44",",,7","    0",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-02","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","   67",",,7","  -83",",,7","  -72",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-03","43.64759","-70.67498","92.7","HOLLIS, ME US","   25",",,7,0700","   38",",,7,0700","  127",",,7,0700","  -22",",,7","  -89",",,7","  -61",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-04","43.64759","-70.67498","92.7","HOLLIS, ME US","   38",",,7,0700","   51",",,7,0700","  152",",,7,0700","    6",",,7","  -67",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-05","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   44",",,7","  -50",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-06","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","    0",",,7,0700","  127",",,7,0700","   22",",,7","  -50",",,7","  -33",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-07","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   44",",,7"," -122",",,7"," -117",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-08","43.64759","-70.67498","92.7","HOLLIS, ME US","   23",",,7,0700","   23",",,7,0700","  152",",,7,0700","  -44",",,7"," -139",",,7","  -89",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-09","43.64759","-70.67498","92.7","HOLLIS, ME US","   99",",,7,0700","   15",",,7,0700","  152",",,7,0700","    0",",,7","  -89",",,7","   -6",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2019-01-10","43.64759","-70.67498","92.7","HOLLIS, ME US","  130",",,7,0700","   13",",,7,0700","  152",",,7,0700","    6",",,7","  -22",",,7","  -22",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2019-01-11","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  152",",,7,0700","    0",",,7"," -111",",,7"," -111",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-12","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -78",",,7"," -178",",,7"," -156",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-13","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -78",",,7"," -178",",,7"," -156",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-14","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -50",",,7"," -183",",,7"," -183",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-15","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -39",",,7"," -189",",,7"," -144",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-16","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","    0",",,7"," -144",",,7","  -94",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-17","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   17",",,7"," -144",",,7"," -144",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-18","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","  -67",",,7"," -156",",,7"," -122",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-19","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  127",",,7,0700","  -17",",,7"," -128",",,7"," -122",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-20","43.64759","-70.67498","92.7","HOLLIS, ME US","  119",",,7,0700","  114",",,7,0700","  254",",,7,0700","  -39",",,7"," -144",",,7"," -144",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-21","43.64759","-70.67498","92.7","HOLLIS, ME US","  173",",,7,0700","   41",",,7,0700","  279",",,7,0700","  -89",",,7"," -167",",,7"," -167",",,7,0700",,,,,,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2019-01-22","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  279",",,7,0700"," -144",",,7"," -194",",,7"," -183",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-23","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  254",",,7,0700","  -61",",,7"," -189",",,7"," -139",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-24","43.64759","-70.67498","92.7","HOLLIS, ME US","   51",",,7,0700","    0",",,7,0700","  254",",,7,0700","    6",",,7"," -139",",,7","    0",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2019-01-25","43.64759","-70.67498","92.7","HOLLIS, ME US","  452",",,7,0700","    0",",,7,0700","  178",",,7,0700","   89",",,7","  -17",",,7","  -11",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2019-01-26","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","   17",",,7"," -117",",,7"," -111",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-27","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -33",",,7"," -172",",,7"," -167",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-28","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","   28",",,7"," -167",",,7","  -67",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-29","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -33",",,7"," -172",",,7"," -172",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-30","43.64759","-70.67498","92.7","HOLLIS, ME US","  160",",,7,0700","  160",",,7,0700","  330",",,7,0700","  -83",",,7"," -172",",,7","  -83",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-01-31","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  330",",,7,0700","  -22",",,7"," -183",",,7"," -183",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-01","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  330",",,7,0700"," -111",",,7"," -211",",,7"," -211",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-02","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  330",",,7,0700","  -83",",,7"," -239",",,7"," -233",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-03","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  305",",,7,0700","  -44",",,7"," -239",",,7"," -156",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-04","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0",",,7,0700","  305",",,7,0700","    6",",,7"," -156",",,7","  -17",",,7,0700",,,,,,,,,,,"    1",",,7",,
"USC00173862","2019-02-05","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  254",",,7,0700","  122",",,7","  -28",",,7","  -17",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-06","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  203",",,7,0700","  139",",,7","  -44",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-07","43.64759","-70.67498","92.7","HOLLIS, ME US","   89",",,7,0700","   13",",,7,0700","  203",",,7,0700","   17",",,7","  -44",",,7","  -11",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2019-02-08","43.64759","-70.67498","92.7","HOLLIS, ME US","   48",",,7,0700","    0",",,7,0700","  203",",,7,0700","   11",",,7","  -11",",,7","    0",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2019-02-09","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","    0",",,7,0700","  178",",,7,0700","   78",",,7","  -78",",,7","  -72",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2019-02-10","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -22",",,7"," -122",",,7","  -89",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-11","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -22",",,7"," -122",",,7"," -122",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-12","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -11",",,7"," -172",",,7"," -172",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-13","43.64759","-70.67498","92.7","HOLLIS, ME US","  361",",,7,0700","  170",",,7,0700","  356",",,7,0700","  -50",",,7"," -178",",,7","  -50",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00173862","2019-02-14","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","    8",",,7,0700","  330",",,7,0700","    6",",,7","  -61",",,7","  -44",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-15","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  330",",,7,0700","   11",",,7"," -100",",,7"," -100",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-16","43.64759","-70.67498","92.7","HOLLIS, ME US","   48",",,7,0700","   18",",,7,0700","  356",",,7,0700","    0",",,7"," -100",",,7","  -50",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00173862","2019-02-17","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  356",",,7,0700","   28",",,7"," -156",",,7"," -150",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-18","43.64759","-70.67498","92.7","HOLLIS, ME US","    3",",,7,0700","    5",",,7,0700","  356",",,7,0700","  -11",",,7"," -150",",,7","  -83",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-19","43.64759","-70.67498","92.7","HOLLIS, ME US","   25",",,7,0700","   53",",,7,0700","  406",",,7,0700","  -56",",,7"," -194",",,7"," -194",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-20","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  381",",,7,0700","  -33",",,7"," -217",",,7"," -217",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-21","43.64759","-70.67498","92.7","HOLLIS, ME US","   51",",,7,0700","   33",",,7,0700","  406",",,7,0700","  -33",",,7"," -217",",,7","  -67",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-22","43.64759","-70.67498","92.7","HOLLIS, ME US","   18",",,7,0700","    8",",,7,0700","  381",",,7,0700","   50",",,7","  -67",",,7","  -56",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,
"USC00173862","2019-02-23","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  381",",,7,0700","   50",",,7"," -122",",,7"," -117",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-24","43.64759","-70.67498","92.7","HOLLIS, ME US","   18",",,7,0700","   13",",,7,0700","  381",",,7,0700","   28",",,7"," -117",",,7","  -28",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-25","43.64759","-70.67498","92.7","HOLLIS, ME US","  175",",,7,0700","   25",",,7,0700","  406",",,7,0700","   17",",,7","  -28",",,7","   -6",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,
"USC00173862","2019-02-26","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  406",",,7,0700","    6",",,7"," -106",",,7"," -106",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-27","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  381",",,7,0700","  -72",",,7"," -194",",,7"," -194",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-02-28","43.64759","-70.67498","92.7","HOLLIS, ME US","   10",",,7,0700","   13",",,7,0700","  406",",,7,0700","  -89",",,7"," -211",",,7"," -128",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-03-01","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  381",",,7,0700","  -22",",,7"," -189",",,7"," -183",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-03-02","43.64759","-70.67498","92.7","HOLLIS, ME US","    0",",,7,0700","    0",",,7,0700","  381",",,7,0700","   11",",,7"," -183",",,7"," -106",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-03-03","43.64759","-70.67498","92.7","HOLLIS, ME US","    0","T,,7,0700","    0","T,,7,0700","  381",",,7,0700","   -6",",,7"," -128",",,7"," -128",",,7,0700",,,,,,,,,,,,,,
"USC00173862","2019-03-04","43.64759","-70.67498","92.7","HOLLIS, ME US","  107",",,7,0700","  119",",,7,0700","  483",",,7,0700","   50",",,7"," -128",",,7","  -11",",,7,0700",,,,,,,,,,,,,,
