"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014756","2019-06-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  226",",,W,",,,,,,,,,,,,,"   79",",,W",,,,,,,,," 1018",",,W",,,,,,,"  110",",,W","  110",",,W",,,,,,,"  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  189",",,W","  139",",,W",,,,,"   58",",,W",,,,,,,,," 1331",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  211",",,W","  144",",,W",,,,,"   65",",,W",,,,,,,,," 2157",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  194",",,W","  156",",,W",,,,,"   59",",,W",,,,,,,,," 0010",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  222",",,W","  133",",,W",,,,,"   32",",,W",,,,,,,,," 0030",",,W",,,,,,,"  360",",,W","  250",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   56",",,W,",,,,,,,,,,,,,"   29",",,W",,,,,,,,," 1608",",,W",,,,,,,"  150",",,W","  120",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   30",",,W,",,,,,,,,,,,,,"   34",",,W",,,,,,,,," 0117",",,W",,,,,,,"   30",",,W","   30",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  178",",,W","  139",",,W",,,,,"   43",",,W",,,,,,,,," 1609",",,W",,,,,,,"  140",",,W","  150",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  175",",,W,",,,,,"  194",",,W","  150",",,W",,,,,"   49",",,W",,,,,,,,," 1949",",,W",,,,,,,"  350",",,W","  330",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   74",",,W,",,,,,"  244",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,," 1901",",,W",,,,,,,"  300",",,W","   20",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  250",",,W","  139",",,W",,,,,"   68",",,W",,,,,,,,," 2247",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  144",",,W",,,,,"   39",",,W",,,,,,,,," 0020",",,W",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  119",",,W,",,,,,"  183",",,W","  144",",,W",,,,,"   44",",,W",,,,,,,,," 1642",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   33",",,W,",,,,,"  233",",,W","  139",",,W",,,,,"   34",",,W",,,,,,,,," 0901",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  211",",,W","  139",",,W",,,,,"   23",",,W",,,,,,,,," 1450",",,W",,,,,,,"  170",",,W","  180",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  267",",,W","  144",",,W",,,,,"   24",",,W",,,,,,,,," 1215",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  161",",,W",,,,,"   42",",,W",,,,,,,,," 2356",",,W",,,,,,,"  210",",,W","  260",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-06-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   53",",,W,",,,,,"  250",",,W","  167",",,W",,,,,"   51",",,W",,,,,,,,," 1642",",,W",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  239",",,W","  167",",,W",,,,,"   51",",,W",,,,,,,,," 0704",",,W",,,,,,,"   20",",,W","  360",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  178",",,W",,,,,"   49",",,W",,,,,,,,," 1412",",,W",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  267",",,W","  150",",,W",,,,,"   19",",,W",,,,,,,,," 0042",",,W",,,,,,,"  170",",,W","  270",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  244",",,W","  150",",,W",,,,,"   20",",,W",,,,,,,,," 1337",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  150",",,W",,,,,"   19",",,W",,,,,,,,," 2302",",,W",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  233",",,W","  194",",,W",,,,,"   45",",,W",,,,,,,,," 1233",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  128",",,W",,,,,"   51",",,W",,,,,,,,," 1057",",,W",,,,,,,"   20",",,W","   30",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  239",",,W","  122",",,W",,,,,"   23",",,W",,,,,,,,," 1337",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  267",",,W","  156",",,W",,,,,"   34",",,W",,,,,,,,," 1305",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   63",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  294",",,W","  178",",,W",,,,,"   32",",,W",,,,,,,,," 1634",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  178",",,W",,,,,"   38",",,W",,,,,,,,," 2359",",,W",,,,,,,"  170",",,W","  180",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   71",",,W,",,,,,"  267",",,W","  194",",,W",,,,,"   51",",,W",,,,,,,,," 0754",",,W",,,,,,,"  160",",,W","  200",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  189",",,W",,,,,"   41",",,W",,,,,,,,," 0813",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  194",",,W",,,,,"   48",",,W",,,,,,,,," 1539",",,W",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  250",",,W","  178",",,W",,,,,"   45",",,W",,,,,,,,," 1542",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  156",",,W",,,,,"   31",",,W",,,,,,,,," 2131",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  233",",,W","  206",",,W",,,,,"   47",",,W",,,,,,,,," 1109",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  233",",,W","  194",",,W",,,,,"   22",",,W",,,,,,,,," 0622",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  250",",,W","  183",",,W",,,,,"   46",",,W",,,,,,,,," 1722",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  306",",,W","  211",",,W",,,,,"   49",",,W",,,,,,,,," 0543",",,W",,,,,,,"  280",",,W","  270",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2019-07-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  306",",,W","  217",",,W",,,,,"   55",",,W",,,,,,,,," 1539",",,W",,,,,,,"  240",",,W","  280",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2019-07-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  289",",,W","  200",",,W",,,,,"   36",",,W",,,,,,,,," 2328",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  250",",,W","  172",",,W",,,,,"   49",",,W",,,,,,,,," 1108",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014756","2019-07-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  222",",,W","  161",",,W",,,,,"   44",",,W",,,,,,,,," 1412",",,W",,,,,,,"   20",",,W","   30",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  150",",,W",,,,,"   28",",,W",,,,,,,,," 1256",",,W",,,,,,,"   40",",,W","   50",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  244",",,W","  150",",,W",,,,,"   20",",,W",,,,,,,,," 1313",",,W",,,,,,,"  140",",,W","  150",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  244",",,W","  133",",,W",,,,,"   25",",,W",,,,,,,,," 1411",",,W",,,,,,,"  120",",,W","  100",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  239",",,W","  150",",,W",,,,,"   45",",,W",,,,,,,,," 1317",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  267",",,W","  206",",,W",,,,,"   46",",,W",,,,,,,,," 1220",",,W",,,,,,,"  230",",,W","  240",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  200",",,W",,,,,"   38",",,W",,,,,,,,," 0747",",,W",,,,,,,"  220",",,W","  200",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-07-31","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  200",",,W",,,,,"   35",",,W",,,,,,,,," 1137",",,W",,,,,,,"  210",",,W","  220",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  283",",,W","  183",",,W",,,,,"   26",",,W",,,,,,,,," 1252",",,W",,,,,,,"  360",",,W","   20",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  267",",,W","  156",",,W",,,,,"   26",",,W",,,,,,,,," 1100",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  156",",,W",,,,,"   39",",,W",,,,,,,,," 1525",",,W",,,,,,,"  200",",,W","  190",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  194",",,W",,,,,"   35",",,W",,,,,,,,," 1113",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  250",",,W","  172",",,W",,,,,"   41",",,W",,,,,,,,," 0758",",,W",,,,,,,"   40",",,W","   30",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  244",",,W","  178",",,W",,,,,"   30",",,W",,,,,,,,," 0834",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  161",",,W",,,,,"   47",",,W",,,,,,,,," 1944",",,W",,,,,,,"  170",",,W","  160",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  256",",,W","  211",",,W",,,,,"   57",",,W",,,,,,,,," 0405",",,W",,,,,,,"  170",",,W","  190",",,W",,,,,,,"  134",",,W","  277",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  256",",,W","  200",",,W",,,,,"   51",",,W",,,,,,,,," 1539",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  244",",,W","  167",",,W",,,,,"   50",",,W",,,,,,,,," 1453",",,W",,,,,,,"  240",",,W","  230",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  233",",,W","  172",",,W",,,,,"   55",",,W",,,,,,,,," 1618",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  256",",,W","  189",",,W",,,,,"   47",",,W",,,,,,,,," 1449",",,W",,,,,,,"  230",",,W","  210",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  239",",,W","  206",",,W",,,,,"   40",",,W",,,,,,,,," 2216",",,W",,,,,,,"  240",",,W","  250",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  244",",,W","  183",",,W",,,,,"   35",",,W",,,,,,,,," 1630",",,W",,,,,,,"   30",",,W","   20",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  233",",,W","  172",",,W",,,,,"   42",",,W",,,,,,,,," 1027",",,W",,,,,,,"   60",",,W","   50",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  228",",,W","  167",",,W",,,,,"   36",",,W",,,,,,,,," 1252",",,W",,,,,,,"   50",",,W","   60",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  250",",,W","  167",",,W",,,,,"   35",",,W",,,,,,,,," 1541",",,W",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  261",",,W","  200",",,W",,,,,"   23",",,W",,,,,,,,," 1303",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  267",",,W","  211",",,W",,,,,"   38",",,W",,,,,,,,," 2157",",,W",,,,,,,"  250",",,W","  260",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  283",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,," 0817",",,W",,,,,,,"  330",",,W","  340",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  261",",,W","  189",",,W",,,,,"   45",",,W",,,,,,,,," 1106",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  267",",,W","  211",",,W",,,,,"   40",",,W",,,,,,,,," 1754",",,W",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  244",",,W","  183",",,W",,,,,"   32",",,W",,,,,,,,," 0929",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  222",",,W","  161",",,W",,,,,"   69",",,W",,,,,,,,," 1012",",,W",,,,,,,"   30",",,W","   20",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-08-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"  217",",,W","  156",",,W",,,,,"   75",",,W",,,,,,,,," 1210",",,W",,,,,,,"   30",",,W","   30",",,W",,,,,,,"  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
