"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00204280","2018-06-20","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   89",",,7","    9",",,7",,,,,"  156",",,7","  315",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-06-21","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   83",",,7","    9",",,7",,,,,"  117",",,7","   30",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-06-22","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   67",",,7","    0",",,7",,,,,"  144",",,7","  285",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-06-23","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   67",",,7","    0",",,7",,,,,"  167",",,7","   30",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-06-24","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   78",",,7","    0",",,7",,,,,"  100",",,7","   75",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-06-25","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   56",",,7","    9",",,7",,,,,"  106",",,7","  105",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-06-26","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   56",",,7","    4",",,7",,,,,"  133",",,7","   90",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-06-27","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   78",",,7","    0",",,7",,,,,"  172",",,7","  120",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-06-28","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   78",",,7","   18",",,7",,,,,"  172",",,7","  270",",,7","   40",",,7","    1",",,7",,,,,,
"USC00204280","2018-06-29","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7","    0",",,7",,,,,"  222",",,7","  165",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-06-30","47.2752","-88.417","341.4","KEARSARGE, MI US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  172",",,7","    9",",,7",,,,,"  200",",,7","  285",",,7","   45",",,7","    1",",,7",,,,,,
"USC00204280","2018-07-01","47.2752","-88.417","341.4","KEARSARGE, MI US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  172",",,7","    4",",,7",,,,,"  200",",,7","  165",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-07-02","47.2752","-88.417","341.4","KEARSARGE, MI US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  122",",,7","   18",",,7",,,,,"  183",",,7","  240",",,7","   49",",,7",,,,,,,,
"USC00204280","2018-07-03","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7","    0",",,7",,,,,"  211",",,7","  135",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-07-04","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7","    9",",,7",,,,,"  222",",,7","  150",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-07-05","47.2752","-88.417","341.4","KEARSARGE, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  178",",,7","   27",",,7",,,,,"  183",",,7","  270",",,7","   40",",,7",,,,,,,,
"USC00204280","2018-07-06","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   83",",,7","   13",",,7",,,,,"  156",",,7","  315",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-07-07","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   83",",,7","    9",",,7",,,,,"  194",",,7","  210",",,7","   36",",,7",,,,,,,,
"USC00204280","2018-07-08","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  133",",,7","   22",",,7",,,,,"  217",",,7","  180",",,7","   67",",,7",,,,,,,,
"USC00204280","2018-07-09","47.2752","-88.417","341.4","KEARSARGE, MI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7","    4",",,7",,,,,"  194",",,7","  255",",,7","   49",",,7",,,,,,,,
"USC00204280","2018-07-10","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  128",",,7","    0",",,7",,,,,"  183",",,7","  315",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-07-11","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  111",",,7","    4",",,7",,,,,"  156",",,7","  150",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-07-12","47.2752","-88.417","341.4","KEARSARGE, MI US","  414",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  111",",,7","   18",",,7",,,,,"  150",",,7","  150",",,7","   49",",,7",,,,,,,,
"USC00204280","2018-07-13","47.2752","-88.417","341.4","KEARSARGE, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  150",",,7","   13",",,7",,,,,"  211",",,7","  240",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-07-14","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  200",",,7","    9",",,7",,,,,"  211",",,7","  300",",,7","   40",",,7",,,,,,,,
"USC00204280","2018-07-15","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  156",",,7","   13",",,7",,,,,"  233",",,7","  300",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-07-23","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7","   13",",,7","    7",",,7","   43",",,7","  161",",,7","  300",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-07-24","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7","    9",",,7",,,,,"  183",",,7","  285",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-07-25","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  128",",,7","   18",",,7",,,,,"  167",",,7","  285",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-07-26","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  122",",,7","    9",",,7",,,,,"  144",",,7","  285",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-07-27","47.2752","-88.417","341.4","KEARSARGE, MI US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  111",",,7","   22",",,7",,,,,"  111",",,7","  315",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-07-29","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  133",",,7","   13",",,7","    2",",,7","    0","T,,7","  161",",,7","  300",",,7","   36",",,7",,,,,,,,
"USC00204280","2018-07-30","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7","   22",",,7",,,,,"  183",",,7","  300",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-01","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7","    0",",,7","    2",",,7","    0","T,,7","  133",",,7","  255",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-08-02","47.2752","-88.417","341.4","KEARSARGE, MI US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   83",",,7","    9",",,7",,,,,"   94",",,7","  330",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-08-03","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7","    0",",,7",,,,,"  111",",,7","  240",",,7","    9",",,7","    1",",,7",,,,,,
"USC00204280","2018-08-04","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  106",",,7","    4",",,7",,,,,"  183",",,7","  150",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-05","47.2752","-88.417","341.4","KEARSARGE, MI US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7","    9",",,7",,,,,"  206",",,7","  240",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-08-08","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  250",",,7","   83",",,7","   18",",,7","    2",",,7","    0",",,7","  183",",,7","  300",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-09","47.2752","-88.417","341.4","KEARSARGE, MI US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7","    9",",,7",,,,,"  172",",,7","  300",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-08-10","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  161",",,7","   18",",,7",,,,,"  189",",,7","  300",",,7","   36",",,7",,,,,,,,
"USC00204280","2018-08-11","47.2752","-88.417","341.4","KEARSARGE, MI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  156",",,7","    4",",,7",,,,,"  189",",,7","  285",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-12","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7","    0",",,7",,,,,"  150",",,7","  255",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-08-13","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7","    9",",,7",,,,,"  228",",,7","  255",",,7","   22",",,7",,,,,,,,
"USC00204280","2018-08-14","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  150",",,7","   18",",,7",,,,,"  222",",,7","  285",",,7","   40",",,7",,,,,,,,
"USC00204280","2018-08-15","47.2752","-88.417","341.4","KEARSARGE, MI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  128",",,7","    4",",,7",,,,,"  150",",,7","  105",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-08-17","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7","    9",",,7","    2",",,7","    0",",,7","  172",",,7","  315",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-08-18","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  100",",,7","    0",",,7",,,,,"  128",",,7","   15",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-08-19","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  100",",,7","    4",",,7",,,,,"  178",",,7","  255",",,7","   22",",,7",,,,,,,,
"USC00204280","2018-08-21","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  122",",,7","    4",",,7","    2",",,7","    0",",,7","  128",",,7","  345",",,7","   22",",,7","    1",",,7",,,,,,
"USC00204280","2018-08-22","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  122",",,7","   27",",,7",,,,,"  156",",,7","  300",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-23","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  133",",,7","   27",",,7",,,,,"  178",",,7","  240",",,7","   45",",,7",,,,,,,,
"USC00204280","2018-08-24","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  150",",,7","    4",",,7",,,,,"  194",",,7","  240",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-08-25","47.2752","-88.417","341.4","KEARSARGE, MI US","  142",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  150",",,7","    9",",,7",,,,,"  161",",,7","  120",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-08-26","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7","   13",",,7",,,,,"  178",",,7","  270",",,7","   27",",,7","    1",",,7",,,,,,
"USC00204280","2018-08-27","47.2752","-88.417","341.4","KEARSARGE, MI US","  427",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7","    4",",,7",,,,,"  194",",,7","  150",",,7","   22",",,7",,,,,,,,
"USC00204280","2018-08-28","47.2752","-88.417","341.4","KEARSARGE, MI US","  528",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  106",",,7","    9",",,7",,,,,"  111",",,7","  360",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-08-29","47.2752","-88.417","341.4","KEARSARGE, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  100",",,7","    4",",,7",,,,,"  106",",,7","  360",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-08-30","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   56",",,7","    0",",,7",,,,,"  100",",,7","  210",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-08-31","47.2752","-88.417","341.4","KEARSARGE, MI US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   56",",,7","    9",",,7",,,,,"  139",",,7","  270",",,7","   45",",,7",,,,,,,,
"USC00204280","2018-09-01","47.2752","-88.417","341.4","KEARSARGE, MI US","  561",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  128",",,7","    0",",,7",,,,,"  183",",,7","  270",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-09-02","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  156",",,7","    0",",,7",,,,,"  156",",,7","  120",",,7","    4",",,7","    1",",,7",,,,,,
"USC00204280","2018-09-03","47.2752","-88.417","341.4","KEARSARGE, MI US","  213",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  133",",,7","   13",",,7",,,,,"  144",",,7","  315",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-09-04","47.2752","-88.417","341.4","KEARSARGE, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7","   18",",,7",,,,,"  150",",,7","   90",",,7","   31",",,7","    1",",,7",,,,,,
"USC00204280","2018-09-05","47.2752","-88.417","341.4","KEARSARGE, MI US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  133",",,7","   13",",,7",,,,,"  167",",,7","  210",",,7","   31",",,7","    1",",,7",,,,,,
"USC00204280","2018-09-06","47.2752","-88.417","341.4","KEARSARGE, MI US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   83",",,7","    0",",,7",,,,,"   83",",,7","  345",",,7","    0",",,7",,,,,,,,
"USC00204280","2018-09-07","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7","    0",",,7",,,,,"   83",",,7","  300",",,7","    0",",,7",,,,,,,,
"USC00204280","2018-09-08","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   83",",,7","    0",",,7",,,,,"   89",",,7","   60",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-09-09","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   89",",,7","    9",",,7",,,,,"  100",",,7","   75",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-09-10","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  100",",,7","    9",",,7",,,,,"  122",",,7","  135",",,7","   54",",,7",,,,,,,,
"USC00204280","2018-09-12","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7","    4",",,7","    2",",,7","    0",",,7","  178",",,7","  225",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-09-13","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  144",",,7","    0",",,7",,,,,"  150",",,7","  210",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-09-14","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  144",",,7","    4",",,7",,,,,"  183",",,7","  120",",,7","   13",",,7",,,,,,,,
"USC00204280","2018-09-15","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7","    4",",,7",,,,,"  206",",,7","  210",",,7","    0",",,7",,,,,,,,
"USC00204280","2018-09-16","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7","    4",",,7",,,,,"  156",",,7","  120",",,7","    9",",,7","    1",",,7",,,,,,
"USC00204280","2018-09-17","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7","   18",",,7",,,,,"  200",",,7","  300",",,7","   45",",,7",,,,,,,,
"USC00204280","2018-09-18","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  161",",,7","    9",",,7",,,,,"  161",",,7","   45",",,7","    0",",,7",,,,,,,,
"USC00204280","2018-09-20","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  139",",,7","   94",",,7","    0",",,7","    2",",,7","    8",",,7","  122",",,7","  105",",,7","    9",",,7",,,,,,,,
"USC00204280","2018-09-21","47.2752","-88.417","341.4","KEARSARGE, MI US","  386",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  111",",,7","  116",",,7",,,,,"  122",",,7","  255",",,7","  134",",,7",,,,,,,,
"USC00204280","2018-09-22","47.2752","-88.417","341.4","KEARSARGE, MI US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   56",",,7","    9",",,7",,,,,"   83",",,7","  225",",,7","  125",",,7",,,,,,,,
"USC00204280","2018-09-23","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   50",",,7","   63",",,7",,,,,"   56",",,7","  105",",,7","   94",",,7",,,,,,,,
"USC00204280","2018-09-24","47.2752","-88.417","341.4","KEARSARGE, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   50",",,7","    0",",,7",,,,,"  117",",,7","  105",",,7","   27",",,7","    1",",,7",,,,,,
"USC00204280","2018-09-26","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  161",",,7","   67",",,7","   63",",,7","    2",",,7","   74",",,7","   78",",,7","  270",",,7","   76",",,7",,,,,,,,
"USC00204280","2018-09-27","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   78",",,7","   13",",,7",,,,,"   94",",,7","  225",",,7","   63",",,7",,,,,,,,
"USC00204280","2018-09-28","47.2752","-88.417","341.4","KEARSARGE, MI US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   61",",,7","   13",",,7",,,,,"   67",",,7","  300",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-09-29","47.2752","-88.417","341.4","KEARSARGE, MI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   28",",,7","    4",",,7",,,,,"   28",",,7","  285",",,7","   49",",,7",,,,,,,,
"USC00204280","2018-09-30","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","   50",",,7","   -6",",,7","    9",",,7",,,,,"   33",",,7","  255",",,7","   36",",,7",,,,,,,,
"USC00204280","2018-10-01","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   -6",",,7","    0",",,7",,,,,"   11",",,7","   15",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-10-03","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0",",,7,0800","    0",",,7,0800","  100",",,7","   17",",,7","    9",",,7","    2",",,7","   69",",,7","  100",",,7","  135",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-10-04","47.2752","-88.417","341.4","KEARSARGE, MI US","  300",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   22",",,7","   13",",,7",,,,,"   28",",,7","  315",",,7","  156",",,7",,,,,,,,
"USC00204280","2018-10-05","47.2752","-88.417","341.4","KEARSARGE, MI US","   25",",,7,0800","   13",",,7,0800","    0",",,7,0800","  111",",,7","    0",",,7","    4",",,7",,,,,"    0",",,7","  150",",,7","   27",",,7",,,,,,,,
"USC00204280","2018-10-06","47.2752","-88.417","341.4","KEARSARGE, MI US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    0",",,7","   18",",,7",,,,,"   67",",,7","  270",",,7","   40",",,7",,,,,,,,
"USC00204280","2018-10-07","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   22",",,7","    4",",,7",,,,,"   22",",,7","  285",",,7","   18",",,7",,,,,,,,
"USC00204280","2018-10-08","47.2752","-88.417","341.4","KEARSARGE, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","   22",",,7","    4",",,7",,,,,"   61",",,7","   45",",,7","   40",",,7","    1",",,7",,,,,,
"USC00204280","2018-10-09","47.2752","-88.417","341.4","KEARSARGE, MI US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   39",",,7","    9",",,7",,,,,"   50",",,7",,,,,,,,,,,,
"USC00204280","2018-10-10","47.2752","-88.417","341.4","KEARSARGE, MI US","  554",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","   33",",,7","   13",",,7",,,,,"   33",",,7","   45",",,7","   31",",,7",,,,,,,,
"USC00204280","2018-10-12","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0","T,,7,0800","    0","T,,7,0800","   44",",,7","   -6",",,7","   36",",,7","    2",",,7","  269",",,7","    0",",,7","  315",",,7","   54",",,7",,,,,,,,
"USC00204280","2018-10-13","47.2752","-88.417","341.4","KEARSARGE, MI US","   51",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   11",",,7","  -17",",,7","    0",",,7",,,,,"  -17",",,7","  255",",,7","   54",",,7",,,,,,,,
"USC00204280","2018-10-14","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -17",",,7","    9",",,7",,,,,"   61",",,7","  270",",,7","   22",",,7",,,,,,,,
"USC00204280","2018-10-15","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   72",",,7","   -6",",,7","   45",",,7",,,,,"    0",",,7","  315",",,7","   63",",,7",,,,,,,,
"USC00204280","2018-10-16","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","   33",",,7","   -6",",,7","   36",",,7",,,,,"   11",",,7","  255",",,7","   72",",,7",,,,,,,,
"USC00204280","2018-10-17","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   28",",,7","    6",",,7","   63",",,7",,,,,"   11",",,7","  285",",,7","  134",",,7",,,,,,,,
"USC00204280","2018-10-19","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    3",",,7,0800","    0",",,7,0800","  178",",,7","  -39",",,7","   54",",,7","    2",",,7","   48",",,7","  117",",,7","  210",",,7","  107",",,7",,,,,,,,
"USC00204280","2018-10-20","47.2752","-88.417","341.4","KEARSARGE, MI US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  128",",,7","   11",",,7","   18",",,7",,,,,"   22",",,7","  300",",,7","  152",",,7",,,,,,,,
"USC00204280","2018-10-21","47.2752","-88.417","341.4","KEARSARGE, MI US","   23",",,7,0800","    5",",,7,0800","    0",",,7,0800","   33",",,7","  -22",",,7","   18",",,7",,,,,"    0",",,7","  255",",,7","  139",",,7",,,,,,,,
"USC00204280","2018-10-22","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -39",",,7","   27",",,7",,,,,"  -17",",,7","  300",",,7","   54",",,7",,,,,,,,
"USC00204280","2018-10-24","47.2752","-88.417","341.4","KEARSARGE, MI US",,,"    0","T,,7,0800","    0",",,7,0800","   89",",,7","  -44",",,7","    4",",,7","    2",",,7","    0","T,,7","  -28",",,7","  285",",,7","    4",",,7",,,,,,,,
"USC00204280","2018-10-25","47.2752","-88.417","341.4","KEARSARGE, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -28",",,7","    4",",,7",,,,,"   44",",,7","  180",",,7","    4",",,7",,,,,,,,
