"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00401561","2018-02-09","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -44",",,7",,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-12","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  200",",,7","  -44",",,7","    3",",,7","  691",",,7",,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-13","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","    6",",,7",,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-14","36.5409","-85.4596","164.6","CELINA, TN US","   48",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-15","36.5409","-85.4596","164.6","CELINA, TN US","   79",",,7,0700","    0",",,7","    0",",,7","  200",",,7","  128",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-16","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-21","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  272",",,7","  -11",",,7","    5",",,7","  376",",,7",,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-22","36.5409","-85.4596","164.6","CELINA, TN US","  122",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  128",",,7",,,,,,,"  144",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-02-23","36.5409","-85.4596","164.6","CELINA, TN US","   13",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,,,"  117",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-02-26","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  272",",,7","   78",",,7","    3",",,7","  439",",,7",,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-02-27","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   -6",",,7",,,,,,,"    6",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-02-28","36.5409","-85.4596","164.6","CELINA, TN US","   38",",,7,0700","    0",",,7","    0",",,7","  211",",,7","    6",",,7",,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-01","36.5409","-85.4596","164.6","CELINA, TN US","  234",",,7,0700","    0",",,7","    0",",,7","  178",",,7","  111",",,7",,,,,,,"  133",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-03-05","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  167",",,7","  -17",",,7","    3",",,7","    0",",,7",,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-06","36.5409","-85.4596","164.6","CELINA, TN US","   46",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   28",",,7",,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-07","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0","T,,7","  183",",,7","   11",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-08","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0",",,7","   56",",,7","   -6",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-09","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -56",",,7",,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-12","36.5409","-85.4596","164.6","CELINA, TN US","  312",",,7,0700","   38",",,7","   25",",,7","  189",",,7","  -44",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-13","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -33",",,7",,,,,,,"  -28",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-03-14","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -33",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-15","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -33",",,7",,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-16","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-19","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  250",",,7","  -33",",,7","    3",",,7","    8",",,7",,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-20","36.5409","-85.4596","164.6","CELINA, TN US","  119",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  -11",",,7",,,,,,,"  111",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-03-21","36.5409","-85.4596","164.6","CELINA, TN US","   81",",,7,0700","    0",",,7","    0",",,7","  122",",,7","    6",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-23","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  111",",,7","  -39",",,7","    2",",,7","    0",",,7",,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-26","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  161",",,7","   11",",,7","    3",",,7","  320",",,7",,,"  100",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-03-27","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  100",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-28","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","  111",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-29","36.5409","-85.4596","164.6","CELINA, TN US","  318",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  139",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-03-30","36.5409","-85.4596","164.6","CELINA, TN US","  168",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   89",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-02","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  206",",,7","   33",",,7","    3",",,7","   61",",,7",,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-03","36.5409","-85.4596","164.6","CELINA, TN US","   64",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   72",",,7",,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-04","36.5409","-85.4596","164.6","CELINA, TN US","  183",",,7,0700","    0",",,7","    0",",,7","  272",",,7","   50",",,7",,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-05","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -22",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-06","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  -22",",,7",,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-09","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,"    3",",,7","   38",",,7",,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-10","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-11","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","  -11",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-12","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   -6",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-13","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  128",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-16","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,"   33",",,7","    3",",,7","  533",",,7",,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-17","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -28",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-18","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  -22",",,7",,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-19","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","   61",",,7",,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-20","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -11",",,7",,,,,,,"    6",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-04-23","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,"    6",",,7","    3",",,7","  168",",,7",,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-24","36.5409","-85.4596","164.6","CELINA, TN US","  249",",,7,0700","    0",",,7","    0",",,7","  172",",,7","  122",",,7",,,,,,,"  128",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-04-25","36.5409","-85.4596","164.6","CELINA, TN US","  109",",,7,0700","    0",",,7","    0",",,7","  172",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-26","36.5409","-85.4596","164.6","CELINA, TN US","   13",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  106",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-04-27","36.5409","-85.4596","164.6","CELINA, TN US","   25",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   78",",,7",,,,,,,"   89",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-04-30","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,"   11",",,7","    3",",,7","    0",",,7",,,"   17",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-01","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7",,,"   17",",,7",,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-02","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","   50",",,7",,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-03","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  122",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-04","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  139",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-07","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  272",",,7","  122",",,7","    3",",,7","  295",",,7",,,"  128",",,7,0700","    1",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00401561","2018-05-09","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  278",",,7","  100",",,7","    2",",,7","    0",",,7",,,"  117",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-10","36.5409","-85.4596","164.6","CELINA, TN US","   30",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  117",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-11","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","  156",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-14","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  322",",,7","  139",",,7","    3",",,7","    0",",,7",,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-16","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  161",",,7","    2",",,7","   23",",,7",,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-17","36.5409","-85.4596","164.6","CELINA, TN US","    8",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  172",",,7",,,,,,,"  183",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-18","36.5409","-85.4596","164.6","CELINA, TN US","   30",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-22","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  317",",,7","  167",",,7","    4",",,7","   38",",,7",,,"  183",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-05-23","36.5409","-85.4596","164.6","CELINA, TN US","   38",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,,,"  194",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-24","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-25","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  178",",,7",,,,,,,"  194",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-29","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  322",",,7","  189",",,7","    4",",,7","   15",",,7",,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-05-30","36.5409","-85.4596","164.6","CELINA, TN US","   84",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  217",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-05-31","36.5409","-85.4596","164.6","CELINA, TN US","   20",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-01","36.5409","-85.4596","164.6","CELINA, TN US","  287",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-06-04","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  322",",,7","  122",",,7","    2",",,7","   13",",,7",,,"  144",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-06-06","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  289",",,7","  128",",,7","    2",",,7","    0",",,7",,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  139",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-08","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,"  167",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-06-12","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  167",",,7","    4",",,7","    5",",,7",,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-14","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7",,,"  206",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-15","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  189",",,7",,,,,,,"  206",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-06-18","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-19","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-20","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-21","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-22","36.5409","-85.4596","164.6","CELINA, TN US","  183",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-25","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  183",",,7","    3",",,7","   48",",,7",,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-26","36.5409","-85.4596","164.6","CELINA, TN US","    5",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-27","36.5409","-85.4596","164.6","CELINA, TN US","  343",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-06-28","36.5409","-85.4596","164.6","CELINA, TN US","  587",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,,,"  222",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-06-29","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  206",",,7",,,,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-02","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  217",",,7","    3",",,7","    3",",,7",,,"  228",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-03","36.5409","-85.4596","164.6","CELINA, TN US","   43",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  222",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-07-05","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  356",",,7","  228",",,7","    2",",,7","    0",",,7",,,"  239",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-06","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"  233",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-09","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  322",",,7","  206",",,7","    3",",,7","    0",",,7",,,"  211",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-10","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-11","36.5409","-85.4596","164.6","CELINA, TN US","  152",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-12","36.5409","-85.4596","164.6","CELINA, TN US","  119",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,"  211",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-13","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  172",",,7",,,,,,,"  189",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-16","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  183",",,7","    3",",,7","    0",",,7",,,"  233",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-18","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  178",",,7","    2",",,7","   25",",,7",,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-07-23","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  167",",,7","    5",",,7","  356",",,7",,,"  217",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-07-24","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  172",",,7",,,,,,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-25","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,,,"  189",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-26","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  189",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-27","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,"  206",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-30","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  317",",,7","  161",",,7","    3",",,7","    0",",,7",,,"  189",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-07-31","36.5409","-85.4596","164.6","CELINA, TN US","   18",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  150",",,7",,,,,,,"  233",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-08-01","36.5409","-85.4596","164.6","CELINA, TN US","  122",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-02","36.5409","-85.4596","164.6","CELINA, TN US","   10",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  189",",,7",,,,,,,"  194",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-03","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  194",",,7",,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-06","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  333",",,7","  172",",,7","    3",",,7","    5",",,7",,,"  211",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-08","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-09","36.5409","-85.4596","164.6","CELINA, TN US","   64",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  206",",,7,0700","    1",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00401561","2018-08-10","36.5409","-85.4596","164.6","CELINA, TN US","  107",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-13","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,"  183",",,7","    3",",,7","  320",",,7",,,"  189",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-08-14","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  178",",,7",,,,,,,"  183",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-15","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
