"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00210989","2019-06-12","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  161",",,7","   39",",,7",,,,,"  139",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-13","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","  -28",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-14","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","   50",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-15","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   17",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-16","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","   61",",,7",,,,,"  128",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-17","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   28",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   83",",,7",,,,,"  144",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-18","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   74",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","   67",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-19","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   94",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-20","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  228",",,7","   44",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-21","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   22",",,7",,,,,"  156",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-22","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   89",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-23","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  305",",,7,1900","    0",",,7,1900","    0",",,7,1900","  167",",,7","  117",",,7",,,,,"  133",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-24","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  163",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","  117",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-25","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   41",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   72",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-26","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   83",",,7",,,,,"  228",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-27","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   61",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","   89",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-28","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   89",",,7",,,,,"  217",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-29","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","   83",",,7",,,,,"  239",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-06-30","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   74",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  128",",,7",,,,,"  228",",,7,1900",,,,,"    1",",,7",,,,,,,,,,
"USC00210989","2019-07-01","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","  161",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-02","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","   72",",,7",,,,,"  272",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-03","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  106",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-04","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  226",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  133",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-05","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  117",",,7",,,,,"  217",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-06","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   94",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-07","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","   44",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-08","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   78",",,7",,,,,"  250",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-09","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   10",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  161",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-10","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   76",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  150",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-11","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","   94",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-12","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   13",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  117",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-13","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","   83",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-14","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","   94",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-15","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  236",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  150",",,7",,,,,"  217",",,7,1900",,,,,"    1",",,7",,,,,,,,,,
"USC00210989","2019-07-16","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  150",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-17","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   15",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  139",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-18","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  144",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-19","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","  122",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-20","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","   94",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-21","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   61",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-22","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","   28",",,7",,,,,"  228",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-23","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","   94",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-24","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","   83",",,7",,,,,"  250",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-25","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   83",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-26","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  208",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  167",",,7",,,,,"  239",",,7,1900",,,,,"    1",",,7",,,,,,,,,,
"USC00210989","2019-07-27","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  128",",,7",,,,,"  239",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-28","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   38",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","   94",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-29","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  262",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","   94",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-30","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   56",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-07-31","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","   39",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-01","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   83",",,7",,,,,"  239",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-02","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","  128",",,7",,,,,"  228",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-03","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   53",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  111",",,7",,,,,"  183",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-04","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  100",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-05","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   48",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  156",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-06","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","   72",",,7",,,,,"  217",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-07","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   43",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","  144",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-08","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   44",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-09","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   50",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-10","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","   50",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-11","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   89",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-12","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  228",",,7","   67",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-13","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   94",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-14","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   39",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-15","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","   89",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-16","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  160",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","  117",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-17","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","   72",",,7",,,,,"  217",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-18","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","  128",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-19","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","   39",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-20","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   97",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  106",",,7",,,,,"  183",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-21","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   33",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-22","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","   44",",,7",,,,,"  133",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-23","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   17",",,7",,,,,"  144",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-24","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   56",",,7",,,,,"  133",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-25","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   83",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-26","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  127",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","  133",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-27","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   43",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","  100",",,7",,,,,"  100",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-28","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   36",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   83",",,7",,,,,"  133",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-29","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   33",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","   67",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-30","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   11",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-08-31","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   17",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-01","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   44",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-02","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   10",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   72",",,7",,,,,"   94",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-03","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  124",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","   72",",,7",,,,,"  111",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-04","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","   17",",,7",,,,,"  139",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-05","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","   33",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-06","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   20",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","  106",",,7",,,,,"  150",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-07","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  150",",,7","   22",",,7",,,,,"  106",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-08","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  139",",,7","   67",",,7",,,,,"  100",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-09","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   71",",,7,1900","    0",",,7,1900","    0",",,7,1900","  144",",,7","   33",",,7",,,,,"   83",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-10","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  157",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","   83",",,7",,,,,"  139",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-11","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  139",",,7","   72",",,7",,,,,"   83",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-12","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   48",",,7,1900","    0",",,7,1900","    0",",,7,1900","   89",",,7","   67",",,7",,,,,"   83",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-13","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  152",",,7,1900","    0",",,7,1900","    0",",,7,1900","  122",",,7","   83",",,7",,,,,"   83",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-14","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","   28",",,7",,,,,"  122",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-15","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  228",",,7","  100",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-16","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","   67",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-17","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   86",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","  117",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-18","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   46",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  167",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-19","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","   94",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-20","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   78",",,7",,,,,"  156",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-21","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   41",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","  150",",,7",,,,,"  206",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-22","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","  111",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-23","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   61",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-24","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   17",",,7",,,,,"  144",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-25","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   13",",,7,1900","    0",",,7,1900","    0",",,7,1900","  167",",,7","   72",",,7",,,,,"   89",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-26","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  167",",,7","    0",",,7",,,,,"  128",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-27","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  128",",,7","   72",",,7",,,,,"   78",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-28","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  128",",,7","  -39",",,7",,,,,"   67",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-29","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  122",",,7","   50",",,7",,,,,"   61",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-09-30","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  356",",,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","   56",",,7",,,,,"   61",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-10-01","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US",,,"    0",",,7,1900","    0",",,7,1900","  139",",,7","   50",",,7",,,,,"   72",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-10-02","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US",,,"    0",",,7,1900","    0",",,7,1900","   72",",,7","   33",",,7",,,,,"   56",",,7,1900",,,,,,,,,,,,,,,,
"USC00210989","2019-10-03","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US",,,"    0",",,7,1900","    0",",,7,1900","   56",",,7","   17",",,7","    3",",,7","  244",",,7","   33",",,7,1900",,,,,,,,,,,,,,,,
