"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"USC00146498","2019-01-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","    0",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,
"USC00146498","2019-01-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"    6",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,
"USC00146498","2019-01-16","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   22",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,
"USC00146498","2019-01-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   17",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,
"USC00146498","2019-01-18","38.6449","-95.566","324.0","POMONA LAKE, KS US","    5",",,7,0700","    0",",,7,0700","   25",",,7,0700","   22",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,
"USC00146498","2019-01-19","38.6449","-95.566","324.0","POMONA LAKE, KS US","  127",",,7,0700","    0",",,7,0700",,,"   50",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -56",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   56",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,
"USC00146498","2019-01-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","  112",",,7,0700","    0",",,7,0700",,,"   72",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   -6",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,
"USC00146498","2019-01-25","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   -6",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,
"USC00146498","2019-01-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   28",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-01-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,
"USC00146498","2019-01-29","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0700",,,,,,
"USC00146498","2019-01-30","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   28",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,," -144",",,7,0700",,,,,,
"USC00146498","2019-01-31","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,," -100",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,," -111",",,7,0700",,,,,,
"USC00146498","2019-02-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,
"USC00146498","2019-02-02","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-03","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-04","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,
"USC00146498","2019-02-05","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,
"USC00146498","2019-02-06","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  -33",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,
"USC00146498","2019-02-07","38.6449","-95.566","324.0","POMONA LAKE, KS US","   48",",,7,0700","   15",",,7,0700","   25",",,7,0700","  -33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0700",,,,,,
"USC00146498","2019-02-08","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -56",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,," -111",",,7,0700",,,,,,
"USC00146498","2019-02-09","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -28",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-10","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-11","38.6449","-95.566","324.0","POMONA LAKE, KS US","   13",",,7,0700","    0",",,7,0700",,,"   28",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,
"USC00146498","2019-02-12","38.6449","-95.566","324.0","POMONA LAKE, KS US","   76",",,7,0700","    0",",,7,0700",,,"   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,
"USC00146498","2019-02-13","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   56",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,
"USC00146498","2019-02-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  128",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,
"USC00146498","2019-02-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  133",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,
"USC00146498","2019-02-16","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -67",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","   64",",,7,0700","    0",",,7,0700","   51",",,7,0700","  -17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-18","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","    0",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-02-19","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","  -11",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,
"USC00146498","2019-02-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","   71",",,7,0700","   51",",,7,0700",,,"    6",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,
"USC00146498","2019-02-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,
"USC00146498","2019-02-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   39",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,
"USC00146498","2019-02-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","  211",",,7,0700","    0",",,7,0700",,,"   28",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,
"USC00146498","2019-02-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   56",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,
"USC00146498","2019-02-25","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   11",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,
"USC00146498","2019-02-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   67",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,
"USC00146498","2019-02-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0","T,,7,0700","    0",",,7,0700",,,"   11",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,
"USC00146498","2019-02-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0","T,,7,0700","    0",",,7,0700",,,"  -33",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,
"USC00146498","2019-03-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,
"USC00146498","2019-03-02","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,
"USC00146498","2019-03-03","38.6449","-95.566","324.0","POMONA LAKE, KS US","   66",",,7,0700","   36",",,7,0700","   25",",,7,0700","    0",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700",,,,,,
"USC00146498","2019-03-04","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -56",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700",,,,,,
"USC00146498","2019-03-05","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -39",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700",,,,,,
"USC00146498","2019-03-06","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"  -11",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,
"USC00146498","2019-03-07","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   22",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,
"USC00146498","2019-03-08","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0","T,,7,0700","    0",",,7,0700",,,"   50",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,
"USC00146498","2019-03-09","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700",,,"   50",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-03-10","38.6449","-95.566","324.0","POMONA LAKE, KS US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-03-11","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,
"USC00146498","2019-03-12","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,
"USC00146498","2019-03-13","38.6449","-95.566","324.0","POMONA LAKE, KS US","  180",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,
"USC00146498","2019-03-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","   94",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,
"USC00146498","2019-03-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,
"USC00146498","2019-03-16","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-03-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2019-03-18","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,
"USC00146498","2019-03-19","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,
"USC00146498","2019-03-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,
"USC00146498","2019-03-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7","   17",",,7,0700",,,,,,
"USC00146498","2019-03-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,
"USC00146498","2019-03-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7","   11",",,7,0700",,,,,,
"USC00146498","2019-03-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7","   67",",,7,0700",,,,,,
"USC00146498","2019-03-25","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7","   72",",,7,0700",,,,,,
"USC00146498","2019-03-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7","   28",",,7,0700",,,,,,
"USC00146498","2019-03-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7","   56",",,7,0700",,,,,,
"USC00146498","2019-03-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7","  111",",,7,0700",,,,,,
"USC00146498","2019-03-29","38.6449","-95.566","324.0","POMONA LAKE, KS US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,
"USC00146498","2019-03-30","38.6449","-95.566","324.0","POMONA LAKE, KS US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,
"USC00146498","2019-03-31","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,
"USC00146498","2019-04-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,
"USC00146498","2019-04-02","38.6449","-95.566","324.0","POMONA LAKE, KS US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","    0",",,7",,,,,,,"   56",",,7",,,,,,,,,"   33",",,7","  183",",,7","   22",",,7,0700","  121",",,7",,,,
"USC00146498","2019-04-03","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   22",",,7",,,,,,,"   20",",,7",,,,,,,,,"   78",",,7","  222",",,7","   61",",,7,0700",,,,,,
"USC00146498","2019-04-04","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   61",",,7",,,,,,,"   61",",,7",,,,,,,,,"  117",",,7","  222",",,7","   89",",,7,0700",,,,,,
"USC00146498","2019-04-05","38.6449","-95.566","324.0","POMONA LAKE, KS US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   50",",,7",,,,,,,"    0",",,7",,,,,,,,,"   94",",,7","  222",",,7","   56",",,7,0700",,,,,,
"USC00146498","2019-04-06","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   56",",,7",,,,,,,"   56",",,7",,,,,,,,,"  106",",,7","  261",",,7","   83",",,7,0700",,,,,,
"USC00146498","2019-04-07","38.6449","-95.566","324.0","POMONA LAKE, KS US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   78",",,7",,,,,,,"   25",",,7",,,,,,,,,"  156",",,7","  267",",,7","  122",",,7,0700",,,,,,
"USC00146498","2019-04-08","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   67",",,7",,,,,,,"   43",",,7",,,,,,,,,"  122",",,7","  261",",,7","   67",",,7,0700",,,,,,
"USC00146498","2019-04-09","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   61",",,7",,,,,,,"   61",",,7",,,,,,,,,"  139",",,7","  306",",,7","  106",",,7,0700","   48",",,7",,,,
"USC00146498","2019-04-10","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  100",",,7",,,,,,,"   81",",,7",,,,,,,,,"  128",",,7","  278",",,7","  150",",,7,0700","  127",",,7",,,,
"USC00146498","2019-04-11","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","   56",",,7",,,,,,,"  102",",,7",,,,,,,,,"   94",",,7","  278",",,7","   56",",,7,0700","  132",",,7",,,,
"USC00146498","2019-04-12","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","    0",",,7",,,,,,,"   43",",,7",,,,,,,,,"   -6",",X,7","  156",",,7","    0",",,7,0700",,,,,,
"USC00146498","2019-04-13","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","    0",",,7",,,,,,,"   64",",,7",,,,,,,,,"   -6",",X,7","  183",",,7","   11",",,7,0700",,,,,,
"USC00146498","2019-04-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   11",",,7",,,,,,,"   23",",,7",,,,,,,,,"   50",",,7","  183",",,7","   28",",,7,0700",,,,,,
"USC00146498","2019-04-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   28",",,7",,,,,,,"   51",",,7",,,,,,,,,"   72",",,7","  222",",,7","   50",",,7,0700",,,,,,
"USC00146498","2019-04-16","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   50",",,7",,,,,,,"   41",",,7",,,,,,,,,"  139",",,7","  256",",,7","  122",",,7,0700",,,,,,
"USC00146498","2019-04-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,,,,,"   81",",,7",,,,,,,,,"   22",",,7","  289",",,7","  161",",,7,0700","   66",",,7",,,,
"USC00146498","2019-04-18","38.6449","-95.566","324.0","POMONA LAKE, KS US","  196",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   61",",,7",,,,,,,"  216",",,7",,,,,,,,,"  106",",,7","  256",",,7","   61",",,7,0700","   29",",,7",,,,
"USC00146498","2019-04-19","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   44",",,7",,,,,,,"   66",",,7",,,,,,,,,"   78",",,7","  222",",,7","   50",",,7,0700",,,,,,
"USC00146498","2019-04-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   39",",,7",,,,,,,"   61",",,7",,,,,,,,,"   78",",,7","  239",",,7","   44",",,7,0700",,,,,,
"USC00146498","2019-04-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   39",",,7",,,,,,,"   48",",,7",,,,,,,,,"   78",",,7","  272",",,7","  139",",,7,0700",,,,,,
"USC00146498","2019-04-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  122",",,7",,,,,,,"  102",",,7",,,,,,,,,"   78",",,7","  283",",,7","  161",",,7,0700",,,,,,
"USC00146498","2019-04-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   83",",,7",,,,,,,"   48",",,7",,,,,,,,,"   78",",,7","  289",",,7","   89",",,7,0700","   53",",,7",,,,
"USC00146498","2019-04-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   78",",,7",,,,,,,"    8",",,7",,,,,,,,,"  117",",,7","  150",",,7","   83",",,7,0700","    6",",,7",,,,
"USC00146498","2019-04-25","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   61",",,7",,,,,,,"   36",",,7",,,,,,,,,"  122",",,7","  278",",,7","   67",",,7,0700","   18",",,7",,,,
"USC00146498","2019-04-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   61",",,7",,,,,,,"   69",",,7",,,,,,,,,"  100",",,7","  261",",,7","   72",",,7,0700",,,,,,
"USC00146498","2019-04-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   72",",,7",,,,,,,"   66",",,7",,,,,,,,,"   94",",,7","  294",",,7","  139",",,7,0700",,,,,,
"USC00146498","2019-04-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   33",",,7",,,,,,,"   86",",,7",,,,,,,,,"   72",",,7","  267",",,7","   33",",,7,0700",,,,,,
"USC00146498","2019-04-29","38.6449","-95.566","324.0","POMONA LAKE, KS US","  343",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   33",",,7",,,,,,,"   18",",,7",,,,,,,,,"   44",",,7","  294",",,7","  106",",,7,0700",,,,,,
"USC00146498","2019-04-30","38.6449","-95.566","324.0","POMONA LAKE, KS US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  106",",,7",,,,,,,"   10",",,7",,,,,,,,,"   61",",,7","  289",",I,7","  122",",,7,0700",,,,,,
"USC00146498","2019-05-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","  846",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  117",",,7",,,,,,,,,,,,,,,,,"   44",",,7","  294",",I,7","  122",",,7,0700","   31",",,7",,,,
"USC00146498","2019-05-02","38.6449","-95.566","324.0","POMONA LAKE, KS US","  178",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  100",",,7",,,,,,,"   28",",,7",,,,,,,,,"  111",",,7","  206",",,7","  100",",,7,0700","   19",",,7",,,,
