"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00058212","2018-11-30","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  261",",,a","  160",",,a",,,,
"ASN00058212","2018-12-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  299",",,a","  186",",,a",,,,
"ASN00058212","2018-12-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  355",",,a","  175",",,a",,,,
"ASN00058212","2018-12-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  276",",,a","  216",",,a",,,,
"ASN00058212","2018-12-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  290",",,a","  178",",,a",,,,
"ASN00058212","2018-12-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  273",",,a","  205",",,a",,,,
"ASN00058212","2018-12-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   12",",,a","  261",",,a","  173",",,a",,,,
"ASN00058212","2018-12-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  259",",,a","  165",",,a",,,,
"ASN00058212","2018-12-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  262",",,a","  198",",,a",,,,
"ASN00058212","2018-12-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    6",",,a","  268",",,a","  183",",,a",,,,
"ASN00058212","2018-12-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  292",",,a","  178",",,a",,,,
"ASN00058212","2018-12-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  276",",,a","  180",",,a",,,,
"ASN00058212","2018-12-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  273",",,a","  189",",,a",,,,
"ASN00058212","2018-12-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   14",",,a","  310",",,a","  190",",,a",,,,
"ASN00058212","2018-12-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    8",",,a","  311",",,a","  206",",,a",,,,
"ASN00058212","2018-12-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   38",",,a","  298",",,a","  219",",,a",,,,
"ASN00058212","2018-12-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  279",",,a","  217",",,a",,,,
"ASN00058212","2018-12-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  130",",,a","  252",",,a","  208",",,a",,,,
"ASN00058212","2018-12-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   90",",,a","  272",",,a","  201",",,a",,,,
"ASN00058212","2018-12-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  296",",,a","  202",",,a",,,,
"ASN00058212","2018-12-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   76",",,a","  325",",,a","  210",",,a",,,,
"ASN00058212","2018-12-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   94",",,a","  344",",,a","  205",",,a",,,,
"ASN00058212","2018-12-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   90",",,a","  261",",,a","  214",",,a",,,,
"ASN00058212","2018-12-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   62",",,a","  243",",,a","  169",",,a",,,,
"ASN00058212","2018-12-24","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  267",",,a","  171",",,a",,,,
"ASN00058212","2018-12-25","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  266",",,a","  173",",,a",,,,
"ASN00058212","2018-12-26","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  282",",,a","  163",",,a",,,,
"ASN00058212","2018-12-27","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  277",",,a","  162",",,a",,,,
"ASN00058212","2018-12-28","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  281",",,a","  173",",,a",,,,
"ASN00058212","2018-12-29","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  295",",,a","  176",",,a",,,,
"ASN00058212","2018-12-30","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  305",",,a","  202",",,a",,,,
"ASN00058212","2018-12-31","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  307",",,a","  189",",,a",,,,
"ASN00058212","2019-01-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  308",",,a","  197",",,a",,,,
"ASN00058212","2019-01-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  297",",,a","  190",",,a",,,,
"ASN00058212","2019-01-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  301",",,a","  189",",,a",,,,
"ASN00058212","2019-01-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  309",",,a","  214",",,a",,,,
"ASN00058212","2019-01-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  314",",,a","  195",",,a",,,,
"ASN00058212","2019-01-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  309",",,a","  196",",,a",,,,
"ASN00058212","2019-01-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  295",",,a","  208",",,a",,,,
"ASN00058212","2019-01-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  280",",,a","  217",",,a",,,,
"ASN00058212","2019-01-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  304",",,a","  212",",,a",,,,
"ASN00058212","2019-01-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  304",",,a","  219",",,a",,,,
"ASN00058212","2019-01-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  302",",,a","  210",",,a",,,,
"ASN00058212","2019-01-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  292",",,a","  187",",,a",,,,
"ASN00058212","2019-01-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  306",",,a","  193",",,a",,,,
"ASN00058212","2019-01-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  300",",,a","  193",",,a",,,,
"ASN00058212","2019-01-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  304",",,a","  196",",,a",,,,
"ASN00058212","2019-01-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  323",",,a","  194",",,a",,,,
"ASN00058212","2019-01-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  317",",,a","  206",",,a",,,,
"ASN00058212","2019-01-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  335",",,a","  197",",,a",,,,
"ASN00058212","2019-01-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  356",",,a","  176",",,a",,,,
"ASN00058212","2019-01-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  308",",,a","  210",",,a",,,,
"ASN00058212","2019-01-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  312",",,a","  228",",,a",,,,
"ASN00058212","2019-01-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  305",",,a","  223",",,a",,,,
"ASN00058212","2019-01-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  347",",,a","  211",",,a",,,,
"ASN00058212","2019-01-24","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   28",",,a","  309",",,a","  223",",,a",,,,
"ASN00058212","2019-01-25","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  331",",,a","  233",",,a",,,,
"ASN00058212","2019-01-26","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  340",",,a","  208",",,a",,,,
"ASN00058212","2019-01-27","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  345",",,a","  198",",,a",,,,
"ASN00058212","2019-01-28","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  327",",,a","  200",",,a",,,,
"ASN00058212","2019-01-29","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  305",",,a","  207",",,a",,,,
"ASN00058212","2019-01-30","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  333",",,a","  207",",,a",,,,
"ASN00058212","2019-01-31","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  314",",,a","  207",",,a",,,,
"ASN00058212","2019-02-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  311",",,a","  206",",,a",,,,
"ASN00058212","2019-02-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  308",",,a","  229",",,a",,,,
"ASN00058212","2019-02-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  307",",,a","  227",",,a",,,,
"ASN00058212","2019-02-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  307",",,a","  208",",,a",,,,
"ASN00058212","2019-02-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  308",",,a","  210",",,a",,,,
"ASN00058212","2019-02-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   32",",,a","  301",",,a","  211",",,a",,,,
"ASN00058212","2019-02-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   92",",,a","  297",",,a","  217",",,a",,,,
"ASN00058212","2019-02-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  302",",,a","  219",",,a",,,,
"ASN00058212","2019-02-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  327",",,a","  201",",,a",,,,
"ASN00058212","2019-02-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  302",",,a","  203",",,a",,,,
"ASN00058212","2019-02-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  304",",,a","  210",",,a",,,,
"ASN00058212","2019-02-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  361",",,a","  199",",,a",,,,
"ASN00058212","2019-02-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  398",",,a","  226",",,a",,,,
"ASN00058212","2019-02-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  272",",,a","  235",",,a",,,,
"ASN00058212","2019-02-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  287",",,a","  226",",,a",,,,
"ASN00058212","2019-02-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    8",",,a","  284",",,a","  194",",,a",,,,
"ASN00058212","2019-02-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  296",",,a","  185",",,a",,,,
"ASN00058212","2019-02-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  300",",,a","  194",",,a",,,,
"ASN00058212","2019-02-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  322",",,a","  183",",,a",,,,
"ASN00058212","2019-02-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  313",",,a","  220",",,a",,,,
"ASN00058212","2019-02-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  319",",,a","  216",",,a",,,,
"ASN00058212","2019-02-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   82",",,a","  269",",,a","  220",",,a",,,,
"ASN00058212","2019-02-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  150",",,a","  259",",,a","  182",",,a",,,,
"ASN00058212","2019-02-24","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   70",",,a","  261",",,a","  184",",,a",,,,
"ASN00058212","2019-02-25","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   20",",,a","  258",",,a","  187",",,a",,,,
"ASN00058212","2019-02-26","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   18",",,a","  271",",,a","  180",",,a",,,,
"ASN00058212","2019-02-27","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  283",",,a","  189",",,a",,,,
"ASN00058212","2019-02-28","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  284",",,a","  220",",,a",,,,
"ASN00058212","2019-03-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    6",",,a","  289",",,a","  198",",,a",,,,
"ASN00058212","2019-03-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   30",",,a","  270",",,a","  197",",,a",,,,
"ASN00058212","2019-03-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   28",",,a","  283",",,a","  199",",,a",,,,
"ASN00058212","2019-03-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    4",",,a","  286",",,a","  199",",,a",,,,
"ASN00058212","2019-03-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    8",",,a","  286",",,a","  196",",,a",,,,
"ASN00058212","2019-03-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  336",",,a","  183",",,a",,,,
"ASN00058212","2019-03-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  261",",,a","  221",",,a",,,,
"ASN00058212","2019-03-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  360",",,a","  280",",,a","  208",",,a",,,,
"ASN00058212","2019-03-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  306",",,a","  204",",,a",,,,
"ASN00058212","2019-03-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  344",",,a","  214",",,a",,,,
"ASN00058212","2019-03-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  325",",,a","  212",",,a",,,,
"ASN00058212","2019-03-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  347",",,a","  218",",,a",,,,
"ASN00058212","2019-03-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  294",",,a","  218",",,a",,,,
"ASN00058212","2019-03-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  284",",,a","  212",",,a",,,,
"ASN00058212","2019-03-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   16",",,a","  298",",,a","  196",",,a",,,,
"ASN00058212","2019-03-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  438",",,a","  230",",,a","  189",",,a",,,,
"ASN00058212","2019-03-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  234",",,a","  258",",,a","  189",",,a",,,,
"ASN00058212","2019-03-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   50",",,a","  307",",,a","  186",",,a",,,,
"ASN00058212","2019-03-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  290",",,a","  189",",,a",,,,
"ASN00058212","2019-03-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  280",",,a","  205",",,a",,,,
"ASN00058212","2019-03-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  284",",,a","  206",",,a",,,,
"ASN00058212","2019-03-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  284",",,a","  209",",,a",,,,
"ASN00058212","2019-03-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    6",",,a","  346",",,a","  200",",,a",,,,
"ASN00058212","2019-03-24","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  375",",,a","  200",",,a",,,,
"ASN00058212","2019-03-25","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  368",",,a","  221",",,a",,,,
"ASN00058212","2019-03-26","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  282",",,a","  230",",,a",,,,
"ASN00058212","2019-03-27","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  108",",,a","  229",",,a","  195",",,a",,,,
"ASN00058212","2019-03-28","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   34",",,a","  272",",,a","  192",",,a",,,,
"ASN00058212","2019-03-29","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   16",",,a","  271",",,a","  187",",,a",,,,
"ASN00058212","2019-03-30","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    8",",,a","  286",",,a","  197",",,a",,,,
"ASN00058212","2019-03-31","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   36",",,a","  226",",,a","  131",",,a",,,,
"ASN00058212","2019-04-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  253",",,a","  139",",,a",,,,
"ASN00058212","2019-04-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   76",",,a","  226",",,a","  166",",,a",,,,
"ASN00058212","2019-04-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  558",",,a","  256",",,a","  177",",,a",,,,
"ASN00058212","2019-04-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   12",",,a","  256",",,a","  171",",,a",,,,
"ASN00058212","2019-04-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  255",",,a","  165",",,a",,,,
"ASN00058212","2019-04-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   34",",,a","  258",",,a","  176",",,a",,,,
"ASN00058212","2019-04-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  296",",,a","  168",",,a",,,,
"ASN00058212","2019-04-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  313",",,a","  170",",,a",,,,
"ASN00058212","2019-04-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  313",",,a","  167",",,a",,,,
"ASN00058212","2019-04-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    4",",,a","  245",",,a","  192",",,a",,,,
"ASN00058212","2019-04-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   58",",,a","  228",",,a","  159",",,a",,,,
"ASN00058212","2019-04-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  150",",,a","  225",",,a","  154",",,a",,,,
"ASN00058212","2019-04-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   42",",,a","  238",",,a","  163",",,a",,,,
"ASN00058212","2019-04-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   20",",,a","  232",",,a","  165",",,a",,,,
"ASN00058212","2019-04-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    6",",,a","  233",",,a","  158",",,a",,,,
"ASN00058212","2019-04-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  208",",,a","  226",",,a","  159",",,a",,,,
"ASN00058212","2019-04-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  382",",,a","  235",",,a","  162",",,a",,,,
"ASN00058212","2019-04-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   86",",,a","  249",",,a","  167",",,a",,,,
"ASN00058212","2019-04-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   14",",,a","  253",",,a","  185",",,a",,,,
"ASN00058212","2019-04-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  152",",,a","  260",",,a","  200",",,a",,,,
"ASN00058212","2019-04-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    4",",,a","  254",",,a","  212",",,a",,,,
"ASN00058212","2019-04-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    6",",,a","  256",",,a","  171",",,a",,,,
"ASN00058212","2019-04-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   10",",,a","  254",",,a","  188",",,a",,,,
"ASN00058212","2019-04-24","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   16",",,a","  247",",,a","  171",",,a",,,,
"ASN00058212","2019-04-25","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   22",",,a","  235",",,a","  172",",,a",,,,
"ASN00058212","2019-04-26","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    4",",,a","  279",",,a","  159",",,a",,,,
"ASN00058212","2019-04-27","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  230",",,a","  183",",,a",,,,
"ASN00058212","2019-04-28","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   14",",,a","  276",",,a","  161",",,a",,,,
"ASN00058212","2019-04-29","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   12",",,a","  249",",,a","  171",",,a",,,,
"ASN00058212","2019-04-30","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  237",",,a","  160",",,a",,,,
"ASN00058212","2019-05-01","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   18",",,a","  251",",,a","  177",",,a",,,,
"ASN00058212","2019-05-02","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   42",",,a","  248",",,a","  176",",,a",,,,
"ASN00058212","2019-05-03","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  266",",,a","  177",",,a",,,,
"ASN00058212","2019-05-04","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  229",",,a","  181",",,a",,,,
"ASN00058212","2019-05-05","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   26",",,a","  214",",,a","  137",",,a",,,,
"ASN00058212","2019-05-06","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  216",",,a","  139",",,a",,,,
"ASN00058212","2019-05-07","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  266",",,a","  129",",,a",,,,
"ASN00058212","2019-05-08","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  276",",,a","  109",",,a",,,,
"ASN00058212","2019-05-09","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  234",",,a","  138",",,a",,,,
"ASN00058212","2019-05-10","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  290",",,a","  140",",,a",,,,
"ASN00058212","2019-05-11","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   52",",,a","  214",",,a","  109",",,a",,,,
"ASN00058212","2019-05-12","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  218",",,a","  119",",,a",,,,
"ASN00058212","2019-05-13","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   38",",,a","  238",",,a","  161",",,a",,,,
"ASN00058212","2019-05-14","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   26",",,a","  222",",,a","  155",",,a",,,,
"ASN00058212","2019-05-15","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  235",",,a","  156",",,a",,,,
"ASN00058212","2019-05-16","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   12",",,a","  191",",,a","  156",",,a",,,,
"ASN00058212","2019-05-17","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  174",",,a","  229",",,a","  151",",,a",,,,
"ASN00058212","2019-05-18","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  229",",,a","  141",",,a",,,,
"ASN00058212","2019-05-19","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","  102",",,a","  221",",,a","  147",",,a",,,,
"ASN00058212","2019-05-20","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","   80",",,a","  213",",,a","  149",",,a",,,,
"ASN00058212","2019-05-21","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  235",",,a","  156",",,a",,,,
"ASN00058212","2019-05-22","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    2",",,a","  230",",,a","  132",",,a",,,,
"ASN00058212","2019-05-23","-29.183","153.3964","62.5","EVANS HEAD RAAF BOMBING RANGE, AS","    0",",,a","  214",",,a","  144",",,a",,,,
