"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094239","2019-06-25","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  244",",,W","  117",",,W","   44",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-06-26","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   33",",,W,2400",,,,,"  244",",,W","  106",",,W","   43",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-06-27","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   10",",,W,2400",,,,,"  189",",,W","  106",",,W","   41",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","  125",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-06-28","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   56",",,W,2400",,,,,"  206",",,W","   89",",,W","   36",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-06-29","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  106",",,W","   40",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-06-30","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  272",",,W","  128",",,W","   47",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-01","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  311",",,W","  133",",,W","   53",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-02","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  261",",,W","  144",",,W","   45",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-03","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  283",",,W","  139",",,W","   41",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-04","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","   44",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-05","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  144",",,W","   42",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  278",",,W","  167",",,W","   45",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-07","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  267",",,W","  150",",,W","   48",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-08","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  261",",,W","  156",",,W","   36",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   67",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-09","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  278",",,W","  150",",,W","   51",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-10","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    5",",,W,2400",,,,,"  289",",,W","  183",",,W","   35",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-11","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  167",",,W","   43",",,W",,,,,,,,,,,"  270",",,W","  220",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-12","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  167",",,W","   38",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-13","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  306",",,W","  189",",,W","   42",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-14","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  172",",,W","   49",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-15","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  250",",,W","  183",",,W","   41",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-16","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","  156",",,W","   41",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-17","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  267",",,W","  172",",,W","   49",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-18","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  239",",,W","  144",",,W","   61",",,W",,,,,,,,,,,"  300",",,W","  240",",,W","   94",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-19","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  250",",,W","  128",",,W","   42",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-20","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  122",",,W","   48",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-21","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  311",",,W","  133",",,W","   38",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-22","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  356",",,W","  172",",,W","   46",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-23","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  339",",,W","  194",",,W","   46",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-24","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  261",",,W","  156",",,W","   63",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-25","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  311",",,W","  128",",,W","   52",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-26","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  339",",,W","  167",",,W","   57",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-27","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  183",",,W","   51",",,W",,,,,,,,,,,"  250",",,W","  340",",,W","   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-28","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  306",",,W","  156",",,W","   43",",,W",,,,,,,,,,,"  130",",,W","  210",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-29","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","  167",",,W","   51",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-30","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","  189",",,W","   52",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-07-31","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  311",",,W","  178",",,W","   42",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-01","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  328",",,W","  178",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-02","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  194",",,W","   44",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-03","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  306",",,W","  161",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  300",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-04","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  333",",,W","  161",",,W","   28",",,W",,,,,"    0",",,W",,,"    0",",,W","  290",",,W",,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-05","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  356",",,W","  172",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  378",",,W","  206",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-07","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  378",",,W","  206",",,W","   36",",,W",,,,,"    0",",,W",,,"    0",",,W","  330",",,W",,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-08","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  361",",,W","  217",",,W","   42",",,W",,,,,,,,,,,"  330",",,W","  320",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-09","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   56",",,W,2400",,,,,"  278",",,W","  167",",,W","   42",",,W",,,,,,,,,,,"  330",",,W","  280",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-10","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   71",",,W,2400",,,,,"  272",",,W","  167",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   98",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-11","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  267",",,W","  167",",,W","   60",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-12","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  144",",,W","   38",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-13","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  150",",,W","   28",",,W",,,,,,,,,,,"  160",",,W","  140",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-14","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","  183",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-15","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  317",",,W","  200",",,W","   68",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-16","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  306",",,W","  189",",,W","   65",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-17","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  172",",,W","   59",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-18","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  161",",,W","   37",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-19","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  317",",,W","  172",",,W","   45",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-20","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","  156",",,W","   30",",,W",,,,,,,,,,,"  310",",,W","  140",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-21","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  289",",,W","  194",",,W","   53",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-22","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  167",",,W","   46",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-23","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  156",",,W","   39",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   81",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-24","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","  189",",,W","   73",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-25","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  267",",,W","  161",",,W","   68",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-26","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","  122",",,W","   27",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-27","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  133",",,W","   27",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-28","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  328",",,W","  156",",,W","   33",",,W",,,,,,,,,,,"  330",",,W","  300",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-29","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  172",",,W","   35",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-30","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    8",",,W,2400",,,,,"  306",",,W","  194",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-08-31","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  328",",,W","  183",",,W","   37",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-01","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  178",",,W","   39",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-02","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  172",",,W","   28",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-03","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  317",",,W","  144",",,W","   42",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-04","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","  167",",,W","   32",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-05","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  306",",,W","  144",",,W","   27",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2019-09-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  178",",,W","   23",",,W",,,,,,,,,,,"   80",",,W","  120",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
