"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00093205","2018-12-20","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   38",",,W,2400",,,"    0",",,H","  122",",,W","   61",",,W","   15",",,W",,," 2150",",,W",,,,,"  120",",,W","  180",",,W","   67",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-21","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   41",",,W,2400",,,"    0",",,H","  133",",,W","   78",",,W","   24",",,W",,," 2321",",,W",,,,,"  340",",,W","  330",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-22","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   17",",,W","   19",",,W",,," 0010",",,W",,,,,"  350",",,W","  340",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-23","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   15",",,W,2400",,,"    0",",,H","  122",",,W","   61",",,W","   14",",,W",,," 1017",",,W",,,,,"   20",",,W","  330",",,W","   36",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-24","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  102",",,W,2400",,,"    0",",,H","  117",",,W","   78",",,W","   34",",,W",,," 1513",",,W",,,,,"  160",",,W","  170",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-25","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   56",",,W","   53",",,W",,," 1055",",,W",,,,,"  330",",,W","  320",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-26","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    6",",,W","   18",",,W",,," 0026",",,W",,,,,"  330",",,W","  320",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-27","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   17",",,W","   52",",,W",,," 1308",",,W",,,,,"  330",",,W","  330",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-28","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   22",",,W","   51",",,W",,," 0717",",,W",,,,,"  330",",,W","  330",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2018-12-29","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   -5",",,W","   15",",,W",,," 1056",",,W",,,,,"  160",",,W","  160",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2018-12-30","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   -5",",,W","   14",",,W",,," 2243",",,W",,,,,"  120",",,W","  360",",,W","   36",",,W","   40",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2018-12-31","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   17",",,W","   64",",,W",,,,,,,,,"  330",",,W","  330",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-01","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   17",",,W","   57",",,W",,,,,,,,,"  340",",,W","  340",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-02","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -21",",,W","    6",",,W",,,,,,,,,"  230",",,W","  210",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-03","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -16",",,W","   14",",,W",,,,,,,,,"  350",",,W","  350",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-04","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -10",",,W","    5",",,W",,,,,,,,,"  270",",,W","  220",",,W","   40",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-05","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   76",",,W,2400",,,"    0",",,H","  111",",,W","   11",",,W","   58",",,W",,,,,,,,,"  160",",,W","  160",",,W","  143",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-06","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  541",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   72",",,W","   68",",,W",,,,,,,,,"  150",",,W","  140",",,W","  143",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-07","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  133",",,W","   78",",,W","   25",",,W",,,,,,,,,"  340",",,W","  150",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-08","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   30",",,W,2400",,,"    0",",,H","  122",",,W","   78",",,W","   20",",,W",,,,,,,,,"  130",",,W","  150",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-09","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   69",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  106",",,W","   56",",,W",,,,,,,,,"  160",",,W","  150",",,W","   98",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-10","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   44",",,W","   14",",,W",,,,,,,,,"  310",",,W","  310",",,W","   54",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-11","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   56",",,W","   18",",,W",,,,,,,,,"  350",",,W","  360",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-12","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   28",",,W","   13",",,W",,,,,,,,,"  210",",,W","  320",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-13","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   28",",,W","   11",",,W",,,,,,,,,"   40",",,W","   20",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-14","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   20",",,W,2400",,,"    0",",,H","  122",",,W","   22",",,W","   19",",,W",,,,,,,,,"   30",",,W","  360",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-15","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  188",",,W,2400",,,"    0",",,H","  117",",,W","   61",",,W","   34",",,W",,,,,,,,,"  160",",,W","  160",",,W","  125",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-16","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  409",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  111",",,W","   88",",,W",,,,,,,,,"  150",",,W","  160",",,W","  192",",,W","  259",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-17","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   36",",,W,2400",,,"    0",",,H","  139",",,W","   94",",,W","   57",",,W",,,,,,,,,"  170",",,W","  170",",,W","  130",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-18","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  144",",,W","   94",",,W","   16",",,W",,,,,,,,,"  150",",,W","  150",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-19","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  111",",,W","   17",",,W",,,,,,,,,"  120",",,W","  110",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-20","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   30",",,W,2400",,,"    0",",,H","  172",",,W","   83",",,W","   66",",,W",,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-21","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   50",",,W","   31",",,W",,,,,,,,,"  350",",,W","  350",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-22","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   39",",,W","   40",",,W",,,,,,,,,"  330",",,W","  330",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-23","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   11",",,W","   15",",,W",,,,,,,,,"  280",",,W","  270",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-24","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   28",",,W","   15",",,W",,,,,,,,,"  340",",,W","  340",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-25","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   22",",,W","   12",",,W",,,,,,,,,"  320",",,W","  320",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-26","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   22",",,W","   10",",,W",,,,,,,,,"  240",",,W","  250",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-27","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   39",",,W","   19",",,W",,,,,,,,,"  340",",,W","  310",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-01-28","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   56",",,W","    9",",,W",,,,,,,,,"  240",",,W","  230",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-29","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   78",",,W","    7",",,W",,,,,,,,,"  340",",,W","  180",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-30","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   78",",,W","    8",",,W",,,,,,,,,"  340",",,W","  340",",,W","   36",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-01-31","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   67",",,W","   19",",,W",,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-02-01","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   79",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   89",",,W","   35",",,W",,,,,,,,,"  180",",,W","  140",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-02","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  348",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  100",",,W","   47",",,W",,,,,,,,,"  190",",,W","  180",",,W","  134",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-03","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   36",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   94",",,W","   65",",,W",,,,,,,,,"  220",",,W","  220",",,W","  116",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-04","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   89",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   50",",,W","   65",",,W",,,,,,,,,"  160",",,W","  170",",,W","  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-05","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    3",",,W,2400",,,"    0",",,H","  100",",,W","   22",",,W","   21",",,W",,,,,,,,,"  170",",,W","  160",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-06","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   -5",",,W","   17",",,W",,,,,,,,,"  160",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-07","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -10",",,W","    5",",,W",,,,,,,,,"  150",",,W",,,"   31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-08","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   38",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   17",",,W","   16",",,W",,,,,,,,,"  330",",,W","  320",",,W","   58",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-09","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   28",",,W,2400",,,"    0",",,H","  100",",,W","   56",",,W","   64",",,W",,,,,,,,,"  180",",,W","  180",",,W","  139",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-10","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   11",",,W","   23",",,W",,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-11","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","    6",",,W","   22",",,W",,,,,,,,,"  150",",,W","  160",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-12","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   18",",,W,2400",,,"    0",",,H","   89",",,W","    6",",,W","   13",",,W",,,,,,,,,"   10",",,W","   10",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-13","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  561",",,W,2400",,,"    0",",,H","  111",",,W","   72",",,W","   27",",,W",,,,,,,,,"  100",",,W","  100",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-14","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  262",",,W,2400",,,"    0",",,H","  161",",,W","   78",",,W","   87",",,W",,,,,,,,,"  160",",,W","  160",",,W","  174",",,W","  219",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-15","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   28",",,W,2400",,,"    0",",,H","  111",",,W","   61",",,W","   53",",,W",,,,,,,,,"  180",",,W","  210",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-16","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  133",",,W","   28",",,W","   49",",,W",,,,,,,,,"  170",",,W","  170",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-17","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   30",",,W,2400",,,"    0",",,H","  106",",,W","   28",",,W","   34",",,W",,,,,,,,,"   10",",,W","  360",",,W","  103",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-18","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   11",",,W","   47",",,W",,,,,,,,,"  330",",,W","  320",",,W","   89",",,W","  116",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093205","2019-02-19","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   22",",,W","   38",",,W",,,,,,,,,"  140",",,W","  130",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-20","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  133",",,W","   50",",,W","   31",",,W",,,,,,,,,"  150",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-21","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W","   51",",,W",,,,,,,,,"  320",",,W","  320",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-22","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    6",",,W","   32",",,W",,,,,,,,,"  340",",,W","  330",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-23","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -10",",,W","   17",",,W",,,,,,,,,"  180",",,W","  200",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-24","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  128",",,W","   67",",,W","   36",",,W",,,,,,,,,"  170",",,W","  150",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-25","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  145",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   83",",,W","   62",",,W",,,,,,,,,"  150",",,W","  150",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-26","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  531",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  100",",,W","   77",",,W",,,,,,,,,"  150",",,W","  150",",,W","  125",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-27","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  160",",,W,2400",,,"    0",",,H","  167",",,W","   94",",,W","   76",",,W",,,,,,,,,"  150",",,W","  150",",,W","  157",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-02-28","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   89",",,W","   32",",,W",,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-01","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W","   72",",,W","    9",",,W",,,,,,,,,"  340",",,W","  210",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-02","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  147",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   89",",,W","   24",",,W",,,,,,,,,"  310",",,W","  340",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-03","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    8",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  100",",,W","   22",",,W",,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-04","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   89",",,W","   26",",,W",,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-05","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","   64",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   94",",,W","   36",",,W",,,,,,,,,"  150",",,W","  150",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-06","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","  132",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  111",",,W","   71",",,W",,,,,,,,,"  160",",,W","  150",",,W","  143",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-07","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  144",",,W","   78",",,W","   53",",,W",,,,,,,,,"  170",",,W","  170",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-08","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   61",",,W","   49",",,W",,,,,,,,,"  150",",,W","  140",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093205","2019-03-09","39.1019","-121.5677","18.9","MARYSVILLE YUBA CO AIRPORT, CA US","    3",",,W,2400",,,"    0",",,H","  122",",,W","   56",",,W","   51",",,W",,,,,,,,,"  160",",,W","  160",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
