"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00400235","2017-02-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   39",",,7",,,,,,,"   39",",,7,0800"
"USC00400235","2017-02-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   17",",,7",,,,,,,"   17",",,7,0800"
"USC00400235","2017-02-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   17",",,7",,,,,,,"   33",",,7,0800"
"USC00400235","2017-02-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   -6",",,7",,,,,,,"   -6",",,7,0800"
"USC00400235","2017-02-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   -6",",,7",,,,,,,"   11",",,7,0800"
"USC00400235","2017-02-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,"   11",",,7,0800"
"USC00400235","2017-02-19","34.9925","-86.85611","269.7","ARDMORE, TN US","   36",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,,,"   94",",,7,0800"
"USC00400235","2017-02-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,"   72",",,7,0800"
"USC00400235","2017-02-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,,,"   89",",,7,0800"
"USC00400235","2017-02-22","34.9925","-86.85611","269.7","ARDMORE, TN US","   15",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   89",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2017-02-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  217",",,7","  139",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2017-02-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,,,"  117",",,7,0800"
"USC00400235","2017-02-25","34.9925","-86.85611","269.7","ARDMORE, TN US","   15",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  117",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2017-02-26","34.9925","-86.85611","269.7","ARDMORE, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   22",",,7",,,,,,,"   22",",,7,0800"
"USC00400235","2017-02-27","34.9925","-86.85611","269.7","ARDMORE, TN US","   51",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -22",",,7",,,,,,,"  -22",",,7,0800"
"USC00400235","2017-02-28","34.9925","-86.85611","269.7","ARDMORE, TN US","  302",",,7,0800","    0",",,7","    0",",,7","  194",",,7","  -22",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2017-03-01","34.9925","-86.85611","269.7","ARDMORE, TN US","   86",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   89",",,7",,,,,,,"   89",",,7,0800"
"USC00400235","2017-03-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   33",",,7",,,,,,,"   33",",,7,0800"
"USC00400235","2017-03-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00400235","2017-03-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00400235","2017-03-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  178",",,7","    0",",,7",,,,,,,"   50",",,7,0800"
"USC00400235","2017-03-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2017-03-07","34.9925","-86.85611","269.7","ARDMORE, TN US","  376",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   83",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2017-03-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   83",",,7",,,,,,,"   83",",,7,0800"
"USC00400235","2017-03-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   44",",,7",,,,,,,"   44",",,7,0800"
"USC00400235","2017-03-10","34.9925","-86.85611","269.7","ARDMORE, TN US","  221",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2017-03-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    3",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   17",",,7",,,,,,,"   17",",,7,0800"
"USC00400235","2017-03-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800","    0",",,7","    0",",,7","  128",",,7","    6",",,7",,,,,,,"    6",",,7,0800"
"USC00400235","2017-03-13","34.9925","-86.85611","269.7","ARDMORE, TN US","   74",",,7,0800","    0",",,7","    0",",,7","   78",",,7","    6",",,7",,,,,,,"   44",",,7,0800"
"USC00400235","2017-03-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,,,"  -39",",,7,0800"
"USC00400235","2017-03-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","   61",",,7","  -61",",,7",,,,,,,"  -61",",,7,0800"
"USC00400235","2017-03-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -61",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2017-03-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  194",",,7","   56",",,7",,,,,,,"   72",",,7,0800"
"USC00400235","2017-03-18","34.9925","-86.85611","269.7","ARDMORE, TN US","  104",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,,,"   83",",,7,0800"
"USC00400235","2017-03-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   28",",,7",,,,,,,"   28",",,7,0800"
"USC00400235","2017-03-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,,,"   78",",,7,0800"
"USC00400235","2017-03-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2017-03-22","34.9925","-86.85611","269.7","ARDMORE, TN US","   13",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2017-03-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   83",",,7",,,,,,,"   83",",,7,0800"
"USC00400235","2017-03-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   56",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2017-03-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   56",",,7",,,,,,,"  161",",,7,0800"
"USC00400235","2017-03-26","34.9925","-86.85611","269.7","ARDMORE, TN US","  107",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  144",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2017-03-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  233",",,7","  133",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2017-03-28","34.9925","-86.85611","269.7","ARDMORE, TN US","  168",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2017-03-29","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  244",",,7","  133",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2017-03-30","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  128",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2017-03-31","34.9925","-86.85611","269.7","ARDMORE, TN US","   38",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2017-04-01","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  133",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2017-04-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   89",",,7",,,,,,,"   89",",,7,0800"
"USC00400235","2017-04-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   67",",,7",,,,,,,"   67",",,7,0800"
"USC00400235","2017-04-04","34.9925","-86.85611","269.7","ARDMORE, TN US","  495",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   67",",,7",,,,,,,"  156",",,7,0800"
"USC00400235","2017-04-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2017-04-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  283",",,7","  100",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2017-04-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   83",",,7",,,,,,,"   83",",,7,0800"
"USC00400235","2017-04-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   50",",,7",,,,,,,"   50",",,7,0800"
"USC00400235","2017-04-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   28",",,7",,,,,,,"   28",",,7,0800"
"USC00400235","2017-04-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   28",",,7",,,,,,,"   72",",,7,0800"
"USC00400235","2017-04-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   72",",,7",,,,,,,"  106",",,7,0800"
"USC00400235","2017-04-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  106",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2017-04-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2017-04-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  111",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2017-04-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  111",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2017-04-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2017-04-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  161",",,7",,,,,,,"  161",",,7,0800"
"USC00400235","2017-04-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,"  172",",,7,0800"
"USC00400235","2017-04-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2017-04-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2017-04-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2017-04-22","34.9925","-86.85611","269.7","ARDMORE, TN US","  511",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  167",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2017-04-23","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  106",",,7",,,,,,,"  106",",,7,0800"
"USC00400235","2017-04-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2017-04-25","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2017-04-26","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2017-04-27","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2017-04-28","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2017-04-29","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2017-04-30","34.9925","-86.85611","269.7","ARDMORE, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00400235","2018-03-06","34.9925","-86.85611","269.7","ARDMORE, TN US",,,,,,,,,,,,,,,,,"  144",",,7,0800"
"USC00400235","2018-03-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  144",",,7","   33",",,7",,,,,,,"   44",",,7,0800"
"USC00400235","2018-03-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,,,"   -6",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2018-03-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  139",",,7","  -22",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-03-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  150",",,7","   28",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2018-03-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  100",",,7","  -17",",,7",,,,,,,"   39",",,7,0800"
"USC00400235","2018-03-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"   83",",,7","  -22",",,7",,,,,,,"   44",",,7,0800"
"USC00400235","2018-03-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  111",",,7","  -11",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-03-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  189",",,7","  -11",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2018-03-20","34.9925","-86.85611","269.7","ARDMORE, TN US","   48",",,7,0800",,,,,"  194",",,7","  111",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-03-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  144",",,7","   -6",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-03-26","34.9925","-86.85611","269.7","ARDMORE, TN US","   15",",,7,0800",,,,,"  206",",,7","   89",",,7",,,,,,,"   89",",,7,0800"
"USC00400235","2018-03-29","34.9925","-86.85611","269.7","ARDMORE, TN US","  201",",,7,0800",,,,,,,,,,,,,,,"  178",",,7,0800"
"USC00400235","2018-03-30","34.9925","-86.85611","269.7","ARDMORE, TN US","  165",",,7,0800",,,,,"  178",",,7","  111",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-04-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  161",",,7","   28",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2018-04-06","34.9925","-86.85611","269.7","ARDMORE, TN US","  254",",,7,0800",,,,,"  167",",,7","    0",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-04-07","34.9925","-86.85611","269.7","ARDMORE, TN US","  262",",,7,0800",,,,,"  111",",,7","   67",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-04-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  111",",,7","    6",",,7",,,,,,,"   78",",,7,0800"
"USC00400235","2018-04-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  139",",,7","  -17",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-04-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  183",",,7","   78",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2018-04-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  183",",,7","   61",",,7",,,,,,,"  106",",,7,0800"
"USC00400235","2018-04-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  194",",,7","   39",",,7",,,,,,,"  189",",,7,0800"
"USC00400235","2018-04-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  267",",,7","  100",",,7",,,,,,,"  206",",,7,0800"
"USC00400235","2018-04-15","34.9925","-86.85611","269.7","ARDMORE, TN US","  635",",,7,0800",,,,,"  200",",,7","  150",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2018-04-16","34.9925","-86.85611","269.7","ARDMORE, TN US","  104",",,7,0800",,,,,"  167",",,7","  -11",",,7",,,,,,,"  133",",I,7,0800"
"USC00400235","2018-04-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  111",",I,7","   22",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-04-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  250",",,7","    6",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-04-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  250",",,7","  106",",,7",,,,,,,"  106",",,7,0800"
"USC00400235","2018-04-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  183",",,7","   61",",,7",,,,,,,"  150",",,7,0800"
"USC00400235","2018-04-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  233",",,7","   61",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2018-04-23","34.9925","-86.85611","269.7","ARDMORE, TN US","  500",",,7,0800",,,,,"  189",",,7","  144",",,7",,,,,,,"  189",",,7,0800"
"USC00400235","2018-04-24","34.9925","-86.85611","269.7","ARDMORE, TN US","  124",",,7,0800",,,,,"  206",",,7","  139",",,7",,,,,,,"  150",",,7,0800"
"USC00400235","2018-04-25","34.9925","-86.85611","269.7","ARDMORE, TN US","   33",",,7,0800",,,,,"  200",",,7","  128",",,7",,,,,,,"  150",",,7,0800"
"USC00400235","2018-04-26","34.9925","-86.85611","269.7","ARDMORE, TN US","   18",",,7,0800",,,,,"  222",",,7","  122",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2018-04-27","34.9925","-86.85611","269.7","ARDMORE, TN US","  267",",,7,0800",,,,,"  150",",,7","   94",",,7",,,,,,,"  150",",,7,0800"
"USC00400235","2018-05-01","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  239",",,7","   33",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-05-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  156",",,7",,,,,,,"  244",",,7,0800"
"USC00400235","2018-05-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  167",",,7",,,,,,,"  272",",,7,0800"
"USC00400235","2018-05-05","34.9925","-86.85611","269.7","ARDMORE, TN US","   36",",,7,0800",,,,,"  272",",,7","  128",",,7",,,,,,,"  194",",,7,0800"
"USC00400235","2018-05-06","34.9925","-86.85611","269.7","ARDMORE, TN US","   18",",,7,0800",,,,,"  228",",,7","  156",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  278",",,7","  178",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-05-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  278",",,7","  139",",,7",,,,,,,"  194",",,7,0800"
"USC00400235","2018-05-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  -28",",S,7",,,,,,,"  178",",,7,0800"
"USC00400235","2018-05-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2018-05-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  183",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  172",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2018-05-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  172",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-05-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  189",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-05-15","34.9925","-86.85611","269.7","ARDMORE, TN US","  102",",,7,0800",,,,,"  344",",,7","  206",",,7",,,,,,,"  206",",,7,0800"
"USC00400235","2018-05-16","34.9925","-86.85611","269.7","ARDMORE, TN US","   84",",,7,0800",,,,,"  294",",,7","  178",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-17","34.9925","-86.85611","269.7","ARDMORE, TN US","   89",",,7,0800",,,,,"  278",",,7","  183",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-05-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  261",",,7","  189",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-05-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  178",",,7",,,,,,,"  194",",,7,0800"
"USC00400235","2018-05-20","34.9925","-86.85611","269.7","ARDMORE, TN US","   76",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-05-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  189",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-05-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  311",",,7","  189",",,7",,,,,,,"  283",",,7,0800"
"USC00400235","2018-05-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-05-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  194",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-05-26","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  194",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-05-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  294",",,7","  200",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-05-28","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800",,,,,"  250",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-29","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800",,,,,"  250",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-30","34.9925","-86.85611","269.7","ARDMORE, TN US","  152",",,7,0800",,,,,"  289",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-05-31","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800",,,,,"  306",",,7","  194",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-06-01","34.9925","-86.85611","269.7","ARDMORE, TN US","   41",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,,,"  261",",,7,0800"
"USC00400235","2018-06-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  278",",,7","  189",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-06-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    3",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,"  272",",,7,0800"
"USC00400235","2018-06-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  156",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-06-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  139",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-06-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  150",",,7",,,,,,,"  283",",,7,0800"
"USC00400235","2018-06-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  150",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-06-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  194",",,7",,,,,,,"  294",",,7,0800"
"USC00400235","2018-06-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  194",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  189",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  289",",,7","  206",",,7",,,,,,,"  261",",,7,0800"
