"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00202691","2019-05-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","   69",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","   30",",,7,0730","    0",",,7","    0",",,7","  100",",,7","   28",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   44",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","   20",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","   28",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  117",",,7","   39",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","   30",",,7,0730","    0",",,7","    0",",,7","  106",",,7","   56",",,7",,,,,"   56",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  111",",,7","   17",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   56",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  239",",,7","   83",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","   51",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   89",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","   10",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   83",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","  213",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  111",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  122",",,7","   33",",,7",,,,,"   56",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   56",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","  109",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   94",",,7",,,,,"  172",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-05-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    5",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   94",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    5",",,7,0730","    0",",,7","    0",",,7","  189",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  289",",,7","  133",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","   64",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   83",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","   48",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","   51",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  122",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","    5",",,7,0730","    0",",,7","    0",",,7","  194",",,7","  128",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-05-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","   41",",,7,0730","    0",",,7","    0",",,7","  206",",,7","  106",",,7",,,,,"  122",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-06-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","  122",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  122",",,7",,,,,"  122",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-06-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   72",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","   81",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  106",",,7",,,,,"  167",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-06-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","   61",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","  122",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  128",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  161",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","   94",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  178",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","   43",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  100",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","  267",",,7,0730","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,"  122",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-06-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","   20",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   67",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","   89",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  206",",,7","  128",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","   91",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  122",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  217",",,7","  128",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  139",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","   18",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  150",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","   61",",,7,0730","    0",",,7","    0",",,7","  172",",,7","  117",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   89",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  261",",,7","  150",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","   13",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  161",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  189",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-06-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  150",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","  152",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,"  211",",,7,0730",,,,,"    1",",,7",,,,,,,"    1",",,7"
"USC00202691","2019-07-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  172",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","  284",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  189",",,7",,,,,"  211",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-07-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","  119",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  178",",,7",,,,,"  189",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-07-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  161",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  139",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","   33",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","  193",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  194",",,7",,,,,"  217",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-07-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  206",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","   51",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,"  233",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-07-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","  229",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","   79",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  106",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  228",",,7","  128",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  250",",,7","  133",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  139",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    8",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  156",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  294",",,7","  156",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  194",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-07-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","  114",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,"  194",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-07-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  261",",,7","  122",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  117",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  250",",,7","  178",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","   10",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  167",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  267",",,7","  167",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","   28",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  172",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  189",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","   41",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,"  183",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-08-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","   36",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,"  194",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-08-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","   46",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  167",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","  122",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  139",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","  157",",,7,0730","    0",",,7","    0",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00202691","2019-08-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  122",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-08-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","   43",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  122",",,7",,,,,"  156",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-08-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  117",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","   51",",,7,0730","    0",",,7","    0",",,7","  183",",,7","  139",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","   28",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  156",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","   53",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,"  156",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-09-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","  106",",,7",,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","  106",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","   30",",,7,0730","    0",",,7","    0",",,7","  211",",,7","  117",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
