"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013960","2019-07-13","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W",,,,,"   36",",,W",,,,,,,,,,,"  298","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-14","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  250",",,W",,,,,"   36",",,W",,,,,,,,,,,"  282","H,,S",,,,,"  360",",,W","   20",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-15","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,,,"  283","H,,S",,,,,"  150",",,W","   30",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-16","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  272",",,W",,,,,"   43",",,W",,,,,,,,,,,"  317","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-17","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   57",",,W",,,,,,,,,,,"  315","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-18","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  261",",,W",,,,,"   58",",,W",,,,,,,,,,,"  313","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-19","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   54",",,W",,,,,,,,,,,"  314","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-20","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  267",",,W",,,,,"   53",",,W",,,,,,,,,,,"  313","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-21","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  267",",,W",,,,,"   41",",,W",,,,,,,,,,,"  314","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-22","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  356",",,W","  272",",,W",,,,,"   44",",,W",,,,,,,,,,,"  311","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-23","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  239",",,W",,,,,"   37",",,W",,,,,,,,,,,"  286","H,,S",,,,,"   20",",,W","  350",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-24","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  228",",,W",,,,,"   23",",,W",,,,,,,,,,,"  271","H,,S",,,,,"  140",",,W","  100",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-25","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  217",",,W",,,,,"   27",",,W",,,,,,,,,,,"  264","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-26","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,,,,,"  271","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-27","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  233",",,W",,,,,"   33",",,W",,,,,,,,,,,"  285","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-28","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  250",",,W",,,,,"   47",",,W",,,,,,,,,,,"  306","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-29","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  267",",,W",,,,,"   39",",,W",,,,,,,,,,,"  305","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-30","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  272",",,W",,,,,"   33",",,W",,,,,,,,,,,"  325","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-07-31","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  250",",,W",,,,,"   34",",,W",,,,,,,,,,,"  309","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-01","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  267",",,W",,,,,"   32",",,W",,,,,,,,,,,"  312","H,,S",,,,,"  110",",,W","  130",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-02","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   31",",,W",,,,,,,,,,,"  311","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-03","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   99",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  250",",,W",,,,,"   30",",,W",,,,,,,,,,,"  293","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-04","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   28",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  244",",,W",,,,,"   20",",,W",,,,,,,,,,,"  290","H,,S",,,,,"  120",",,W","  100",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-05","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   14",",,W",,,,,,,,,,,"  308","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-06","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  283",",,W",,,,,"   32",",,W",,,,,,,,,,,"  324","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-07","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  283",",,W",,,,,"   35",",,W",,,,,,,,,,,"  330","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-08","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  278",",,W",,,,,"   42",",,W",,,,,,,,,,,"  322","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-09","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  278",",,W",,,,,"   43",",,W",,,,,,,,,,,"  327","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-10","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  272",",,W",,,,,"   42",",,W",,,,,,,,,,,"  329","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-11","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  278",",,W",,,,,"   45",",,W",,,,,,,,,,,"  330","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-12","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  283",",,W",,,,,"   41",",,W",,,,,,,,,,,"  333","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-13","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  394",",,W","  283",",,W",,,,,"   30",",,W",,,,,,,,,,,"  336","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-14","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   25",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  244",",,W",,,,,"   25",",,W",,,,,,,,,,,"  312","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-15","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  267",",,W",,,,,"   22",",,W",,,,,,,,,,,"  318","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-16","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  272",",,W",,,,,"   39",",,W",,,,,,,,,,,"  326","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-17","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  278",",,W",,,,,"   50",",,W",,,,,,,,,,,"  325","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-18","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  272",",,W",,,,,"   49",",,W",,,,,,,,,,,"  324","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-19","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  278",",,W",,,,,"   40",",,W",,,,,,,,,,,"  329","H,,S",,,,,"  140",",,W","  170",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-20","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  283",",,W",,,,,"   34",",,W",,,,,,,,,,,"  336","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-21","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  272",",,W",,,,,"   30",",,W",,,,,,,,,,,"  327","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-22","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  278",",,W",,,,,"   40",",,W",,,,,,,,,,,"  325","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-23","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  272",",,W",,,,,"   38",",,W",,,,,,,,,,,"  315","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-24","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  261",",,W",,,,,"   26",",,W",,,,,,,,,,,"  299","H,,S",,,,,"   60",",,W","   30",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-25","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  261",",,W",,,,,"   27",",,W",,,,,,,,,,,"  308","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-26","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  394",",,W","  278",",,W",,,,,"   57",",,W",,,,,,,,,,,"  332","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-27","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   41",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,,,"  289","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-28","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  244",",,W",,,,,"   25",",,W",,,,,,,,,,,"  287","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-29","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  261",",,W",,,,,"   37",",,W",,,,,,,,,,,"  312","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-30","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   20",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  233",",,W",,,,,"   34",",,W",,,,,,,,,,,"  292","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"  148",",,W","  206",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-08-31","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  233",",,W",,,,,"   25",",,W",,,,,,,,,,,"  254","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-01","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  228",",,W",,,,,"   14",",,W",,,,,,,,,,,"  283","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-02","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"   17",",,W",,,,,,,,,,,"  306","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-03","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  261",",,W",,,,,"   25",",,W",,,,,,,,,,,"  311","H,,S",,,,,"   80",",,W","  110",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-04","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  256",",,W",,,,,"   22",",,W",,,,,,,,,,,"  313","H,,S",,,,,"   60",",,W","  110",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-05","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  250",",,W",,,,,"   16",",,W",,,,,,,,,,,"  313","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-06","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  244",",,W",,,,,"   19",",,W",,,,,,,,,,,"  319","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-07","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  256",",,W",,,,,"   27",",,W",,,,,,,,,,,"  326","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-08","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  261",",,W",,,,,"   41",",,W",,,,,,,,,,,"  321","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-09","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  256",",,W",,,,,"   46",",,W",,,,,,,,,,,"  309","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-10","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  244",",,W",,,,,"   47",",,W",,,,,,,,,,,"  298","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-11","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  244",",,W",,,,,"   43",",,W",,,,,,,,,,,"  292","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-09-12","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  244",",,W",,,,,"   38",",,W",,,,,,,,,,,"  292","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
