"USC00335438","2014-03-08","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","  127",",,7,0700","   56",",,7"," -161",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-10","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"   30",",,7,","  178",",,7,0700","   33",",,7"," -111",",,7","    2",",,7","   20",",,7","   33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-11","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","  102",",,7,0700","   89",",,7","   22",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-12","41.58599","-84.62341","262.1","MONTPELIER, OH US","  455",",,7,0700","  168",",,7,","  279",",,7,0700","  128",",,7","  -22",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-13","41.58599","-84.62341","262.1","MONTPELIER, OH US","   41",",,7,0700","   71",",,7,","  330",",,7,0700","  -17",",,7"," -183",",,7",,,,," -183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-14","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","  305",",,7,0700","  -11",",,7"," -183",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-15","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","  203",",,7,0700","  106",",,7","  -28",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-17","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","   76",",,7,0700","  -39",",,7"," -128",",,7","    2",",,7","    0",",,7"," -128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-18","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","   51",",,7,0700","  -11",",,7"," -128",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-19","41.58599","-84.62341","262.1","MONTPELIER, OH US","   41",",,7,0700","    0",",,7,","   25",",,7,0700","   78",",,7","  -67",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-20","41.58599","-84.62341","262.1","MONTPELIER, OH US","   28",",,7,0700","    0",",,7,","   25",",,7,0700","   89",",,7","    6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-21","41.58599","-84.62341","262.1","MONTPELIER, OH US","    3",",,7,0700","    8",",,7,","    0",",,7,0700","   39",",,7","  -44",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-23","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","   78",",,7","  -67",",,7","    2",",,7","    0",",,7","  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-24","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  -22",",,7","  -94",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-25","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","    0",",,7","  -78",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-27","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","   11",",,7"," -100",",,7","    2",",,7","    3",",,7","    6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-28","41.58599","-84.62341","262.1","MONTPELIER, OH US","   15",",,7,0700","    0",",,7,","    0",",,7,0700","   89",",,7","    6",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-03-31","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  117",",,7","  -39",",,7","    3",",,7","    0",",,7","  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-01","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","  -22",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-02","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  133",",,7","   28",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-03","41.58599","-84.62341","262.1","MONTPELIER, OH US","   20",",,7,0700","    0",",,7,","    0",",,7,0700","  128",",,7","   17",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-04","41.58599","-84.62341","262.1","MONTPELIER, OH US","  460",",,7,0700","    0",",,7,","    0",",,7,0700","   28",",,7","    6",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-05","41.58599","-84.62341","262.1","MONTPELIER, OH US","    8",",,7,0700","    0",",,7,","    0",",,7,0700","   78",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-07","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  106",",,7","  -17",",,7","    2",",,7","    0",",,7","   22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-08","41.58599","-84.62341","262.1","MONTPELIER, OH US","   15",",,7,0700","    0",",,7,","    0",",,7,0700","  111",",,7","   22",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-09","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   22",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-10","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   11",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-11","41.58599","-84.62341","262.1","MONTPELIER, OH US","  178",",,7,0700","    0",",,7,","    0",",,7,0700","  200",",,7","   33",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-12","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  183",",,7","   67",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-13","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   67",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-14","41.58599","-84.62341","262.1","MONTPELIER, OH US","    5",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  161",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-15","41.58599","-84.62341","262.1","MONTPELIER, OH US","   15",",,7,0700","    5",",,7,","    0",",,7,0700","  183",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-16","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   17",",,7","  -61",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-17","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   72",",,7","  -61",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-18","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","    0",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-19","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-20","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   17",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-21","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","   39",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-22","41.58599","-84.62341","262.1","MONTPELIER, OH US","   28",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","   61",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-23","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","    6",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-24","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   11",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-25","41.58599","-84.62341","262.1","MONTPELIER, OH US","    8",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   61",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-27","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  167",",,7","   28",",,7","    2",",,7","   53",",,7","   39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-28","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  133",",,7","   39",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-04-30","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  244",",,7","   72",",,7","    2",",,7","   36",",,7","   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-01","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","   44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-02","41.58599","-84.62341","262.1","MONTPELIER, OH US","    8",",,7,0700","    0",",,7,","    0",",,7,0700","  111",",,7","   50",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-03","41.58599","-84.62341","262.1","MONTPELIER, OH US","   10",",,7,0700","    0",",,7,","    0",",,7,0700","  117",",,7","   72",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-05","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  172",",,7","   61",",,7","    2",",,7","    0",",,7","   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-07","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  178",",,7","   33",",,7","    2",",,7","    8",",,7","  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-08","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","   89",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-09","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  311",",,7","   94",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-12","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  278",",,7","   78",",,7","    3",",,7","  150",",,7","  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-13","41.58599","-84.62341","262.1","MONTPELIER, OH US","   18",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","  167",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-14","41.58599","-84.62341","262.1","MONTPELIER, OH US","   38",",,7,0700","    0",",,7,","    0",",,7,0700","  289",",,7","  117",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-15","41.58599","-84.62341","262.1","MONTPELIER, OH US","  389",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","  106",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-16","41.58599","-84.62341","262.1","MONTPELIER, OH US","   10",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   11",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-18","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  122",",,7","   28",",,7","    2",",,7","    5",",,7","   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-19","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  178",",,7","   44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-20","41.58599","-84.62341","262.1","MONTPELIER, OH US","    5",",,7,0700","    0",",,7,","    0",",,7,0700","  211",",,7","   50",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-21","41.58599","-84.62341","262.1","MONTPELIER, OH US","  104",",,7,0700","    0",",,7,","    0",",,7,0700","  267",",,7","  122",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-22","41.58599","-84.62341","262.1","MONTPELIER, OH US","   13",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","  144",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-23","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","   89",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-25","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  239",",,7","   89",",,7","    2",",,7","    0",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-26","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  267",",,7","  144",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-27","41.58599","-84.62341","262.1","MONTPELIER, OH US","    8",",,7,0700","    0",",,7,","    0",",,7,0700","  289",",,7","  156",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-28","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  289",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-29","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  139",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-30","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","  117",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-05-31","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  272",",,7","  122",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-03","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  300",",,7","  122",",,7","    3",",,7","   18",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-04","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  267",",,7","  133",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-05","41.58599","-84.62341","262.1","MONTPELIER, OH US","  109",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","  111",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-06","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","   94",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-08","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  278",",,7","  100",",,7","    2",",,7","   58",",,7","  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-10","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  261",",,7","  139",",,7","    2",",,7","    8",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-11","41.58599","-84.62341","262.1","MONTPELIER, OH US","   79",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","  183",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-12","41.58599","-84.62341","262.1","MONTPELIER, OH US","   56",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-13","41.58599","-84.62341","262.1","MONTPELIER, OH US","    5",",,7,0700","    0",",,7,","    0",",,7,0700","  250",",,7","  156",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-16","41.58599","-84.62341","262.1","MONTPELIER, OH US",,,"    0",",,7,","    0",",,7,0700","  289",",,7","   67",",,7","    3",",,7","    0",",,7","  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00335438","2014-06-17","41.58599","-84.62341","262.1","MONTPELIER, OH US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  306",",,7","  217",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
