"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00388786","2018-10-02","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-03","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-04","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  172",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-05","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-10-06","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  178",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-07","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-08","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-09","34.60521","-81.66293","146.3","UNION 8 S, SC US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-10","34.60521","-81.66293","146.3","UNION 8 S, SC US",,,"    0",",,7,0800","    0",",,7,0800","  278",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-10-11","34.60521","-81.66293","146.3","UNION 8 S, SC US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-10-12","34.60521","-81.66293","146.3","UNION 8 S, SC US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","   94",",,7",,,"    3",",,7",,,,,,,"  544",",,7",,,"  161",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-13","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-14","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  100",",,7",,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-15","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  128",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-16","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-17","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  183",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-18","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   78",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-19","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   39",",,7",,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-20","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   56",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-21","34.60521","-81.66293","146.3","UNION 8 S, SC US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   72",",,7",,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-22","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","    0",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-23","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   17",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-24","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   28",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-25","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   33",",,7",,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-26","34.60521","-81.66293","146.3","UNION 8 S, SC US","  277",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   50",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-27","34.60521","-81.66293","146.3","UNION 8 S, SC US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   67",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-28","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   44",",,7",,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-29","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7",,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-30","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   17",",,7",,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-10-31","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-11-01","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   33",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-02","34.60521","-81.66293","146.3","UNION 8 S, SC US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  117",",,7",,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-03","34.60521","-81.66293","146.3","UNION 8 S, SC US","  178",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   28",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-04","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","    6",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-05","34.60521","-81.66293","146.3","UNION 8 S, SC US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-11-06","34.60521","-81.66293","146.3","UNION 8 S, SC US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00388786","2018-11-07","34.60521","-81.66293","146.3","UNION 8 S, SC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   67",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-08","34.60521","-81.66293","146.3","UNION 8 S, SC US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  117",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-09","34.60521","-81.66293","146.3","UNION 8 S, SC US","  216",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   94",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-10","34.60521","-81.66293","146.3","UNION 8 S, SC US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   33",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-11","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -28",",,7",,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-12","34.60521","-81.66293","146.3","UNION 8 S, SC US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   22",",,7",,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-13","34.60521","-81.66293","146.3","UNION 8 S, SC US","  394",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   39",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-14","34.60521","-81.66293","146.3","UNION 8 S, SC US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   67",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-15","34.60521","-81.66293","146.3","UNION 8 S, SC US","  513",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   17",",,7",,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-16","34.60521","-81.66293","146.3","UNION 8 S, SC US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -22",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-17","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -22",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-18","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -11",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-19","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   28",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-20","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   50",",,7",,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-21","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -17",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-22","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -22",",,7",,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-23","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7",,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-24","34.60521","-81.66293","146.3","UNION 8 S, SC US","   99",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    6",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-25","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   28",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-26","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   56",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-27","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -22",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-28","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -44",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-29","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -56",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-11-30","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    6",",,7",,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-01","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   78",",,7",,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-02","34.60521","-81.66293","146.3","UNION 8 S, SC US","  345",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   89",",,7",,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-03","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   72",",,7",,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-04","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   11",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-05","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","    6",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-06","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-07","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -28",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-08","34.60521","-81.66293","146.3","UNION 8 S, SC US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -28",",,7",,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-09","34.60521","-81.66293","146.3","UNION 8 S, SC US","  518",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   44",",,7","   -6",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-10","34.60521","-81.66293","146.3","UNION 8 S, SC US","  142",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   17",",,7","   -6",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-11","34.60521","-81.66293","146.3","UNION 8 S, SC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -33",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-12","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-13","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -17",",,7",,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-14","34.60521","-81.66293","146.3","UNION 8 S, SC US","  188",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   22",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-15","34.60521","-81.66293","146.3","UNION 8 S, SC US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   56",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-16","34.60521","-81.66293","146.3","UNION 8 S, SC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   33",",,7",,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-17","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","    0",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-18","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  -22",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-19","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -17",",,7",,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-20","34.60521","-81.66293","146.3","UNION 8 S, SC US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   11",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-21","34.60521","-81.66293","146.3","UNION 8 S, SC US","  472",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   67",",,7",,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-22","34.60521","-81.66293","146.3","UNION 8 S, SC US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   22",",,7",,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-23","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -17",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-24","34.60521","-81.66293","146.3","UNION 8 S, SC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -11",",,7",,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-25","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-26","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -33",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-27","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","    0",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-28","34.60521","-81.66293","146.3","UNION 8 S, SC US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   44",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-29","34.60521","-81.66293","146.3","UNION 8 S, SC US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   67",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-30","34.60521","-81.66293","146.3","UNION 8 S, SC US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2018-12-31","34.60521","-81.66293","146.3","UNION 8 S, SC US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  100",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-01","34.60521","-81.66293","146.3","UNION 8 S, SC US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  117",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-02","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   89",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-03","34.60521","-81.66293","146.3","UNION 8 S, SC US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   94",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-04","34.60521","-81.66293","146.3","UNION 8 S, SC US","  163",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  100",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-05","34.60521","-81.66293","146.3","UNION 8 S, SC US","  201",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   56",",,7",,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-06","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   -6",",,7",,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-07","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   17",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-08","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   33",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-09","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   39",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-10","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -33",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-11","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-12","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -33",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-13","34.60521","-81.66293","146.3","UNION 8 S, SC US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","    0",",,7",,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-14","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","   11",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-15","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   17",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-16","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-17","34.60521","-81.66293","146.3","UNION 8 S, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -28",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-18","34.60521","-81.66293","146.3","UNION 8 S, SC US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   -6",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-19","34.60521","-81.66293","146.3","UNION 8 S, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   50",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00388786","2019-01-20","34.60521","-81.66293","146.3","UNION 8 S, SC US","  208",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   56",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
