"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013872","2019-04-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  100",",,7","   18",",,7",,,,,,,,,,,,,"  172",",,7,2400",,,,,"   80",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  144",",,7","   45",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  161",",,7","   54",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  179",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-13","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  156",",,7","   27",",,7",,,,,,,,,,,,,"  167",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-14","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  196",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  133",",,7","   58",",,7",,,,,,,,,,,,,"  133",",,7,2400",,,,,"  197",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-15","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   44",",,7","   49",",,7",,,,,,,,,,,,,"   72",",,7,2400",,,,,"  152",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-16","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,"  156",",,7,2400",,,,,"  125",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-17","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","   72",",,7","   22",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-18","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  161",",,7","   54",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  165",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-19","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  876",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  100",",,7","   54",",,7",,,,,,,,,,,,,"  100",",,7,2400",,,,,"  206",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-20","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   44",",,7","   36",",,7",,,,,,,,,,,,,"   50",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-21","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   39",",,7","   27",",,7",,,,,,,,,,,,,"   72",",,7,2400",,,,,"  107",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-22","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   39",",,7","   22",",,7",,,,,,,,,,,,,"  150",",,7,2400",,,,,"   85",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-23","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","   78",",,7","   13",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  107",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-24","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  139",",,7","   18",",,7",,,,,,,,,,,,,"  167",",,7,2400",,,,,"   80",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-25","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  122",",,7","   31",",,7",,,,,,,,,,,,,"  178",",,7,2400",,,,,"  152",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-26","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  128",",,7","   40",",,7",,,,,,,,,,,,,"  128",",,7,2400",,,,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-27","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","   72",",,7","   27",",,7",,,,,,,,,,,,,"  172",",,7,2400",,,,,"  134",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-28","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  144",",,7","   22",",,7",,,,,,,,,,,,,"  156",",,7,2400",,,,,"  107",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-29","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  122",",,7","   36",",,7",,,,,,,,,,,,,"  183",",,7,2400",,,,,"  143",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-04-30","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  122",",,7","   22",",,7",,,,,,,,,,,,,"  211",",,7,2400",,,,,"  125",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  178",",,7","   54",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  152",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  178",",,7","   31",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  130",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  133",",,7","   31",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  125",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  239",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  161",",,7","    9",",,7",,,,,,,,,,,,,"  172",",,7,2400",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  173",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  150",",,7","   22",",,7",,,,,,,,,,,,,"  150",",,7,2400",,,,,"  125",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  128",",,7","   18",",,7",,,,,,,,,,,,,"  167",",,7,2400",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7","   27",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  130",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7","   27",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  116",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  178",",,7","   45",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  134",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  167",",,7","   22",",,7",,,,,,,,,,,,,"  178",",,7,2400",,,,,"   98",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  335",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  161",",,7","   13",",,7",,,,,,,,,,,,,"  178",",,7,2400",,,,,"  103",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  156",",,7","   18",",,7",,,,,,,,,,,,,"  161",",,7,2400",,,,,"   98",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-13","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  100",",,7","   40",",,7",,,,,,,,,,,,,"  100",",,7,2400",,,,,"  116",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-14","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   67",",,7","   36",",,7",,,,,,,,,,,,,"  106",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-15","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   56",",,7","   18",",,7",,,,,,,,,,,,,"  144",",,7,2400",,,,,"   85",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-16","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","   83",",,7","   13",",,7",,,,,,,,,,,,,"  167",",,7,2400",,,,,"   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-17","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  128",",,7","   13",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"   89",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-18","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  144",",,7","   18",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-19","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  161",",,7","   31",",,7",,,,,,,,,,,,,"  217",",,7,2400",,,,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-20","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  161",",,7","   22",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-21","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  128",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-22","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  178",",,7","   36",",,7",,,,,,,,,,,,,"  211",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-23","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  200",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-24","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  161",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   98",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-25","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  167",",,7","   18",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"   80",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-26","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7","    9",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"   76",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-27","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   98",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-28","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  161",",,7","   18",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-29","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7","   13",",,7",,,,,,,,,,,,,"  239",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-30","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7","   13",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-05-31","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  167",",,7","   22",",,7",,,,,,,,,,,,,"  167",",,7,2400",,,,,"  148",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  122",",,7","   18",",,7",,,,,,,,,,,,,"  178",",,7,2400",,,,,"   85",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  133",",,7","   13",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"   85",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  150",",,7","   27",",,7",,,,,,,,,,,,,"  161",",,7,2400",,,,,"  103",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  144",",,7","   22",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  189",",,7","   18",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  103",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  172",",,7","    9",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"   94",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  262",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  183",",,7","   22",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  103",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  119",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  189",",,7","   22",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  174",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  218",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  189",",,7","   31",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  168",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  189",",,7","   22",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"   85",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  139",",,7","   31",",,7",,,,,,,,,,,,,"  183",",,7,2400",,,,,"   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  144",",,7","   36",",,7",,,,,,,,,,,,,"  144",",,7,2400",,,,,"  125",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-13","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  128",",,7","   31",",,7",,,,,,,,,,,,,"  150",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-14","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  100",",,7","   27",",,7",,,,,,,,,,,,,"  178",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-15","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  111",",,7","   27",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-16","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  161",",,7","   22",",,7",,,,,,,,,,,,,"  239",",,7,2400",,,,,"  112",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-17","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  183",",,7","   22",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  112",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-18","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  310",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  189",",,7","   18",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"  103",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-19","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  267",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  189",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   85",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-20","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  178",",,7","   22",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"  103",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-21","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  183",",,7","   31",",,7",,,,,,,,,,,,,"  211",",,7,2400",,,,,"  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-22","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  274",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  167",",,7","   18",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  116",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-23","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  172",",,7","   13",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   80",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-24","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  189",",,7","   27",",,7",,,,,,,,,,,,,"  189",",,7,2400",,,,,"  143",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-25","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  167",",,7","   18",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-26","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  161",",,7","   13",",,7",,,,,,,,,,,,,"  206",",,7,2400",,,,,"   67",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-27","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  156",",,7","   13",",,7",,,,,,,,,,,,,"  217",",,7,2400",,,,,"   98",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-28","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  183",",,7","   13",",,7",,,,,,,,,,,,,"  211",",,7,2400",,,,,"   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-29","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  167",",,7","   13",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"   80",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-06-30","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7","   18",",,7",,,,,,,,,,,,,"  200",",,7,2400",,,,,"  107",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-07-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  189",",,7","   22",",,7",,,,,,,,,,,,,"  228",",,7,2400",,,,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-07-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  178",",,7","   18",",,7",,,,,,,,,,,,,"  222",",,7,2400",,,,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-07-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","  493",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  183",",,7","   13",",,7",,,,,,,,,,,,,"  194",",,7,2400",,,,,"  116",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-07-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  183",",,7","   13",",,7",,,,,,,,,,,,,"  217",",,7,2400",,,,,"   72",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00013872","2019-07-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7","   13",",,7",,,,,,,,,,,,,"  244",",,7,2400",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
