"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014936","2018-12-25","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","    0",",,W","  -21",",,W","  -77",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  -41","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-26","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","  132",",,W,2400","   61",",,W","    0",",,W","   11",",,W","  -49",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  -33","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-27","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   94",",,W,2400","  117",",,W","   80",",,W","    0",",,W"," -110",",,W",,,,,"  119",",,W",,,,,,,,,,,,,"  -46","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  174",",,W","  228",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-28","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","   13",",,W","  200",",,W"," -110",",,W"," -255",",,W",,,,,"   78",",,W",,,,,,,,,,,,," -139","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"  174",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-29","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  200",",,W","  -88",",,W"," -271",",,W",,,,,"   43",",,W",,,,,,,,,,,,," -194","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-30","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    5",",,W,2400","    0","T,,W","  200",",,W","   17",",,W","  -93",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  -60","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2018-12-31","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   15",",,W,2400","   28",",,W","  180",",,W","    0",",,W"," -221",",,W",,,,,"  116",",,W",,,,,,,,,,,,,"  -83","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,,,"  165",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-01","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  200",",,W"," -166",",,W"," -238",",,W",,,,,"   40",",,W",,,,,,,,,,,,," -198","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-02","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  200",",,W","    0",",,W"," -171",",,W",,,,,"   43",",,W",,,,,,,,,,,,," -112","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-03","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  180",",,W","   44",",,W","  -66",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  -17","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-04","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  150",",,W","   61",",,W","  -88",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  -17","H,,S",,,,,"  200",",,W","  160",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-05","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  130",",,W","   50",",,W","  -77",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  -12","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-06","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  100",",,W","   28",",,W","  -38",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  -15","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-07","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W","   56",",,W","  -21",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   21","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-08","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","   17",",,W","  -77",",,W",,,,,"   77",",,W",,,,,,,,,,,,,"    2","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-09","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","  -77",",,W"," -143",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  -97","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-10","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","   -5",",,W","  -99",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  -73","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-11","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","    0",",,W","  -88",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  -51","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-12","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","  -60",",,W","  -77",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  -71","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-13","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   50",",,W","   -5",",,W","  -60",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -47","H,,S",,,,,"  210",",,W","  180",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-14","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   30",",,W","  -16",",,W","  -82",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  -33","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-15","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","    0","T,,W","    0",",,W","  -77",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  -36","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-16","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","    8",",,W","    0",",,W","  -71",",,W"," -166",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  -99","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-17","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","    0","T,,W","  -55",",,W","  -99",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  -79","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-18","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","  119",",,W,2400","  165",",,W","   30",",,W","  -60",",,W"," -182",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"  -94","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-19","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0","T,,W","  150",",,W"," -160",",,W"," -293",",,W",,,,,"   25",",,W",,,,,,,,,,,,," -209","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-20","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","  130",",,W"," -143",",,W"," -166",",,W",,,,,"   63",",,W",,,,,,,,,,,,," -160","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-21","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   20",",,W,2400","   25",",,W","  130",",,W","  -71",",,W"," -149",",,W",,,,,"   74",",,W",,,,,,,,,,,,," -123","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-22","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    3",",,W,2400","   20",",,W","  150",",,W","  -77",",,W"," -199",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  -92","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-23","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  180",",,W","  -21",",,W"," -199",",,W",,,,,"   42",",,W",,,,,,,,,,,,," -126","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  134",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-24","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","  130",",,W","  -43",",,W"," -260",",,W",,,,,"   79",",,W",,,,,,,,,,,,," -126","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-25","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  130",",,W"," -127",",,W"," -238",",,W",,,,,"   40",",,W",,,,,,,,,,,,," -183","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-26","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","   10",",,W","  130",",,W","  -38",",,W"," -182",",,W",,,,,"   37",",,W",,,,,,,,,,,,," -134","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-27","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   30",",,W,2400","    8",",,W","  130",",,W","   22",",,W"," -160",",,W",,,,,"   74",",,W",,,,,,,,,,,,," -139","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  241",",,W","  300",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-28","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    5",",,W,2400","    5",",,W","   80",",,W"," -105",",,W"," -182",",,W",,,,,"   87",",,W",,,,,,,,,,,,," -111","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  233",",,W","  286",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-29","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","   80",",,W"," -160",",,W"," -327",",,W",,,,,"   89",",,W",,,,,,,,,,,,," -202","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  161",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-30","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W"," -227",",,W"," -343",",,W",,,,,"   23",",,W",,,,,,,,,,,,," -290","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-01-31","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","    8",",,W","   80",",,W"," -110",",,W"," -243",",,W",,,,,"   41",",,W",,,,,,,,,,,,," -199","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-01","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W","  -16",",,W"," -160",",,W",,,,,"   43",",,W",,,,,,,,,,,,," -113","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-02","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W","  -27",",,W"," -116",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  -54","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-03","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    3",",,W,2400","    8",",,W","   80",",,W","  -93",",,W"," -177",",,W",,,,,"   73",",,W",,,,,,,,,,,,," -113","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-04","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W"," -177",",,W"," -210",",,W",,,,,"   85",",,W",,,,,,,,,,,,," -187","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-05","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W"," -143",",,W"," -205",",,W",,,,,"   32",",,W",,,,,,,,,,,,," -183","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-06","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   18",",,W,2400","   23",",,W","   80",",,W"," -155",",,W"," -182",",,W",,,,,"   64",",,W",,,,,,,,,,,,," -165","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-07","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","  100",",,W"," -177",",,W"," -232",",,W",,,,,"  110",",,W",,,,,,,,,,,,," -187","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  165",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-08","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","   80",",,W"," -177",",,W"," -282",",,W",,,,,"   35",",,W",,,,,,,,,,,,," -233","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-09","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","   80",",,W","  -71",",,W"," -177",",,W",,,,,"   65",",,W",,,,,,,,,,,,," -151","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-10","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   18",",,W,2400","   36",",,W","  100",",,W"," -116",",,W"," -221",",,W",,,,,"   35",",,W",,,,,,,,,,,,," -123","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-11","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   18",",,W,2400","   25",",,W","  130",",,W","  -55",",,W"," -155",",,W",,,,,"   36",",,W",,,,,,,,,,,,," -120","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-12","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    3",",,W,2400","    3",",,W","  150",",,W","  -71",",,W"," -205",",,W",,,,,"   74",",,W",,,,,,,,,,,,," -124","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-13","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  130",",,W","  -49",",,W"," -216",",,W",,,,,"   41",",,W",,,,,,,,,,,,," -157","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-14","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -66",",,W"," -227",",,W",,,,,"   89",",,W",,,,,,,,,,,,," -114","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  143",",,W","  179",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-15","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  100",",,W"," -160",",,W"," -255",",,W",,,,,"   26",",,W",,,,,,,,,,,,," -209","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-16","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","   13",",,W","  100",",,W","  -71",",,W"," -160",",,W",,,,,"   51",",,W",,,,,,,,,,,,," -128","H,,S",,,,,"  100",",,W","  140",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-17","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   56",",,W,2400","   84",",,W","  150",",,W","  -93",",,W"," -149",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  -98","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-18","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0",",,W,2400","    0",",,W","  180",",,W"," -143",",,W"," -249",",,W",,,,,"   36",",,W",,,,,,,,,,,,," -157","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-19","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    8",",,W,2400","   10",",,W","  150",",,W","  -88",",,W"," -260",",,W",,,,,"   32",",,W",,,,,,,,,,,,," -197","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-20","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","   97",",,W,2400","   97",",,W","  230",",,W","  -77",",,W"," -177",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  -91","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014936","2019-02-21","44.3981","-98.2231","390.1","HURON REGIONAL AIRPORT, SD US","    0","T,,W,2400","    0","T,,W","  250",",,W","  -99",",,W"," -216",",,W",,,,,"   19",",,W",,,,,,,,,,,,," -154","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
