"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00487555","2019-01-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  -50",",,7"," -117",",,7"," -117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-01-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  -17",",,7"," -178",",,7","  -33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -83",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  139",",,7","  -72",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-03","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7","  -61",",,7","  -61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  -61",",,7"," -161",",,7"," -139",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-05","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0",",,7","    0",",,7,1700"," -106",",,7"," -178",",,7"," -106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-06","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","   76",",,7","   76",",,7,1700"," -106",",,7"," -194",",,7"," -194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","   76",",,7,1700"," -167",",,7"," -239",",,7"," -200",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","  -61",",,7"," -306",",,7","  -72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","  -72",",,7"," -194",",,7"," -156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700"," -117",",,7"," -189",",,7"," -128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -17",",,7"," -189",",,7","  -39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   44",",,7"," -167",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -67",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7"," -106",",,7","  -28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-15","43.245","-104.288","1185.7","REDBIRD, WY US","   20",",,7,1700","   76",",,7","   76",",,7,1700","  -28",",,7"," -128",",,7","  -78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","    6",",,7"," -117",",,7","  -67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","  -67",",,7"," -178",",,7"," -161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700"," -111",",,7"," -233",",,7"," -122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","   76",",,7,1700","  -50",",,7"," -156",",,7","  -78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -17",",,7"," -200",",,7","  -39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","   51",",,7,1700","  -39",",,7"," -211",",,7","  -78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-22","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","   25",",,7","   76",",,7,1700","  -56",",,7"," -139",",,7","  -72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","    6",",,7"," -211",",,7","  -22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -22",",,7"," -161",",,7"," -106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700"," -106",",,7"," -183",",,7"," -178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -78",",,7"," -200",",,7"," -128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -67",",,7"," -189",",,7","  -94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-02-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","   25",",,7,1700","    0",",,7"," -189",",,7","  -39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   -6",",,7","  -89",",,7","  -39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-02","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","   76",",,7","   76",",,7,1700","  -39",",,7"," -189",",,7"," -189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700"," -178",",,7"," -244",",,7"," -189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700"," -106",",,7"," -278",",,7"," -144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -44",",,7"," -211",",,7","  -67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -67",",,7"," -161",",,7","  -89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-07","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","  102",",,7","  152",",,7,1700","  -39",",,7"," -128",",,7","  -61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","   11",",,7"," -183",",,7","  -17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","  -11",",,7","  -56",",,7","  -17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   22",",,7"," -178",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7"," -150",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","  -50",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-13","43.245","-104.288","1185.7","REDBIRD, WY US","   94",",,7,1700","  152",",,7","  152",",,7,1700","   83",",,7","  -28",",,7","  -28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","    0",",,7","  -44",",,7","    0",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   39",",,7"," -133",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7","  -61",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7","  -72",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","  -50",",,7","   67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7","  -33",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  128",",,7","  -44",",,7","  117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  167",",,7","  -67",",,7","  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  161",",,7","   17",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-23","43.245","-104.288","1185.7","REDBIRD, WY US","   23",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7","   39",",,7","   67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-24","43.245","-104.288","1185.7","REDBIRD, WY US","   20",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7","   33",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","   17",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  194",",,7","  -56",",,7","  172",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   28",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","   11",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-29","43.245","-104.288","1185.7","REDBIRD, WY US","   99",",,7,1700","  127",",,7","   51",",,7,1700","   44",",,7","    6",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   78",",,7","  -17",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-03-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  139",",,7","  -67",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -22",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7","  -67",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-03","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","   17",",,7","   50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  200",",,7","   33",",,7","  150",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-05","43.245","-104.288","1185.7","REDBIRD, WY US","   10",",,7,1700","    0",",,7","    0",",,7,1700","  211",",,7","    0",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   28",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   22",",,7","  189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   61",",,7","  128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","   44",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-10","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","   51",",,7","   51",",,7,1700","  122",",,7","  -28",",,7","  -22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-11","43.245","-104.288","1185.7","REDBIRD, WY US","   97",",,7,1700","  178",",,7","  152",",,7,1700","  -22",",,7","  -72",",,7","  -33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","   28",",,7","  -72",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7"," -111",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  167",",,7","  -28",",,7","  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","    6",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   33",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","   56",",,7","  117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","   11",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  244",",,7","  -11",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","   33",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-21","43.245","-104.288","1185.7","REDBIRD, WY US","  127",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","   89",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-22","43.245","-104.288","1185.7","REDBIRD, WY US","   25",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","   44",",,7","  128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   -6",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-24","43.245","-104.288","1185.7","REDBIRD, WY US","   48",",,7,1700","    0",",,7","    0",",,7,1700","  228",",,7","   33",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-25","43.245","-104.288","1185.7","REDBIRD, WY US","   79",",,7,1700","    0",",,7","    0",",,7,1700","  172",",,7","   33",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","   28",",,7","  150",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-27","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","   28",",,7","  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","   33",",,7","   72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -11",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-04-30","43.245","-104.288","1185.7","REDBIRD, WY US","   33",",,7,1700","  102",",,7","    0",",,7,1700","   94",",,7","  -28",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-01","43.245","-104.288","1185.7","REDBIRD, WY US","  104",",,7,1700","  152",",,7","    0",",,7,1700","   67",",,7","  -11",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  161",",,7","  -44",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","   22",",,7","  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","  -22",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  194",",,7","   28",",,7","  128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","   22",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-07","43.245","-104.288","1185.7","REDBIRD, WY US","   30",",,7,1700","    0",",,7","    0",",,7,1700","   44",",,7","   22",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-08","43.245","-104.288","1185.7","REDBIRD, WY US","   53",",,7,1700","    0",",,7","    0",",,7,1700","   50",",,7","   22",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-09","43.245","-104.288","1185.7","REDBIRD, WY US","   41",",,7,1700","    0",",,7","    0",",,7,1700","   78",",,7","   11",",,7","   72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","  -50",",,7","  150",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","   28",",,7","  139",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","  -44",",,7","  211",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   22",",,7","  239",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  272",",,7","   39",",,7","  239",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","   50",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   89",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-17","43.245","-104.288","1185.7","REDBIRD, WY US","   46",",,7,1700","    0",",,7","    0",",,7,1700","  178",",,7","   56",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-18","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7","   22",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7","    0",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-20","43.245","-104.288","1185.7","REDBIRD, WY US","   94",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","    6",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-21","43.245","-104.288","1185.7","REDBIRD, WY US","  137",",,7,1700","   76",",,7","    0",",,7,1700","   28",",,7","    0",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-22","43.245","-104.288","1185.7","REDBIRD, WY US","   61",",,7,1700","   76",",,7","    0",",,7,1700","  100",",,7","    0",",,7","   67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-23","43.245","-104.288","1185.7","REDBIRD, WY US","   41",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","  -11",",,7","   72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-24","43.245","-104.288","1185.7","REDBIRD, WY US","   58",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   33",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","    6",",,7","  189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  239",",,7","   89",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-27","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  200",",,7","  111",",,7","  111",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-28","43.245","-104.288","1185.7","REDBIRD, WY US","  213",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","   72",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-29","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   56",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  239",",,7","   39",",,7","  233",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-05-31","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","    0",",,7","    0",",,7,1700","  239",",,7","   61",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  239",",,7","   67",",,7","  228",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   89",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  100",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
