"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00204161","2018-09-09","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   22",",,7","   22",",,7,0700","   90",",,7","   94",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-10","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   22",",,7","   39",",,7,0700","   22",",,7","   63",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-11","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   39",",,7","  139",",,7,0700","  135",",,7","   58",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-12","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  133",",,7","  172",",,7,0700","  157",",,7","   72",",,7",,,,,,,,,,,,
"USC00204161","2018-09-13","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  111",",,7","  117",",,7,0700","  225",",,7","   58",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-14","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  106",",,7","  150",",,7,0700","  112",",,7","   49",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-15","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7","  161",",,7,0700","  315",",,7","   58",",,7",,,,,,,,,,,,
"USC00204161","2018-09-16","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  156",",,7","  156",",,7,0700","   90",",,7","   76",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-17","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7","  211",",,7,0700","  225",",,7","   72",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-18","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7","   78",",,7,0700","  292",",,7","   98",",,7",,,,,,,,,,,,
"USC00204161","2018-09-19","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   50",",,7","   83",",,7,0700","  315",",,7","   40",",,7",,,,,,,,,,,,
"USC00204161","2018-09-20","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   83",",,7","  122",",,7,0700","   67",",,7","   58",",,7",,,,,,,,,,,,
"USC00204161","2018-09-21","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","  546",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   61",",,7","  161",",,7,0700","  247",",,7","  125",",,7",,,"    1",",,7",,,,,,,,
"USC00204161","2018-09-22","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   22",",,7","   22",",,7,0700","  270",",,7","  165",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-23","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   17",",,7","   72",",,7,0700","  247",",,7","   89",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-09-24","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   61",",,7","  111",",,7,0700","   90",",,7","  112",",,7",,,,,,,,,,,,
"USC00204161","2018-09-25","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  106",",,7","  128",",,7,0700","  225",",,7","   72",",,7",,,,,,,,,,,,
"USC00204161","2018-09-26","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   67",",,7","   72",",,7,0700","  270",",,7","   89",",,7",,,,,,,,,,,,
"USC00204161","2018-09-27","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   50",",,7","   78",",,7,0700","  270",",,7","  116",",,7",,,,,,,,,,,,
"USC00204161","2018-09-28","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   56",",,7","   56",",,7,0700","  292",",,7","   89",",,7",,,,,,,,,,,,
"USC00204161","2018-09-29","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   28",",,7","   33",",,7,0700","  270",",,7","  130",",,7",,,,,,,,,,,,
"USC00204161","2018-09-30","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -11",",,7","   28",",,7,0700","  247",",,7","   76",",,7",,,,,,,,,,,,
"USC00204161","2018-10-01","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   17",",,7","   17",",,7,0700","  292",",,7","   80",",,7",,,,,,,,,,,,
"USC00204161","2018-10-02","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   17",",,7","   56",",,7,0700","   90",",,7","   72",",,7",,,,,,,,,,,,
"USC00204161","2018-10-03","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   56",",,7","   94",",,7,0700","   90",",,7","   40",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-10-04","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","  117",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   44",",,7","   44",",,7,0700","  270",",,7","  210",",,7","    1",",,7","    1",",,7",,,,,,,"    1",",,7"
"USC00204161","2018-10-05","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   33",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   78",",,7","  -11",",,7","   17",",,7,0700","  270",",,7","   89",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-10-06","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   11",",,7","   67",",,7,0700","   90",",,7","   80",",,7",,,,,,,,,,,,
"USC00204161","2018-10-07","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   33",",,7","   33",",,7,0700","  337",",,7","   67",",,7",,,,,,,,,,,,
"USC00204161","2018-10-08","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   28",",,7","   67",",,7,0700","   22",",,7","   76",",,7",,,,,,,,,,,,
"USC00204161","2018-10-09","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","  224",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   50",",,7","   50",",,7,0700","   90",",,7","   80",",,7",,,,,,,,,,,,
"USC00204161","2018-10-10","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","  523",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","   44",",,7","   50",",,7,0700","   90",",,7","  125",",,7","    1",",,7",,,,,,,,,,
"USC00204161","2018-10-11","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","  310",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","   39",",,7","   39",",,7,0700","   90",",,7","  148",",,7",,,,,,,,,,,,
"USC00204161","2018-10-12","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","   30",",,7,0700","    3",",,7,0700","    0",",,7,0700","   39",",,7","    0",",,7","   11",",,7,0700","  270",",,7","  143",",,7",,,,,,,,,,,,
"USC00204161","2018-10-13","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    5",",,7,0700","    5",",,7,0700","    0",",,7,0700","   22",",,7","  -28",",,7","  -17",",,7,0700","  247",",,7","   94",",,7",,,,,,,,,,,,
"USC00204161","2018-10-14","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -22",",,7","   22",",,7,0700","  292",",,7","   98",",,7",,,,,,,,,,,,
"USC00204161","2018-10-15","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","   11",",,7","   11",",,7,0700","  270",",,7","   72",",,7",,,,,,,,,,,,
"USC00204161","2018-10-16","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   39",",,7","  -11",",,7","   33",",,7,0700","  315",",,7","  116",",,7",,,,,,,,,,,,
"USC00204161","2018-10-17","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    5",",,7,0700","    3",",,7,0700","    0",",,7,0700","   83",",,7","    6",",,7","    6",",,7,0700","  247",",,7","  139",",,7",,,,,,,,,,,,
"USC00204161","2018-10-18","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    8",",,7,0700","    5",",,7,0700","    0",",,7,0700","   33",",,7","  -56",",,7","  -28",",,7,0700","  337",",,7","  130",",,7",,,,,,,,,,,,
"USC00204161","2018-10-19","47.0083","-88.4318","198.1","JACOBSVILLE, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  -33",",,7","  111",",,7,0700","  225",",,7","  116",",,7",,,,,,,,,,,,
