"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00360785","2019-03-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"  140",",,7,0700","  229",",,7,0700","   28",",,7","  -17",",,7","    2",",,7",,,,,"  183",",,7",,,"  -17",",,7,0700",,,,,,,,
"USC00360785","2019-03-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   17",",,7"," -144",",,7",,,,,,,,,,," -139",",,7,0700",,,,,,,,
"USC00360785","2019-03-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -22",",,7"," -139",",,7",,,,,,,,,,," -106",",,7,0700",,,,,,,,
"USC00360785","2019-03-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -50",",,7"," -133",",,7",,,,,,,,,,," -111",",,7,0700",,,,,,,,
"USC00360785","2019-03-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","    6",",,7"," -117",",,7",,,,,,,,,,," -111",",,7,0700",,,,,,,,
"USC00360785","2019-03-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"   83",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  122",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","   83",",,7"," -111",",S,7","    2",",,7",,,,,"  203",",,7",,,"   22",",,7,0700",,,,,,,,
"USC00360785","2019-03-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,0700",,,,,,,,
"USC00360785","2019-03-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -61",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,
"USC00360785","2019-03-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -61",",,7",,,,,,,,,,,"    0",",,7,0700",,,,,,,,
"USC00360785","2019-03-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","    0",",,7",,,,,,,,,,,"  150",",,7,0700",,,,,,,,
"USC00360785","2019-03-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  150",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"   83",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",S,7","  -44",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,
"USC00360785","2019-03-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",S,7","  -56",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,
"USC00360785","2019-03-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -50",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,
"USC00360785","2019-03-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -50",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,
"USC00360785","2019-03-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  528",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   33",",,7",,,,,,,,,,,"   50",",,7,0700",,,,,,,,
"USC00360785","2019-03-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","   94",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  144",",,7","   50",",,7","    2",",,7",,,,,"    5",",,7",,,,,,,,,,,,
"USC00360785","2019-03-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -33",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-03-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -22",",,7",,,,,,,,,,,"  -17",",,7,0700",,,,,,,,
"USC00360785","2019-03-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -67",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,
"USC00360785","2019-03-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -50",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,
"USC00360785","2019-03-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -28",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,
"USC00360785","2019-03-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  228",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-03-31","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  150",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  233",",,7","  -22",",,7","    2",",,7",,,,,"    8",",,7",,,"  -17",",,7,0700",,,,,,,,
"USC00360785","2019-04-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -56",",,7",,,,,,,,,,,"  -39",",,7,0700",,,,,,,,
"USC00360785","2019-04-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -39",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,
"USC00360785","2019-04-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -11",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,
"USC00360785","2019-04-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   17",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,
"USC00360785","2019-04-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  200",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  217",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  206",",,7","   17",",,7","    3",",,7",,,,,"   56",",,7",,,"  122",",,7,0700",,,,,,,,
"USC00360785","2019-04-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   83",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,
"USC00360785","2019-04-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   28",",,7",,,,,,,,,,,"   56",",,7,0700",,,,,,,,
"USC00360785","2019-04-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   28",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,
"USC00360785","2019-04-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   33",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-04-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  250",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  206",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  239",",,7","   78",",,7","    3",",,7",,,,,"  490",",,7",,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-04-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   50",",,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,
"USC00360785","2019-04-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   61",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-04-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   83",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,
"USC00360785","2019-04-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  106",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-04-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  233",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  194",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  233",",,7","  111",",,7","    3",",,7",,,,,"  163",",,7",,,"  122",",,7,0700",,,,,,,,
"USC00360785","2019-04-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   61",",,7",,,,,,,,,,,"  100",",,7,0700",,,,,,,,
"USC00360785","2019-04-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  100",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-04-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   94",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,
"USC00360785","2019-04-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  106",",,7",,,,,,,,,,,"  111",",,7,0700",,,,,,,,
"USC00360785","2019-04-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  147",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   83",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,
"USC00360785","2019-04-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  183",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-04-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  128",",,7","  -11",",,7","    2",",,7",,,,,"   13",",,7",,,"   28",",,7,0700",,,,,,,,
"USC00360785","2019-04-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   28",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,
"USC00360785","2019-05-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  111",",,7",,,,,,,,,,,"  111",",,7,0700",,,,,,,,
"USC00360785","2019-05-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  106",",,7",,,,,,,,,,,"  117",",,7,0700",,,,,,,,
"USC00360785","2019-05-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  106",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,
"USC00360785","2019-05-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  218",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  106",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-05-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   91",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  133",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-05-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  135",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  106",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-05-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  133",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-05-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  117",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,
"USC00360785","2019-05-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  117",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-05-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  128",",,7",,,,,,,,,,,"  167",",,7,0700",,,,,,,,
"USC00360785","2019-05-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  217",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  139",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  244",",,7","   56",",,7","    2",",,7",,,,,"  472",",,7",,,"   61",",,7,0700",,,,,,,,
"USC00360785","2019-05-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  201",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   56",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-05-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   33",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,
"USC00360785","2019-05-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   33",",,7",,,,,,,,,,,"  100",",,7,0700",,,,,,,,
"USC00360785","2019-05-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   33",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-05-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  256",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  300",",,7","  133",",,7","    2",",,7",,,,,"  498",",,7",,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-05-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  122",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,
"USC00360785","2019-05-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   56",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-05-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  144",",,7",,,,,,,,,,,"  150",",,7,0700",,,,,,,,
"USC00360785","2019-05-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  150",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-05-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  239",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  278",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-05-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","  106",",,7","    3",",,7",,,,,"   94",",,7",,,"  156",",,7,0700",,,,,,,,
"USC00360785","2019-05-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-05-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  384",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  150",",,7",,,,,,,,,,,"  189",",,7,0700",,,,,,,,
"USC00360785","2019-05-31","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  259",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  150",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-06-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  128",",,7",,,,,,,,,,,"  244",",,7,0700",,,,,,,,
"USC00360785","2019-06-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  106",",,7",,,,,,,,,,,"  233",",,7,0700",,,,,,,,
"USC00360785","2019-06-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   89",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-06-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   56",",,7",,,,,,,,,,,"  117",",,7,0700",,,,,,,,
"USC00360785","2019-06-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  117",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-06-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  172",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-06-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7",,,,,,,,,,,"  178",",,7,0700",,,,,,,,
"USC00360785","2019-06-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  128",",,7",,,,,,,,,,,"  239",",,7,0700",,,,,,,,
"USC00360785","2019-06-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-06-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,
"USC00360785","2019-06-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  328",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  128",",,7",,,,,,,,,,,"  156",",,7,0700",,,,,,,,
"USC00360785","2019-06-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   83",",,7",,,,,,,,,,,"  139",",,7,0700",,,,,,,,
"USC00360785","2019-06-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  133",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-06-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  122",",,7",,,,,,,,,,,"  156",",,7,0700",,,,,,,,
"USC00360785","2019-06-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   83",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-06-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  272",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-06-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  183",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-06-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-06-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  183",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-06-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US"," 1006",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-06-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  172",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-06-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  128",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-06-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,,,,,,,"  250",",,7,0700",,,,,,,,
"USC00360785","2019-06-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-06-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  168",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  183",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-06-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  150",",,7",,,,,,,,,,,"  217",",,7,0700",,,,,,,,
"USC00360785","2019-06-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  194",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-06-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-06-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-06-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  289",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  322",",,7","  139",",,7","    2",",,7",,,,,"  109",",,7",,,"  189",",,7,0700",,,,,,,,
