"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00053860","2019-06-05","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  239",",,W","   34",",,W",,,,,,,"  278","H,,S",,,"  140",",,W","  140",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-06","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   26",",,W",,,,,,,"  282","H,,S",,,"  270",",,W","  230",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-07","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  244",",,W","   26",",,W",,,,,,,"  273","H,,S",,,"  310",",,W","  310",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-08","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  150",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   38",",,W",,,,,,,"  267","H,,S",,,"  220",",,W","  220",",,W","  112",",,W","  139",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-09","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  322",",,W","  222",",,W","   40",",,W",,,,,,,"  252","H,,S",,,"  240",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-10","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   13",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  217",",,W","   33",",,W",,,,,,,"  257","H,,S",,,"  270",",,W","  290",",,W","   94",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-11","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  233",",,W","   28",",,W",,,,,,,"  265","H,,S",,,"  160",",,W","  160",",,W","   94",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  122",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   42",",,W",,,,,,,"  253","H,,S",,,"  240",",,W","  230",",,W","  112",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   33",",,W",,,,,,,"  250","H,,S",,,"  220",",,W","  200",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  206",",,W","   36",",,W",,,,,,,"  257","H,,S",,,"   50",",,W","   40",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-15","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W","   32",",,W",,,,,,,"  254","H,,S",,,"  100",",,W","   80",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-16","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  211",",,W","   25",",,W",,,,,,,"  261","H,,S",,,"  110",",,W","  110",",,W","   63",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-17","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  251",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  222",",,W","   28",",,W",,,,,,,"  258","H,,S",,,"  160",",,W","  160",",,W","  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-18","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   13",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  228",",,W","   26",",,W",,,,,,,"  258","H,,S",,,"  150",",,W","  150",",,W","   98",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-19","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  117",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  233",",,W","   45",",,W",,,,,,,"  257","H,,S",,,"  230",",,W","  220",",,W","  130",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-20","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  282",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  233",",,W","   54",",,W",,,,,,,"  266","H,,S",,,"  240",",,W","  250",",,W","  112",",,W","  170",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-21","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   49",",,W",,,,,,,"  295","H,,S",,,"  240",",,W","  290",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-22","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W","   41",",,W",,,,,,,"  304","H,,S",,,"  250",",,W","  270",",,W","   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-23","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W","   21",",,W",,,,,,,"  294","H,,S",,,"  340",",,W","  360",",,W","  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-24","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  222",",,W","   32",",,W",,,,,,,"  291","H,,S",,,"  270",",,W","  260",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-25","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  261",",,W","   32",",,W",,,,,,,"  301","H,,S",,,"  310",",,W","  320",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-26","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  233",",,W","   26",",,W",,,,,,,"  287","H,,S",,,"   60",",,W","   50",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-27","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W","   28",",,W",,,,,,,"  270","H,,S",,,"   80",",,W","   80",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-28","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  222",",,W","   31",",,W",,,,,,,"  274","H,,S",,,"  150",",,W","  110",",,W","   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-29","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    3",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   24",",,W",,,,,,,"  269","H,,S",,,"  150",",,W","  150",",,W","   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-06-30","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   18",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  206",",,W","   19",",,W",,,,,,,"  260","H,,S",,,"  100",",,W","  100",",,W","   58",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-01","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  361",",,W","  233",",,W","   30",",,W",,,,,,,"  284","H,,S",,,"  340",",,W","  320",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-02","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  261",",,W","   30",",,W",,,,,,,"  303","H,,S",,,"  140",",,W","  140",",,W","   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-03","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  361",",,W","  250",",,W","   24",",,W",,,,,,,"  290","H,,S",,,"  220",",,W","  220",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-04","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   76",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  228",",,W","   21",",,W",,,,,,,"  272","H,,S",,,"  220",",,W","  240",",,W","  112",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-07-05","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  124",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  228",",,W","   17",",,W",,,,,,,"  260","H,,S",,,"  140",",,W","  130",",,W","  103",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-06","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   46",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W","   19",",,W",,,,,,,"  250","H,,S",,,"  150",",,W","  150",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-07","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   24",",,W",,,,,,,"  262","H,,S",,,"  280",",,W","  310",",,W","   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-08","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  233",",,W","   33",",,W",,,,,,,"  279","H,,S",,,"  160",",,W","  150",",,W","   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-09","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  239",",,W","   28",",,W",,,,,,,"  281","H,,S",,,"  110",",,W","  150",",,W","   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-10","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  239",",,W","   28",",,W",,,,,,,"  267","H,,S",,,"  140",",,W","  110",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-11","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  228",",,W","   32",",,W",,,,,,,"  274","H,,S",,,"  150",",,W","  140",",,W","  107",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   41",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W","   30",",,W",,,,,,,"  267","H,,S",,,"  270",",,W","  270",",,W","   81",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  228",",,W","   22",",,W",,,,,,,"  258","H,,S",,,"  300",",,W","  300",",,W","   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  228",",,W","   22",",,W",,,,,,,"  283","H,,S",,,"  230",",,W","  220",",,W","   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-15","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  244",",,W","   22",",,W",,,,,,,"  299","H,,S",,,"  230",",,W","  220",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-16","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  244",",,W","   23",",,W",,,,,,,"  301","H,,S",,,"  300",",,W","  310",",,W","   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-07-17","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   43",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  233",",,W","   26",",,W",,,,,,,"  286","H,,S",,,"  230",",,W","  220",",,W","   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-07-18","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  217",",,W","   21",",,W",,,,,,,"  274","H,,S",,,"  140",",,W","  150",",,W","   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-19","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  109",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  217",",,W","   17",",,W",,,,,,,"  272","H,,S",,,"  230",",,W","   60",",,W","   89",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-20","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  211",",,W","   19",",,W",,,,,,,"  267","H,,S",,,"  340",",,W","  340",",,W","   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-21","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  217",",,W","    0",",,W",,,,,,,"  271","H,,S",,,"  150",",,W","   90",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-22","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  302",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W","   23",",,W",,,,,,,"  262","H,,S",,,"  210",",,W","  200",",,W","   89",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-23","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  152",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   22",",,W",,,,,,,"  267","H,,S",,,"  250",",,W","  250",",,W","  107",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-24","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  267",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  228",",,W","   12",",,W",,,,,,,"  243","H,,S",,,"  350",",,W","  340",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-25","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  222",",,W","   25",",,W",,,,,,,"  252","H,,S",,,"   40",",,W","  100",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-26","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    8",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  217",",,W","   26",",,W",,,,,,,"  258","H,,S",,,"   60",",,W","   50",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-27","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   13",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  228",",,W","   32",",,W",,,,,,,"  256","H,,S",,,"   50",",,W","   50",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-28","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   38",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  228",",,W","   30",",,W",,,,,,,"  260","H,,S",,,"   70",",,W","   70",",,W","   94",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-29","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   35",",,W",,,,,,,"  264","H,,S",,,"   80",",,W","   80",",,W","   72",",,W","  103",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-07-30","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   18",",,W",,,,,,,"  262","H,,S",,,"  100",",,W","   90",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-07-31","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  217",",,W","   17",",,W",,,,,,,"  268","H,,S",,,"  140",",,W","  140",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-01","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  295",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  228",",,W","   12",",,W",,,,,,,"  261","H,,S",,,"  200",",,W","  200",",,W","   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-02","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  729",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  222",",,W","   17",",,W",,,,,,,"  249","H,,S",,,"   60",",,W","   70",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-03","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   19",",,W",,,,,,,"  272","H,,S",,,"   70",",,W","   80",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-04","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  239",",,W","   26",",,W",,,,,,,"  284","H,,S",,,"  140",",,W","  130",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-05","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   29",",,W",,,,,,,"  278","H,,S",,,"  150",",,W","  340",",,W","   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-08-06","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   71",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  244",",,W","   28",",,W",,,,,,,"  269","H,,S",,,"  220",",,W","  220",",,W","  125",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-07","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  244",",,W","   32",",,W",,,,,,,"  271","H,,S",,,"  180",",,W","  170",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-08","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W","   33",",,W",,,,,,,"  287","H,,S",,,"  230",",,W","  240",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-09","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W","   32",",,W",,,,,,,"  291","H,,S",,,"  150",",,W","  170",",,W","   76",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-10","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   18",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  244",",,W","   30",",,W",,,,,,,"  298","H,,S",,,"  240",",,W","  210",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-11","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  152",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W","   22",",,W",,,,,,,"  283","H,,S",,,"  270",",,W","  270",",,W","  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  233",",,W","   17",",,W",,,,,,,"  275","H,,S",,,"   90",",,W","  110",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2019-08-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  250",",,W","   20",",,W",,,,,,,"  291","H,,S",,,"  140",",,W","  140",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2019-08-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  250",",,W","   25",",,W",,,,,,,"  293","H,,S",,,"  150",",,W","  200",",,W","   98",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
