"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00058501","2018-09-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","    0",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,"   44",",,7,0730",,,,,,,,
"USC00058501","2018-09-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","    0",",,7",,,,,,,,,"   66",",,7,0730",,,,,,,,,,,,,"   56",",,7,0730",,,,,,,,
"USC00058501","2018-09-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   30",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   33",",,7",,,,,,,,,"   -5",",X,7,0730",,,,,,,,,,,,,"   72",",,7,0730",,,,,,,,
"USC00058501","2018-09-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  178",",,7","   50",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-09-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","  -28",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-09-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","  -11",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-09-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","  -11",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,"   44",",,7,0730",,,,,,,,
"USC00058501","2018-09-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   25",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","  -22",",,7",,,,,,,,,"    5",",,7,0730",,,,,,,,,,,,,"   22",",,7,0730",,,,,,,,
"USC00058501","2018-09-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","  -56",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,,"  -11",",,7,0730",,,,,,,,
"USC00058501","2018-09-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","  -22",",,7",,,,,,,,,"   51",",,7,0730",,,,,,,,,,,,,"   44",",,7,0730",,,,,,,,
"USC00058501","2018-09-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   -6",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,"   22",",,7,0730",,,,,,,,
"USC00058501","2018-09-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","  -17",",,7",,,,,,,,,"   64",",,7,0730",,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2018-09-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","  -17",",,7",,,,,,,,,"   64",",,7,0730",,,,,,,,,,,,,"   39",",,7,0730",,,,,,,,
"USC00058501","2018-10-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","   22",",,7",,,,,,,,,"   64",",,7,0730",,,,,,,,,,,,,"  122",",,7,0730",,,,,,,,
"USC00058501","2018-10-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   33",",,7",,,,,,,,,"   20",",,7,0730",,,,,,,,,,,,,"   33",",,7,0730",,,,,,,,
"USC00058501","2018-10-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   13",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   33",",,7",,,,,,,,,"    3",",,7,0730",,,,,,,,,,,,,"   72",",,7,0730",,,,,,,,
"USC00058501","2018-10-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","   28",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,,,,,"   28",",,7,0730",,,,,,,,
"USC00058501","2018-10-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","   28",",,7",,,,,,,,,"  -13",",X,7,0730",,,,,,,,,,,,,"   44",",,7,0730",,,,,,,,
"USC00058501","2018-10-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","    6",",,7",,,,,,,,,"  -13",",X,7,0730",,,,,,,,,,,,,"    6",",,7,0730",,,,,,,,
"USC00058501","2018-10-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7","    6",",,7",,,,,,,,,"  -13",",X,7,0730",,,,,,,,,,,,,"    6",",,7,0730",,,,,,,,
"USC00058501","2018-10-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","    0",",,7",,,,,,,,,"  -13",",X,7,0730",,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2018-10-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","  201",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7","  -17",",,7",,,,,,,,,"  -13",",X,7,0730",,,,,,,,,,,,,"   -6",",,7,0730",,,,,,,,
"USC00058501","2018-10-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   20",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2018-10-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,,,,
"USC00058501","2018-10-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2018-10-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   89",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,,,,,,,
"USC00058501","2018-10-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,,,,
"USC00058501","2018-10-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   20",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0730",,,,,,,,
"USC00058501","2018-10-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0730",,,,,,,,
"USC00058501","2018-10-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,,,,
"USC00058501","2018-10-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2018-10-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   89",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,,,,
"USC00058501","2018-10-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   94",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,,,,,,,
"USC00058501","2018-10-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-10-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,,,,,,,
"USC00058501","2018-10-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   13",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,,,,,,,
"USC00058501","2018-10-31","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   89",",,7,0730","   51",",,7,0730","   51",",,7,0730","   17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0730",,,,,,,,
"USC00058501","2018-11-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2018-11-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   17",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"  152",",,7,0730","   17",",,7","  -44",",,7",,,"    4",",,7",,,,,,,,,"  168",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,
"USC00058501","2018-11-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   76",",,7,0730","   22",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0730",,,,,,,,
"USC00058501","2018-11-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   44",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0730",,,,,,,,
"USC00058501","2018-11-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0730",,,,,,,,
"USC00058501","2018-11-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -28",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   22",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -50",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -72",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0730",,,,,,,,
"USC00058501","2018-11-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,,,,
"USC00058501","2018-11-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2018-11-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   78",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   78",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0730",,,,,,,,
"USC00058501","2018-11-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0730",,,,,,,,
"USC00058501","2018-11-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0730",,,,,,,,
"USC00058501","2018-11-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   78",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   50",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"    6",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-11-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"    0",",,7,0730","  -50",",,7"," -133",",,7",,,"    5",",,7",,,,,,,,,"   38",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,
"USC00058501","2018-11-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    0",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0730",,,,,,,,
"USC00058501","2018-11-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,,,,
"USC00058501","2018-11-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   13",",,7,0730",,,,,"   50",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,,,,
"USC00058501","2018-11-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -33",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -50",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,," -139",",,7,0730",,,,,,,,
"USC00058501","2018-12-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -61",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -139",",,7,0730",,,,,,,,
"USC00058501","2018-12-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -72",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0730",,,,,,,,
"USC00058501","2018-12-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -17",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -178",",,7,0730",,,,,,,,
"USC00058501","2018-12-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,,,,
"USC00058501","2018-12-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0730",,,,,,,,
"USC00058501","2018-12-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    5",",,7,0730","   13",",,7,0730","    0",",,7,0730","   33",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0730",,,,,,,,
"USC00058501","2018-12-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -44",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,," -156",",,7,0730",,,,,,,,
"USC00058501","2018-12-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,,,,
"USC00058501","2018-12-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,,,,
"USC00058501","2018-12-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -22",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0730",,,,,,,,
"USC00058501","2018-12-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -22",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    0",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   10",",,7,0730","   25",",,7,0730","   25",",,7,0730","   11",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0730",,,,,,,,
"USC00058501","2018-12-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   11",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0730",,,,,,,,
"USC00058501","2018-12-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   -6",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
