"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00085895","2019-07-16","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  317",",,7","  228",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  222",",,7","  306",",,7","  244",",,7,0600","  103",",,7",,,,,,,,,,
"USC00085895","2019-07-17","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  228",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  217",",,7","  300",",,7","  244",",,7,0600","   76",",,7",,,,,,,,,,
"USC00085895","2019-07-18","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  228",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  222",",,7","  294",",,7","  244",",,7,0600","   80",",,7",,,,,,,,,,
"USC00085895","2019-07-19","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   76",",,7,0600",,,,,"  344",",,7","  228",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  239",",,7","  333",",,7","  250",",,7,0600","   89",",,7",,,,,,,,,,
"USC00085895","2019-07-20","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  328",",,7","  222",",,7",,,,,,,"   71",",,7,0600",,,,,,,"  228",",,7","  322",",,7","  233",",,7,0600","   71",",,7",,,,,,,,,,
"USC00085895","2019-07-21","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   13",",,7,0600",,,,,"  267",",,7","  222",",,7",,,,,,,"   69",",,7,0600",,,,,,,"  217",",,7","  317",",,7","  228",",,7,0600","   80",",,7",,,,,,,,,,
"USC00085895","2019-07-22","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  152",",,7,0600",,,,,"  317",",,7","  211",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  211",",,7","  300",",,7","  211",",,7,0600","   76",",,7",,,,,,,,,,
"USC00085895","2019-07-23","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  311",",,7","  211",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  217",",,7","  300",",,7","  233",",,7,0600","   92",",,7",,,,,,,,,,
"USC00085895","2019-07-24","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   64",",,7,0600",,,,,"  328",",,7","  228",",,7",,,,,,,"   64",",,7,0600",,,,,,,"  217",",,7","  317",",,7","  233",",,7,0600","  127",",,7",,,,,,,,,,
"USC00085895","2019-07-25","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  322",",,7","  228",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  222",",,7","  317",",,7","  233",",,7,0600","  134",",,7",,,,,,,,,,
"USC00085895","2019-07-26","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  152",",,7,0600",,,,,"  306",",,7","  222",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  217",",,7","  300",",,7","  233",",,7,0600","   56",",,7",,,,,,,,,,
"USC00085895","2019-07-28","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  292",",,7,0600",,,,,"  333",",,7","  211",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  211",",,7","  322",",,7","  217",",,7,0600",,,,,,,,,,,,
"USC00085895","2019-07-29","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  102",",,7,0600",,,,,"  344",",,7","  217",",,7",,,,,,,"   25",",,7,0600",,,,,,,"  211",",,7","  333",",,7","  233",",,7,0600","   58",",,7",,,,,,,,,,
"USC00085895","2019-07-30","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  508",",,7,0600",,,,,"  344",",,7","  211",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  206",",,7","  333",",,7","  222",",,7,0600","   92",",,7",,,,,,,,,,
"USC00085895","2019-07-31","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  344",",,7","  222",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  217",",,7","  333",",,7","  239",",,7,0600","   66",",,7",,,,,,,,,,
"USC00085895","2019-08-01","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  333",",,7","  222",",,7",,,,,,,"   51",",,7,0600",,,,,,,"  228",",,7","  322",",,7","  244",",,7,0600","  111",",,7",,,,,,,,,,
"USC00085895","2019-08-02","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  198",",,7,0600",,,,,"  317",",,7","  228",",,7",,,,,,,"   23",",,7,0600",,,,,,,"  222",",,7","  306",",,7","  233",",,7,0600","   64",",,7",,,,,,,,,,
"USC00085895","2019-08-03","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  127",",,7,0600",,,,,"  300",",,7","  228",",,7",,,,,,,"   13",",,7,0600",,,,,,,"  217",",,7","  294",",,7","  233",",,7,0600","   31",",,7",,,,,,,,,,
"USC00085895","2019-08-04","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  208",",,7,0600",,,,,"  311",",,7","  233",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  228",",,7","  306",",,7","  239",",,7,0600","   79",",,7",,,,,,,,,,
"USC00085895","2019-08-05","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   38",",,7,0600",,,,,"  300",",,7","  228",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  222",",,7","  294",",,7","  239",",,7,0600","  113",",,7","    1",",,7",,,,,,,,
"USC00085895","2019-08-06","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  306",",,7","  228",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  228",",,7","  300",",,7","  233",",,7,0600","   77",",,7",,,,,,,,,,
"USC00085895","2019-08-07","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   33",",,7,0600",,,,,"  311",",,7","  222",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  228",",,7","  306",",,7","  233",",,7,0600","  100",",,7",,,,,,,,,,
"USC00085895","2019-08-08","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   51",",,7,0600",,,,,"  317",",,7","  228",",,7",,,,,,,"   43",",,7,0600",,,,,,,"  233",",,7","  311",",,7","  233",",,7,0600","   58",",,7",,,,,,,,,,
"USC00085895","2019-08-09","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  328",",,7","  233",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  239",",,7","  322",",,7","  244",",,7,0600","   69",",,7",,,,,,,,,,
"USC00085895","2019-08-10","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  322",",,7","  244",",,7",,,,,,,"   46",",,7,0600",,,,,,,"  239",",,7","  311",",,7","  250",",,7,0600","  103",",,7",,,,,,,,,,
"USC00085895","2019-08-11","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  250",",,7",,,,,,,"   43",",,7,0600",,,,,,,"  244",",,7","  306",",,7","  250",",,7,0600","   98",",,7",,,,,,,,,,
"USC00085895","2019-08-12","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   51",",,7,0600",,,,,"  300",",,7","  239",",,7",,,,,,,"   46",",,7,0600",,,,,,,"  233",",,7","  294",",,7","  250",",,7,0600","   61",",,7",,,,,,,,,,
"USC00085895","2019-08-13","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   38",",,7,0600",,,,,"  317",",,7","  233",",,7",,,,,,,"   43",",,7,0600",,,,,,,"  233",",,7","  311",",,7","  233",",,7,0600","  106",",,7",,,,,,,,,,
"USC00085895","2019-08-14","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   76",",,7,0600",,,,,"  322",",,7","  233",",,7",,,,,,," 2809",",X,7,0600",,,,,,,"  239",",,7","  317",",,7","  239",",,7,0600","  117",",,7",,,,,,,,,,
"USC00085895","2019-08-15","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  254",",,7,0600",,,,,"  328",",,7","  228",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  222",",,7","  317",",,7","  233",",,7,0600","   97",",,7",,,,,,,,,,
"USC00085895","2019-08-16","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  305",",,7,0600",,,,,"  333",",,7","  228",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  217",",,7","  322",",,7","  228",",,7,0600","  101",",,7",,,,,,,,,,
"USC00085895","2019-08-17","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  228",",,7",,,,,,,"   43",",,7,0600",,,,,,,"  222",",,7","  300",",,7","  233",",,7,0600","  117",",,7",,,,,,,,,,
"USC00085895","2019-08-18","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  274",",,7,0600",,,,,"  322",",,7","  228",",,7",,,,,,,"    0",",,7,0600",,,,,,,"  222",",,7","  311",",,7","  228",",,7,0600","   71",",,7","    1",",,7",,,,,,,,
"USC00085895","2019-08-19","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  344",",,7","  228",",,7",,,,,,,"   53",",,7,0600",,,,,,,"  222",",,7","  333",",,7","  239",",,7,0600","   77",",,7",,,,,,,,,,
"USC00085895","2019-08-20","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  339",",,7","  239",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  222",",,7","  322",",,7","  244",",,7,0600","  151",",,7",,,,,,,,,,
"USC00085895","2019-08-21","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  328",",,7","  239",",,7",,,,,,,"   69",",,7,0600",,,,,,,"  228",",,7","  317",",,7","  239",",,7,0600","  100",",,7",,,,,,,,,,
"USC00085895","2019-08-22","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  333",",,7","  233",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  222",",,7","  322",",,7","  239",",,7,0600","   82",",,7",,,,,,,,,,
"USC00085895","2019-08-23","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  317",",,7","  233",",,7",,,,,,,"   71",",,7,0600",,,,,,,"  228",",,7","  317",",,7","  233",",,7,0600","  172",",,7",,,,,,,,,,
"USC00085895","2019-08-24","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   15",",,7,0600",,,,,"  322",",,7","  233",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  228",",,7","  311",",,7","  244",",,7,0600","  195",",,7",,,,,,,,,,
"USC00085895","2019-08-25","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  344",",,7","  239",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  233",",,7","  328",",,7","  244",",,7,0600","  119",",,7",,,,,,,,,,
"USC00085895","2019-08-26","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   13",",,7,0600",,,,,"  333",",,7","  239",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  233",",,7","  322",",,7","  244",",,7,0600","   82",",,7",,,,,,,,,,
"USC00085895","2019-08-27","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  233",",,7",,,,,,,"   53",",,7,0600",,,,,,,"  228",",,7","  300",",,7","  233",",,7,0600","   61",",,7","    1",",,7",,,,,,,,
"USC00085895","2019-08-28","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  344",",,7","  233",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  222",",,7","  333",",,7","  244",",,7,0600","   69",",,7",,,,,,,,,,
"USC00085895","2019-08-29","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   33",",,7,0600",,,,,"  328",",,7","  244",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  233",",,7","  317",",,7","  244",",,7,0600","   69",",,7",,,,,,,,,,
"USC00085895","2019-08-30","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   48",",,7,0600",,,,,"  328",",,7","  239",",,7",,,,,,,"   51",",,7,0600",,,,,,,"  233",",,7","  322",",,7","  239",",,7,0600","  175",",,7",,,,,,,,,,
"USC00085895","2019-08-31","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  322",",,7","  239",",,7",,,,,,,"   46",",,7,0600",,,,,,,"  233",",,7","  317",",,7","  250",",,7,0600","  172",",,7",,,,,,,,,,
"USC00085895","2019-09-01","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   13",",,7,0600",,,,,"  328",",,7","  239",",,7",,,,,,,"   51",",,7,0600",,,,,,,"  228",",,7","  317",",,7","  239",",,7,0600","  206",",,7",,,,,,,,,,
"USC00085895","2019-09-02","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  333",",,7","  239",",,7",,,,,,,"   51",",,7,0600",,,,,,,"  233",",,7","  322",",,7","  244",",,7,0600","   80",",,7",,,,,,,,,,
"USC00085895","2019-09-03","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   81",",,7,0600",,,,,"  306",",,7","  239",",,7",,,,,,,"   30",",,7,0600",,,,,,,"  228",",,7","  300",",,7","  250",",,7,0600","  303",",,7",,,,,,,,,,
"USC00085895","2019-09-04","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   41",",,7,0600",,,,,"  311",",,7","  228",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  222",",,7","  300",",,7","  244",",,7,0600","  135",",,7",,,,,,,,,,
"USC00085895","2019-09-05","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  239",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  233",",,7","  306",",,7","  244",",,7,0600","  303",",,7",,,,,,,,,,
"USC00085895","2019-09-06","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  333",",,7","  244",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  239",",,7","  322",",,7","  250",",,7,0600","  190",",,7",,,,,,,,,,
"USC00085895","2019-09-07","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  339",",,7","  244",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  233",",,7","  328",",,7","  250",",,7,0600","  154",",,7",,,,,,,,,,
"USC00085895","2019-09-08","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  344",",,7","  228",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  228",",,7","  333",",,7","  233",",,7,0600","   98",",,7",,,,,,,,,,
"USC00085895","2019-09-09","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  333",",,7","  233",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  228",",,7","  322",",,7","  239",",,7,0600","   84",",,7",,,,,,,,,,
"USC00085895","2019-09-10","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  344",",,7","  239",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  233",",,7","  333",",,7","  250",",,7,0600","  140",",,7",,,,,,,,,,
"USC00085895","2019-09-11","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  328",",,7","  228",",,7",,,,,,,"   86",",,7,0600",,,,,,,"  222",",,7","  317",",,7","  228",",,7,0600","   87",",,7",,,,,,,,,,
"USC00085895","2019-09-12","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  322",",,7","  222",",,7",,,,,,,"   84",",,7,0600",,,,,,,"  217",",,7","  311",",,7","  222",",,7,0600","  283",",,7",,,,,,,,,,
"USC00085895","2019-09-13","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    8",",,7,0600",,,,,"  317",",,7","  222",",,7",,,,,,,"   79",",,7,0600",,,,,,,"  217",",,7","  300",",,7","  233",",,7,0600","  351",",,7",,,,,,,,,,
"USC00085895","2019-09-14","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   38",",,7,0600",,,,,"  311",",,7","  228",",,7",,,,,,,"   53",",,7,0600",,,,,,,"  222",",,7","  306",",,7","  239",",,7,0600","  365",",,7",,,,,,,,,,
"USC00085895","2019-09-15","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   13",",,7,0600",,,,,"  306",",,7","  228",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  217",",,7","  294",",,7","  228",",,7,0600","  229",",,7",,,,,,,,,,
"USC00085895","2019-09-16","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   64",",,7,0600",,,,,"  333",",,7","  228",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  222",",,7","  322",",,7","  228",",,7,0600","  106",",,7",,,,,,,,,,
"USC00085895","2019-09-17","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  339",",,7","  222",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  217",",,7","  328",",,7","  222",",,7,0600","  103",",,7",,,,,,,,,,
"USC00085895","2019-09-18","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  339",",,7","  222",",,7",,,,,,,"   89",",,7,0600",,,,,,,"  211",",,7","  333",",,7","  222",",,7,0600","  127",",,7",,,,,,,,,,
"USC00085895","2019-09-19","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  322",",,7","  222",",,7",,,,,,,"   84",",,7,0600",,,,,,,"  217",",,7","  317",",,7","  222",",,7,0600","  246",",,7",,,,,,,,,,
"USC00085895","2019-09-20","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   13",",,7,0600",,,,,"  294",",,7","  206",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  211",",,7","  289",",,7","  211",",,7,0600","  320",",,7",,,,,,,,,,
"USC00085895","2019-09-21","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   15",",,7,0600",,,,,"  289",",,7","  206",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  206",",,7","  283",",,7","  211",",,7,0600","  428",",,7",,,,,,,,,,
"USC00085895","2019-09-22","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  211",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  217",",,7","  294",",,7","  228",",,7,0600","  423",",,7",,,,,,,,,,
"USC00085895","2019-09-23","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  194",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  189",",,7","  289",",,7","  194",",,7,0600","  307",",,7",,,,,,,,,,
"USC00085895","2019-09-24","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  194",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  194",",,7","  289",",,7","  200",",,7,0600","  214",",,7",,,,,,,,,,
"USC00085895","2019-09-25","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  183",",,7","  294",",,7","  189",",,7,0600","  135",",,7",,,,,,,,,,
"USC00085895","2019-09-26","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  178",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  183",",,7","  300",",,7","  194",",,7,0600","  145",",,7",,,,,,,,,,
"USC00085895","2019-09-27","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  317",",,7","  189",",,7",,,,,,,"   71",",,7,0600",,,,,,,"  178",",,7","  306",",,7","  200",",,7,0600","  137",",,7",,,,,,,,,,
"USC00085895","2019-09-28","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  328",",,7","  200",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  194",",,7","  317",",,7","  222",",,7,0600","  161",",,7",,,,,,,,,,
"USC00085895","2019-09-29","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  328",",,7","  217",",,7",,,,,,,"   79",",,7,0600",,,,,,,"  211",",,7","  322",",,7","  222",",,7,0600","  179",",,7",,,,,,,,,,
"USC00085895","2019-09-30","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  217",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  211",",,7","  306",",,7","  217",",,7,0600","  311",",,7",,,,,,,,,,
"USC00085895","2019-10-02","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  217",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  217",",,7","  300",",,7","  217",",,7,0600","  369",",,7",,,,,,,,,,
"USC00085895","2019-10-03","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  211",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  211",",,7","  300",",,7","  211",",,7,0600","  262",",,7",,,,,,,,,,
"USC00085895","2019-10-04","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,,,,,"   69",",,7,0600",,,,,,,"  189",",,7","  306",",,7","  194",",,7,0600","  182",",,7",,,,,,,,,,
"USC00085895","2019-10-05","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  333",",,7","  189",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  183",",,7","  322",",,7","  206",",,7,0600","  143",",,7",,,,,,,,,,
"USC00085895","2019-10-06","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,7,0600",,,,,"  317",",,7","  206",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  194",",,7","  311",",,7","  206",",,7,0600","  201",",,7",,,,,,,,,,
"USC00085895","2019-10-07","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  206",",,7",,,,,,,"   76",",,7,0600",,,,,,,"  189",",,7","  306",",,7","  239",",,7,0600","  277",",,7",,,,,,,,,,
"USC00085895","2019-10-08","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   64",",,7,0600",,,,,"  317",",,7","  228",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  222",",,7","  311",",,7","  228",",,7,0600","  126",",,7",,,,,,,,,,
"USC00085895","2019-10-09","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   51",",,7,0600",,,,,"  328",",,7","  222",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  217",",,7","  322",",,7","  222",",,7,0600","   71",",,7",,,,,,,,,,
"USC00085895","2019-10-10","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  152",",,7,0600",,,,,"  322",",,7","  222",",,7",,,,,,,"   28",",,7,0600",,,,,,,"  211",",,7","  317",",,7","  222",",,7,0600","  108",",,7",,,,,,,,,,
"USC00085895","2019-10-11","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  122",",,7,0600",,,,,"  300",",,7","  211",",,7",,,,,,,"   23",",,7,0600",,,,,,,"  211",",,7","  294",",,7","  217",",,7,0600","  230",",,7",,,,,,,,,,
"USC00085895","2019-10-12","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  211",",,7",,,,,,,"   56",",,7,0600",,,,,,,"  206",",,7","  289",",,7","  211",",,7,0600","  259",",,7",,,,,,,,,,
"USC00085895","2019-10-13","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  283",",,7","  206",",,7",,,,,,,"   43",",,7,0600",,,,,,,"  200",",,7","  272",",,7","  211",",,7,0600","  211",",,7",,,,,,,,,,
"USC00085895","2019-10-14","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  211",",,7",,,,,,,"   46",",,7,0600",,,,,,,"  206",",,7","  294",",,7","  217",",,7,0600","  121",",,7",,,,,,,,,,
"USC00085895","2019-10-15","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  317",",,7","  211",",,7",,,,,,,"   69",",,7,0600",,,,,,,"  206",",,7","  311",",,7","  211",",,7,0600","  111",",,7",,,,,,,,,,
"USC00085895","2019-10-16","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  300",",,7","  206",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  200",",,7","  294",",,7","  211",",,7,0600","  103",",,7",,,,,,,,,,
"USC00085895","2019-10-17","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  322",",,7","  206",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  211",",,7","  317",",,7","  228",",,7,0600","  158",",,7",,,,,,,,,,
"USC00085895","2019-10-18","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  311",",,7","  217",",,7",,,,,,,"   74",",,7,0600",,,,,,,"  217",",,7","  306",",,7","  222",",,7,0600","   63",",,7",,,,,,,,,,
"USC00085895","2019-10-19","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   84",",,7,0600",,,,,"  289",",,7","  217",",,7",,,,,,,"   20",",,7,0600",,,,,,,"  211",",,7","  283",",,7","  239",",,7,0600","   72",",,7",,,,,,,,,,
"USC00085895","2019-10-20","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   79",",,7,0600",,,,,"  283",",,7","  233",",,7",,,,,,,"    8",",,7,0600",,,,,,,"  222",",,7","  278",",,7","  233",",,7,0600","  451",",,7",,,,,,,,,,
