"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00128723","2018-06-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,"  278",",,7","  278",",,7",,,,,"  283",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-06-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  311",",,7,0800",,,,,,,"  283",",,7","  278",",,7",,,,,"  294",",I,7","  294",",,7",,,,,,,,,,,,,,
"USC00128723","2018-06-30","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,"  322",",,7,0800",,,,,,,"  306",",I,7","  289",",,7",,,,,"  317",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,"  300",",,7,0800",,,,,,,"  311",",,7","  289",",,7",,,,,"  322",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,"  300",",,7,0800",,,,,,,"  339",",I,7","  289",",,7",,,,,"  350",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,"  306",",,7,0800",,,,,,,"  289",",,7","  283",",,7",,,,,"  306",",I,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,"  317",",,7,0800",,,,,,,"  344",",,7","  294",",,7",,,,,"  367",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,"  328",",,7,0800",,,,,,,"  367",",I,7","  328",",I,7",,,,,"  383",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,"  306",",,7","  267",",,7",,,,,"  356",",I,7","  294",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  239",",,7","  250",",,7",,,,,"  350",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,"  244",",,7","  250",",,7",,,,,"  344",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,,"  256",",,7","  261",",,7",,,,,"  339",",I,7","  278",",I,7",,,,,,,,,,,,,,
"USC00128723","2018-07-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,"  356",",I,7","  300",",I,7",,,,,"  367",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  278",",,7,0800",,,,,,,"  361",",,7","  300",",,7",,,,,"  372",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,"  356",",,7","  306",",,7",,,,,"  361",",,7","  317",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,"  250",",,7","  261",",,7",,,,,"  350",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  322",",,7,0800",,,,,,,"  356",",,7","  306",",,7",,,,,"  367",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,,"  339",",I,7","  300",",,7",,,,,"  350",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,"  267",",,7","  272",",,7",,,,,"  322",",I,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,"  267",",,7","  272",",,7",,,,,"  350",",I,7","  317",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  394",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,"  361",",I,7","  317",",,7",,,,,"  378",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,"  356",",I,7","  311",",,7",,,,,"  367",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,"  311",",,7","  306",",,7",,,,,"  328",",I,7","  317",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,"  239",",,7","  267",",,7",,,,,"  339",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,"  228",",,7","  256",",,7",,,,,"  300",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,"  272",",,7","  272",",,7",,,,,"  278",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,,"  278",",,7","  278",",,7",,,,,"  283",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,"  233",",,7","  256",",,7",,,,,"  322",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,"  261",",,7","  239",",,7",,,,,"  300",",,7","  322",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,"  233",",,7","  250",",,7",,,,,"  322",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  144",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,"  356",",I,7","  294",",I,7",,,,,"  372",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00128723","2018-07-30","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,"  250",",,7","  256",",I,7",,,,,"  261",",I,7","  267",",I,7",,,,,,,,,,,,,,
"USC00128723","2018-07-31","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  417",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,"  228",",,7","  233",",,7",,,,,"  239",",I,7","  244",",I,7",,,,,,,,,,,,,,
"USC00128723","2018-08-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,"  256",",,7","  228",",,7",,,,,"  289",",,7","  250",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,"  211",",,7","  239",",,7",,,,,"  267",",I,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,"  278",",I,7","  278",",,7",,,,,"  289",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  339",",,7","  194",",,7",,,"    4",",,7",,,,,,,"  246",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,"  311",",I,7","  300",",,7",,,,,"  322",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,,"  278",",,7","  283",",,7",,,,,"  289",",I,7","  294",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,"  289",",,7","  283",",,7",,,,,"  300",",,7","  289",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,"  261",",,7","  267",",,7",,,,,"  294",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  172",",,7",,,"    4",",,7",,,,,,,"    0",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,"  311",",,7","  278",",,7",,,,,"  322",",,7","  294",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,"  317",",I,7","  272",",,7",,,,,"  328",",,7","  289",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,"  250",",,7","  261",",,7",,,,,"  261",",I,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,"  267",",,7","  261",",,7",,,,,"  278",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  274",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,"  250",",,7","  261",",,7",,,,,"  261",",I,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,"  283",",I,7","  267",",,7",,,,,"  294",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,"  278",",,7","  272",",,7",,,,,"  289",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  437",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  272",",,7","  267",",,7",,,,,"  283",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,"  261",",,7","  261",",,7",,,,,"  272",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,"  211",",,7","  239",",,7",,,,,"  267",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,"  267",",,7","  256",",,7",,,,,"  272",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  338",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  194",",,7","  233",",,7",,,,,"  206",",I,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,,"  233",",,7","  250",",,7",,,,,"  256",",I,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  294",",,7,0800",,,,,,,"  272",",I,7","  261",",,7",,,,,"  283",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,"  278",",,7","  272",",,7",,,,,"  289",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,"  294",",,7","  267",",,7",,,,,"  306",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-30","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,"  222",",,7","  250",",,7",,,,,"  272",",I,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-08-31","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  283",",,7","  267",",,7",,,,,"  294",",I,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,,"  317",",I,7","  261",",,7",,,,,"  328",",,7","  267",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  278",",,7,0800",,,,,,,"  300",",,7","  272",",,7",,,,,"  311",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,"  350",",,7,0800",,,,,,,"  300",",,7","  272",",,7",,,,,"  311",",,7","  283",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,,"  317",",,7","  261",",,7",,,,,"  328",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,,"  306",",,7","  272",",,7",,,,,"  317",",,7","  289",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,"  256",",,7","  261",",,7",,,,,"  300",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"  217",",,7",,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,"  294",",,7","  278",",,7",,,,,"  306",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  106",",,7",,,"    3",",,7",,,,,,,"  635",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,"  278",",,7","  267",",,7",,,,,"  289",",,7","  267",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,"  267",",I,7","  261",",I,7",,,,,"  278",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,"  233",",,7","  233",",,7",,,,,"  244",",I,7","  244",",I,7",,,,,,,,,,,,,,
"USC00128723","2018-09-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,"  189",",,7","  222",",,7",,,,,"  244",",I,7","  244",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,"  267",",I,7","  244",",,7",,,,,"  278",",,7","  250",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  261",",,7","  244",",,7",,,,,"  272",",,7","  261",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7",,,,,,,,,,,,,,,,,,,,,,,"  317",",,7,0800",,,,,,,"  278",",,7","  239",",,7",,,,,"  289",",,7","  261",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,"  278",",,7","  261",",,7",,,,,"  289",",,7","  272",",,7",,,,,,,,,,,,,,
"USC00128723","2018-09-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,"  317",",I,7","  256",",,7",,,,,"  328",",,7","  267",",,7",,,,,,,,,,,,,,
