"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00104670","2017-01-15","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -56",",,7"," -167",",,7",,,,,,,,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-16","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -94",",,7"," -172",",,7",,,,,,,,,,," -150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-17","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -83",",,7"," -183",",,7",,,,,,,,,,," -144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-18","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -56",",,7"," -144",",,7",,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-19","42.7325","-114.5192","1140.0","JEROME, ID US","  145",",,7,0700",,,,,"  -17",",,7","  -94",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-20","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"   28",",,7","  -72",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-21","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"   28",",,7","  -44",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-22","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"   28",",,7","  -44",",,7",,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-23","42.7325","-114.5192","1140.0","JEROME, ID US","   23",",,7,0700",,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-24","42.7325","-114.5192","1140.0","JEROME, ID US","   97",",,7,0700",,,,,"    0",",,7","  -39",",,7",,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-25","42.7325","-114.5192","1140.0","JEROME, ID US","   18",",,7,0700",,,,,"  -33",",,7","  -72",",,7",,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-26","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -39",",,7","  -78",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-27","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -22",",,7","  -83",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-28","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -28",",,7"," -100",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-29","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -50",",,7"," -133",",,7",,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-30","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -39",",,7"," -156",",,7",,,,,,,,,,," -156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-01-31","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700",,,,,"  -44",",,7"," -156",",,7",,,,,,,,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-01","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  -22",",,7"," -106",",,7",,,,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-02","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  -11",",,7","  -67",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-03","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -39",",,7",,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-04","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7"," -161",",S,7",,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-05","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","   33",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-06","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   50",",,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-07","42.7325","-114.5192","1140.0","JEROME, ID US","   58",",,7,0700","    0",",,7","    0",",,7","   61",",,7","    0",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-08","42.7325","-114.5192","1140.0","JEROME, ID US","   51",",,7,0700","    0",",,7","    0",",,7","   17",",,7","   11",",,7",,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-09","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","   11",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-10","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   28",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-11","42.7325","-114.5192","1140.0","JEROME, ID US","  165",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-12","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -72",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-13","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","    6",",,7","  -83",",,7",,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-14","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -72",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-15","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -61",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-16","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -61",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-17","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-18","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -11",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-19","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   28",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-20","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   17",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-21","42.7325","-114.5192","1140.0","JEROME, ID US","  137",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   22",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-22","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -22",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-23","42.7325","-114.5192","1140.0","JEROME, ID US","  122",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-24","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  -28",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-25","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  -28",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-26","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7"," -128",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-02-27","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7","  -83",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-01","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -61",",,7",,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-02","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -61",",,7",,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-03","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -56",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-04","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -44",",,7",,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-05","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-06","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -33",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-07","42.7325","-114.5192","1140.0","JEROME, ID US","   89",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -28",",,7",,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-08","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -44",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-09","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-10","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   67",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-11","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-12","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","    0",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-13","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   11",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-14","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   17",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-15","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   33",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-16","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   39",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-17","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   50",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-18","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-19","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-20","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   56",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-21","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   72",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-22","42.7325","-114.5192","1140.0","JEROME, ID US","   64",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-23","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   22",",,7",,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-24","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","    0",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-25","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-26","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","    6",",,7",,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-27","42.7325","-114.5192","1140.0","JEROME, ID US","   66",",,7,0700","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-28","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-29","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-30","42.7325","-114.5192","1140.0","JEROME, ID US","   69",",,7,0700","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-03-31","42.7325","-114.5192","1140.0","JEROME, ID US","   97",",,7,0700","    0",",,7","    0",",,7","  117",",,7","    6",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-01","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-02","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   22",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-03","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","  -17",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-04","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-05","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","  -28",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-06","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  -11",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-07","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   89",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-08","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   67",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-09","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-10","42.7325","-114.5192","1140.0","JEROME, ID US","   94",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-11","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","    0",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-12","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   11",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-13","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-14","42.7325","-114.5192","1140.0","JEROME, ID US","   43",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   28",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-15","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -28",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-16","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","  -11",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-17","42.7325","-114.5192","1140.0","JEROME, ID US","   58",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  -11",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-18","42.7325","-114.5192","1140.0","JEROME, ID US","   43",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   78",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-19","42.7325","-114.5192","1140.0","JEROME, ID US","   30",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   28",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-20","42.7325","-114.5192","1140.0","JEROME, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   28",",,7",,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-21","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","    6",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-22","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   17",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-23","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   28",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-24","42.7325","-114.5192","1140.0","JEROME, ID US","   10",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   72",",,7",,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-25","42.7325","-114.5192","1140.0","JEROME, ID US","   25",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-26","42.7325","-114.5192","1140.0","JEROME, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-27","42.7325","-114.5192","1140.0","JEROME, ID US","   64",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-28","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-29","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-04-30","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   33",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-05-01","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-05-02","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   28",",,7",,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-05-03","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   44",",,7",,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00104670","2017-05-04","42.7325","-114.5192","1140.0","JEROME, ID US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
