"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023230","2019-06-15","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0","T,,W,2400","    0",",,H","    0",",,W","  189",",,W","  133",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-16","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  189",",,W","  133",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-17","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  222",",,W","  139",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-18","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  217",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-19","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  217",",,W","  156",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-20","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  222",",,W","  133",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  220",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-21","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  222",",,W","  128",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-22","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  272",",,W","  128",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-23","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  256",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-24","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  233",",,W","  139",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-25","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,W","  228",",,W","  117",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  260",",,W",,,,,"   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-06-26","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H",,,"  211",",,W","  150",",,W",,,,,,,,,,,,,,," 1809",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-27","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H",,,"  228",",,W","  144",",,W",,,,,"   56",",,W",,,,,,,,," 1622",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,"  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-28","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H",,,"  222",",,W","  133",",,W",,,,,"   40",",,W",,,,,,,,," 1547",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-29","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H",,,"  211",",,W","  122",",,W",,,,,"   36",",,W",,,,,,,,," 1359",",,W",,,,,,,"  290",",,W","  280",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-06-30","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H",,,"  206",",,W","  139",",,W",,,,,"   43",",,W",,,,,,,,," 1549",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-01","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,," 1751",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-02","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  128",",,W",,,,,"   40",",,W",,,,,,,,," 1607",",,W",,,,,,,"  260",",,W","  230",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-03","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,," 2332",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-04","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  144",",,W",,,,,"   44",",,W",,,,,,,,," 0007",",,W",,,,,,,"  290",",,W","  220",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-05","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  144",",,W",,,,,"   43",",,W",,,,,,,,," 1736",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-06","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  122",",,W",,,,,"   43",",,W",,,,,,,,," 1552",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-07","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,," 0639",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-08","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  194",",,W","  144",",,W",,,,,"   68",",,W",,,,,,,,," 1741",",,W",,,,,,,"  260",",,W","  240",",,W",,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-09","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  150",",,W",,,,,"   50",",,W",,,,,,,,," 1535",",,W",,,,,,,"  270",",,W","  280",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-10","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  167",",,W",,,,,"   46",",,W",,,,,,,,," 1554",",,W",,,,,,,"  280",",,W","  270",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-11","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  150",",,W",,,,,"   42",",,W",,,,,,,,," 1737",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   94",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-07-12","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W",,,,,"   45",",,W",,,,,,,,," 1656",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-13","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  144",",,W",,,,,"   45",",,W",,,,,,,,," 1731",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-14","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  128",",,W",,,,,"   35",",,W",,,,,,,,," 1123",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,"   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-15","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  139",",,W",,,,,"   45",",,W",,,,,,,,," 1456",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,"   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-16","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  150",",,W",,,,,"   44",",,W",,,,,,,,," 1839",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-17","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  156",",,W",,,,,"   37",",,W",,,,,,,,," 1526",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-18","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  144",",,W",,,,,"   38",",,W",,,,,,,,," 1704",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-19","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  161",",,W",,,,,"   37",",,W",,,,,,,,," 1513",",,W",,,,,,,"  310",",,W","  300",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-20","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  150",",,W",,,,,"   42",",,W",,,,,,,,," 1345",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-21","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  156",",,W",,,,,"   41",",,W",,,,,,,,," 1346",",,W",,,,,,,"  300",",,W","  300",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-22","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  144",",,W",,,,,"   43",",,W",,,,,,,,," 1543",",,W",,,,,,,"  290",",,W","  300",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-23","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,," 1353",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-24","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  128",",,W",,,,,"   34",",,W",,,,,,,,," 1316",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-25","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  150",",,W",,,,,"   51",",,W",,,,,,,,," 1237",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"  103",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-26","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  139",",,W",,,,,"   42",",,W",,,,,,,,," 1640",",,W",,,,,,,"  300",",,W","  300",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-27","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  144",",,W",,,,,"   30",",,W",,,,,,,,," 1448",",,W",,,,,,,"  300",",,W","  300",",,W",,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-28","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  150",",,W",,,,,"   46",",,W",,,,,,,,," 1456",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"  103",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-29","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  139",",,W",,,,,"   55",",,W",,,,,,,,," 1545",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-30","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  150",",,W",,,,,"   51",",,W",,,,,,,,," 0208",",,W",,,,,,,"  280",",,W","  220",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-07-31","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  150",",,W",,,,,"   31",",,W",,,,,,,,," 1448",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-01","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  161",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  250",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-02","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  161",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   94",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-03","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  161",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  270",",,W",,,,,"   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-04","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  161",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-05","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  156",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-06","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  156",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-07","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  156",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-08","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  156",",,W",,,,,"   69",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-09","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  156",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-10","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0","T,,W,2400","    0",",,W","    0",",,W","  239",",,W","  167",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-11","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  161",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-12","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  150",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-13","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  144",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  310",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-14","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  150",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-15","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  161",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-16","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  150",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-17","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  150",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-18","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  161",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-19","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  161",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-20","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  150",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-21","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-22","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  156",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"   94",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-23","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  156",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  300",",,W",,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-24","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  161",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-25","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  156",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023230","2019-08-26","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  133",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-27","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  144",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023230","2019-08-28","37.7214","-122.2208","1.8","OAKLAND METROPOLITAN, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  167",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  260",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
