"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014940","2018-12-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   80",",,W","  -16",",,W","  -71",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -60",",,W"," -166",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-07","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -43",",,W"," -166",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-08","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -27",",,W"," -110",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  210",",,W","  160",",,W",,,,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-09","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -27",",,W"," -127",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-10","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -32",",,W","  -93",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W"," -116",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   50",",,W","  -32",",,W","  -55",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,"   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-13","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -38",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-14","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -71",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-15","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -88",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  200",",,W","  160",",,W",,,,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-16","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -21",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-17","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -66",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  150",",,W","  140",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-18","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -32",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  180",",,W","  200",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-19","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","    6",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-20","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -27",",,W",,,,,"   91",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  125",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-21","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  -27",",,W","  -55",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  330",",,W","  340",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-22","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -49",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-23","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  -10",",,W","  -55",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,"  300",",,W","  290",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-24","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  -10",",,W","  -88",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-25","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  360",",,W","  130",",,W",,,,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-26","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   86",",,W,2400","    0","T,,W","    0",",,W","   28",",,W","   -5",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-27","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","  165",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -10",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W",,,,,"  112",",,W","  161",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-28","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    8",",,W,2400","   18",",,W","    0","T,,W","  -10",",,W"," -116",",,W",,,,,"   86",",,W",,,,,,,,,,,,,,,"  330",",,W","  340",",,W",,,,,"  134",",,W","  165",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-29","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -93",",,W"," -121",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  320",",,W","  180",",,W",,,,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-30","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   30",",,W","    6",",,W","  -99",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"  210",",,W","  180",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2018-12-31","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -10",",,W","  -71",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  125",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -71",",,W"," -160",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"  125",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","  -21",",,W"," -143",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-03","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","   56",",,W","  -66",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-04","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -38",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","   28",",,W","  -43",",,W",,,,,"   84",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W",,,,,"  170",",,W","  233",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-07","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","    6",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,"  300",",,W","  130",",,W",,,,,"  107",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-08","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -88",",,W",,,,,"  101",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"  192",",,W","  255",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-09","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -77",",,W"," -138",",,W",,,,,"   84",",,W",,,,,,,,,,,,,,,"  310",",,W","  330",",,W",,,,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-10","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  -21",",,W"," -116",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -77",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -27",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,"   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-13","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -60",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"   80",",,W","   90",",,W",,,,,"   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-14","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -16",",,W","  -82",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-15","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -32",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-16","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  -32",",,W"," -116",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-17","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    8",",,W,2400","   15",",,W","    0","T,,W","  -38",",,W"," -143",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"   67",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-18","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   79",",,W,2400","  147",",,W","   30",",,W","  -93",",,W"," -149",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,,,"  107",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-19","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    3",",,W,2400","    8",",,W","  150",",,W"," -121",",,W"," -232",",,W",,,,,"   68",",,W",,,,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-20","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  150",",,W"," -166",",,W"," -249",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"   40",",,W","  320",",,W",,,,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-21","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -99",",,W"," -199",",,W",,,,,"   85",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W",,,,,"  134",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-22","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    3",",,W,2400","    3",",,W","  150",",,W","  -60",",,W"," -105",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W",,,,,"  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-23","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  150",",,W","  -60",",,W"," -127",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-24","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    3",",,W","  150",",,W","  -55",",,W"," -227",",,W",,,,,"  107",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"  174",",,W","  224",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-25","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  130",",,W"," -138",",,W"," -260",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  280",",,W","  120",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-26","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   15",",,W,2400","   30",",,W","  150",",,W","  -93",",,W"," -232",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-27","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   79",",,W,2400","  124",",,W","  150",",,W"," -121",",,W"," -260",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"  125",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-28","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    8",",,W,2400","   15",",,W","  280",",,W"," -121",",,W"," -182",",,W",,,,,"   85",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"  134",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-29","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","  250",",,W"," -171",",,W"," -316",",,W",,,,,"  103",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"  148",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-30","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","  250",",,W"," -271",",,W"," -338",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-01-31","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   18",",,W,2400","   38",",,W","  250",",,W"," -182",",,W"," -338",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  130",",,W","  150",",,W",,,,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  280",",,W"," -110",",,W"," -205",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  280",",,W","   39",",,W"," -110",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,"  125",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-03","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","  130",",,W","   83",",,W","   28",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  210",",,W","  230",",,W",,,,,"   72",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-04","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","   30",",,W","   50",",,W"," -171",",,W",,,,,"   96",",,W",,,,,,,,,,,,,,,"  320",",,W","  300",",,W",,,,,"  134",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","   13",",,W,2400","    3",",,W","   30",",,W","  -71",",,W"," -171",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,"   98",",,W","  121",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014940","2019-02-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","    5",",,W,2400","    3",",,W","   30",",,W","  -66",",,W"," -110",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   76",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
