"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00150397","2018-12-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   28",",,7,1800",,,,,"   89",",,7","   39",",,7",,,,,,,,,"   67",",,7,1800",,,"   89",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  111",",,7","  -11",",,7",,,,,,,,,"   83",",,7,1800",,,"   67",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -22",",,7",,,,,,,,,"   28",",,7,1800",,,"   56",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  139",",,7","  -22",",,7",,,,,,,,,"  100",",,7,1800",,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  114",",,7,1800",,,,,"  100",",,7","   61",",,7",,,,,,,,,"   61",",,7,1800",,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  114",",,7,1800",,,,,"   61",",,7","   28",",,7",,,,,,,,,"   28",",,7,1800",,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   50",",,7","    0",",,7",,,,,,,,,"   33",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   66",",,7,1800",,,,,"   39",",,7","    0",",,7",,,,,,,,,"   17",",,7,1800",,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   61",",,7","  -44",",,7",,,,,,,,,"   56",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","   -6",",,7",,,,,,,,,"   61",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  100",",,7","  -28",",,7",,,,,,,,,"   67",",,7,1800",,,"   44",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   15",",,7,1800",,,,,"  139",",,7","   33",",,7",,,,,,,,,"  133",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  104",",,7,1800",,,,,"  150",",,7","  111",",,7",,,,,,,,,"  111",",,7,1800",,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  111",",,7","    0",",,7",,,,,,,,,"   17",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","  -11",",,7",,,,,,,,,"   67",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2018-12-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  376",",,7,1800",,,,,"  172",",,7","   50",",,7",,,,,,,,,"  144",",,7,1800",,,"   61",",,7",,,"   83",",I,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","   56",",,7",,,,,,,,,"   56",",,7,1800",,,"  100",",I,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   56",",,7","   33",",,7",,,,,,,,,"   50",",,7,1800",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   50",",,7","   17",",,7",,,,,,,,,"   22",",,7,1800",,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   58",",,7,1800",,,,,"   72",",,7","   11",",,7",,,,,,,,,"   67",",,7,1800",,,"  128",",I,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   81",",,7,1800",,,,,"  117",",,7","    6",",,7",,,,,,,,,"   89",",,7,1800",,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","   22",",,7",,,,,,,,,"  111",",,7,1800",,,"   67",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  172",",,7","   83",",,7",,,,,,,,,"  144",",,7,1800",,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"  183",",,7","  117",",,7",,,,,,,,,"  117",",,7,1800",,,"   89",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  117",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,1800",,,"   78",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   -6",",,7","  -67",",,7",,,,,,,,,"  -22",",,7,1800",,,"   72",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   17",",,7","  -72",",,7",,,,,,,,,"    6",",,7,1800",,,"   33",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   56",",,7,1800",,,,,"   28",",,7","  -22",",,7",,,,,,,,,"   22",",,7,1800",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   58",",,7,1800",,,,,"   22",",,7","    0",",,7",,,,,,,,,"    0",",,7,1800",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"    0",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,1800",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   -6",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,1800",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   33",",,7","   -6",",,7",,,,,,,,,"   33",",,7,1800",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   28",",,7,1800",,,,,"   56",",,7","   22",",,7",,,,,,,,,"   56",",,7,1800",,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   56",",,7","   28",",,7",,,,,,,,,"   39",",,7,1800",,,"   44",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  231",",,7,1800",,,,,"  100",",,7","   22",",,7",,,,,,,,,"   61",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   46",",,7,1800",,,,,"   61",",,7"," -106",",,7",,,,,,,,,"  -89",",,7,1800",,,"   39",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  -67",",,7"," -150",",,7",,,,,,,,,"  -72",",,7,1800",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   67",",,7","  -83",",,7",,,,,,,,,"   67",",,7,1800",,,"   17",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  114",",,7,1800",,,,,"  122",",,7","   61",",,7",,,,,,,,,"   94",",,7,1800",,,"   28",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   89",",,7,1800",,,,,"   94",",,7","  -56",",,7",,,,,,,,,"   -6",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,"    1",",,7",,,,,,,,,,,,
"USC00150397","2019-01-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   -6",",,7"," -106",",,7",,,,,,,,,"  -39",",,7,1800",,,"   22",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   33",",,7","  -72",",,7",,,,,,,,,"   22",",,7,1800",,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   44",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,1800",,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  106",",,7","  -33",",,7",,,,,,,,,"  100",",,7,1800",,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   15",",,7,1800",,,,,"  100",",,7"," -106",",,7",,,,,,,,,"  -61",",,7,1800",,,"   22",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  -61",",,7"," -156",",,7",,,,,,,,," -139",",,7,1800",,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-01-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  -61",",,7"," -156",",,7",,,,,,,,,"  -67",",,7,1800",,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"   22",",,7","  -67",",,7",,,,,,,,,"    6",",,7,1800",,,"    6",",,7",,,"   11",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,
"USC00150397","2019-02-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  150",",,7","  -33",",,7",,,,,,,,,"  111",",,7,1800",,,"   -6",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00150397","2019-02-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  194",",,7","   61",",,7",,,,,,,,,"  172",",,7,1800",,,"   17",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   20",",,7,1800",,,,,"  172",",,7","   78",",,7",,,,,,,,,"  133",",,7,1800",,,"   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    3",",,7,1800",,,,,"  167",",,7","  128",",,7",,,,,,,,,"  128",",,7,1800",,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  142",",,7,1800",,,,,"  172",",,7","   56",",,7",,,,,,,,,"  150",",,7,1800",,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  284",",,7,1800",,,,,"  206",",,7","  111",",,7",,,,,,,,,"  111",",,7,1800",,,"  122",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   23",",,7,1800",,,,,"  111",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,1800",,,"   78",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   11",",,7","  -94",",,7",,,,,,,,,"   11",",,7,1800",,,"   50",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   53",",,7,1800",,,,,"   44",",,7","  -39",",,7",,,,,,,,,"   33",",,7,1800",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  269",",,7,1800",,,,,"   83",",,7","   33",",,7",,,,,,,,,"   83",",,7,1800",,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  315",",,7,1800",,,,,"  133",",,7","   22",",,7",,,,,,,,,"   22",",,7,1800",,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   50",",,7","  -28",",,7",,,,,,,,,"   28",",,7,1800",,,"   56",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","    6",",,7",,,,,,,,,"  139",",,7,1800",,,"   72",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  139",",,7","   22",",,7",,,,,,,,,"   22",",,7,1800",,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   13",",,7,1800",,,,,"   56",",,7","  -28",",,7",,,,,,,,,"   28",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"   44",",,7","  -22",",,7",,,,,,,,,"   33",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   39",",,7","  -11",",,7",,,,,,,,,"    6",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   28",",,7","  -28",",,7",,,,,,,,,"   17",",,7,1800",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  478",",,7,1800",,,,,"  122",",,7","    0",",,7",,,,,,,,,"  117",",,7,1800",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    8",",,7,1800",,,,,"  117",",,7","   -6",",,7",,,,,,,,,"   61",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    3",",,7,1800",,,,,"   61",",,7","   33",",,7",,,,,,,,,"   61",",,7,1800",,,"   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   56",",,7,1800",,,,,"  156",",,7","   56",",,7",,,,,,,,,"  133",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  422",",,7,1800",,,,,"  150",",,7","   39",",,7",,,,,,,,,"   44",",,7,1800",,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -39",",,7",,,,,,,,,"   67",",,7,1800",,,"   56",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  133",",,7","  -33",",,7",,,,,,,,,"  100",",,7,1800",,,"   56",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","   -6",",,7",,,,,,,,,"  150",",,7,1800",,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-02-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   18",",,7,1800",,,,,"  150",",,7","    6",",,7",,,,,,,,,"    6",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"   17",",,7","   -6",",,7",,,,,,,,,"   11",",,7,1800",,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   56",",,7","   11",",,7",,,,,,,,,"   44",",,7,1800",,,"   56",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   56",",,7,1800",,,,,"   44",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,1800",,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  -17",",,7","  -94",",,7",,,,,,,,,"  -50",",,7,1800",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  -17",",,7"," -128",",,7",,,,,,,,,"  -33",",,7,1800",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"    0",",,7"," -106",",,7",,,,,,,,,"  -17",",,7,1800",,,"   17",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   22",",,7","  -56",",,7",,,,,,,,,"   11",",,7,1800",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   41",",,7,1800",,,,,"   39",",,7","  -11",",,7",,,,,,,,,"   39",",,7,1800",,,"   22",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  241",",,7,1800",,,,,"  150",",,7","   22",",,7",,,,,,,,,"  150",",,7,1800",,,"   22",",,7",,,"   39",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-03-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   38",",,7,1800",,,,,"  161",",,7","   50",",,7",,,,,,,,,"  111",",,7,1800",,,"   39",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  161",",,7","   33",",,7",,,,,,,,,"   89",",,7,1800",,,"   83",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -11",",,7",,,,,,,,,"  100",",,7,1800",,,"   72",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -11",",,7",,,,,,,,,"  100",",,7,1800",,,"   72",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   30",",,7,1800",,,,,"  233",",,7","  100",",,7",,,,,,,,,"  200",",,7,1800",,,"   72",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   69",",,7,1800",,,,,"  233",",,7","   17",",,7",,,,,,,,,"   50",",,7,1800",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -28",",,7",,,,,,,,,"  100",",,7,1800",,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -33",",,7",,,,,,,,,"   89",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -33",",,7",,,,,,,,,"   89",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  117",",,7","  -33",",,7",,,,,,,,,"   83",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  150",",,7","    0",",,7",,,,,,,,,"  128",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   20",",,7,1800",,,,,"  156",",,7","    0",",,7",,,,,,,,,"   50",",,7,1800",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  139",",,7","    6",",,7",,,,,,,,,"  122",",,7,1800",,,"   78",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","  -28",",,7",,,,,,,,,"   83",",,7,1800",,,"   83",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    3",",,7,1800",,,,,"  172",",,7","   44",",,7",,,,,,,,,"  122",",,7,1800",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  107",",,7,1800",,,,,"  133",",,7","   33",",,7",,,,,,,,,"   61",",,7,1800",,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  106",",,7","  -22",",,7",,,,,,,,,"  100",",,7,1800",,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
