"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00258133","2019-02-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -78",",,7"," -211",",,7",,,,," -211",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","   20",",,7,0700","   76",",,7,0700","  -89",",,7"," -222",",,7",,,,," -128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   43",",,7,0700","   84",",,7,0700","  152",",,7,0700","  -83",",,7"," -133",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -28",",,7"," -178",",,7",,,,," -161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    8",",,7,0700","  127",",,7,0700","  -39",",,7"," -167",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   20",",,7,0700","    8",",,7,0700","  102",",,7,0700","  -28",",,7","  -94",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0","T,,7,0700","   76",",,7,0700","  -11",",,7"," -139",",,7",,,,," -139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -50",",,7"," -172",",,7",,,,," -172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","   76",",,7,0700"," -139",",,7"," -189",",,7",,,,," -189",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","   76",",,7,0700"," -100",",,7"," -189",",,7",,,,," -183",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-02-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -78",",,7"," -183",",,7",,,,," -133",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","    6",",,7"," -139",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   20",",,7,0700","   18",",,7,0700","   76",",,7,0700","  -11",",,7"," -111",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  140",",,7,0700","  152",",,7,0700","  152",",,7,0700","  -94",",,7"," -206",",,7",,,,," -206",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700"," -139",",,7"," -278",",,7",,,,," -250",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -83",",,7"," -256",",,7",,,,," -172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   -6",",,7"," -178",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   89",",,7,0700","  112",",,7,0700","  203",",,7,0700","  -22",",,7"," -111",",,7",,,,," -106",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-03-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  -39",",,7"," -106",",,7",,,,,"  -50",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-03-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    3",",,7,0700","  178",",,7,0700","   -6",",,7","  -56",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   -6",",,7"," -122",",,7",,,,," -117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","   39",",,7"," -133",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   61",",,7","  -83",",,7",,,,,"   17",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-03-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   17",",,7",,,,,"   61",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-03-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  203",",,7,0700","   13",",,7,0700","   25",",,7,0700","   61",",,7","  -22",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   28",",,7","  -67",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -72",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","    3",",,7,0700","    0","T,,7,0700","   72",",,7","  -61",",,7",,,,,"  -11",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-03-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -56",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -44",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   -6",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   28",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  -22",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  500",",,7,0700","  170",",,7,0700","  178",",,7,0700","    6",",,7","  -28",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-03-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   28",",,7"," -100",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7"," -100",",,7",,,,,"   -6",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-04-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -56",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -44",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   33",",,7",,,,,"   33",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-04-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   33",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   56",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   56",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   61",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   44",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   39",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  173",",,7,0700","  107",",,7,0700","  102",",,7,0700","   56",",,7","  -50",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  351",",,7,0700","  147",",,7,0700","  178",",,7,0700","  -44",",,7","  -67",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   33",",,7","  -72",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -72",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -33",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   33",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   33",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   17",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -17",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  -11",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","   56",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   67",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -11",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  -11",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   33",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   17",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   11",",,7",,,,,"   22",",,7,0700",,,,,,,,,"    1",",,7",,,,
"USC00258133","2019-04-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-04-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  107",",,7,0700","   91",",,7,0700","  102",",,7,0700","  106",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","    0",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -44",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  -44",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   44",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   61",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   84",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   39",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   39",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   39",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   28",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -22",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -28",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","    6",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   11",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   17",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   72",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   74",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  111",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  117",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  168",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  193",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","   39",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  363",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","   22",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   17",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  168",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   39",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   61",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   89",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  122",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  356",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  106",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  130",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   72",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-05-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  100",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  106",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   94",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  216",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,"  133",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  128",",,7",,,,,"  144",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  128",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  193",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   50",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   67",",,7",,,,,"  117",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   83",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,
