"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094814","2018-12-22","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","  -32",",,W","  -49",",,W",,,,,"   35",",,W",,,,,"  -38","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-23","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    5",",,W,2400","   13",",,W","   30",",,W","   -5",",,W","  -38",",,W",,,,,"   20",",,W",,,,,"  -27","H,,S",,,,,"  220",",,W","  250",",,W",,,,,,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-24","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","   50",",,W","  -16",",,W","  -43",",,W",,,,,"   40",",,W",,,,,"  -24","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   72",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-25","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W","  -88",",,W",,,,,"   15",",,W",,,,,"  -44","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-26","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   50",",,W","    0",",,W","  -32",",,W",,,,,"   14",",,W",,,,,"  -17","H,,S",,,,,"   90",",,W","  110",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-27","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   41",",,W,2400","    0",",,W","   30",",,W","   44",",,W","  -27",",,W",,,,,"   60",",,W",,,,,"  -13","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-28","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   23",",,W,2400","    8",",,W","    0",",,W","   89",",,W","  -49",",,W",,,,,"   48",",,W",,,,,"   50","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   94",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-29","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0","T,,W","    0","T,,W","  -49",",,W","  -77",",,W",,,,,"   33",",,W",,,,,"  -57","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-30","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0","T,,W","    0",",,W","  -55",",,W",,,,,"   42",",,W",,,,,"  -38","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"   81",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2018-12-31","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","  191",",,W,2400","   84",",,W","    0","T,,W","    6",",,W","  -60",",,W",,,,,"   30",",,W",,,,,"  -28","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-01","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   80",",,W","    0",",,W"," -143",",,W",,,,,"   33",",,W",,,,,"  -40","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-02","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   18",",,W,2400","   25",",,W","   80",",,W","  -27",",,W"," -132",",,W",,,,,"   31",",,W",,,,,"  -91","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-03","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W","    0",",,W","  -49",",,W",,,,,"   49",",,W",,,,,"  -32","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-04","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W","   39",",,W","  -49",",,W",,,,,"   23",",,W",,,,,"    3","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"   63",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-05","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","   44",",,W","  -82",",,W",,,,,"   25",",,W",,,,,"  -27","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"   81",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-06","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","   11",",,W","  -49",",,W",,,,,"   43",",,W",,,,,"   -2","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-07","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   99",",,W,2400","   18",",,W","   80",",,W","   39",",,W","  -49",",,W",,,,,"   67",",,W",,,,,"  -27","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,"  116",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-08","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   10",",,W,2400","    8",",,W","   50",",,W","   33",",,W","  -38",",,W",,,,,"   45",",,W",,,,,"   21","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,"  130",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-09","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   13",",,W,2400","   51",",,W","   50",",,W","  -38",",,W","  -77",",,W",,,,,"   64",",,W",,,,,"  -52","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,"   98",",,W","  139",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-10","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -71",",,W"," -105",",,W",,,,,"   49",",,W",,,,,"  -79","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-11","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -66",",,W"," -155",",,W",,,,,"   17",",,W",,,,," -100","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-12","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0","T,,W","  100",",,W","  -38",",,W","  -77",",,W",,,,,"   36",",,W",,,,,"  -58","H,,S",,,,,"   70",",,W","   90",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-13","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0","T,,W","  100",",,W","  -38",",,W"," -143",",,W",,,,,"   23",",,W",,,,,"  -73","H,,S",,,,,"   70",",,W","  100",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-14","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","  -16",",,W"," -160",",,W",,,,,"   26",",,W",,,,,"  -87","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-15","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0","T,,W","   80",",,W","  -10",",,W","  -21",",,W",,,,,"   43",",,W",,,,,"  -19","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-16","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","  100",",,W","  -10",",,W"," -138",",,W",,,,,"   46",",,W",,,,,"  -53","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"  107",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-17","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    8",",,W","  100",",,W","  -55",",,W"," -166",",,W",,,,,"   15",",,W",,,,," -111","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-18","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -43",",,W"," -121",",,W",,,,,"   45",",,W",,,,,"  -59","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-19","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   13",",,W,2400","   10",",,W","  100",",,W","  -99",",,W"," -182",",,W",,,,,"   49",",,W",,,,," -121","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-20","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W"," -155",",,W"," -227",",,W",,,,,"   43",",,W",,,,," -177","H,,S",,,,,"  340",",,W","   10",",,W",,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-21","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W","  -93",",,W"," -260",",,W",,,,,"   17",",,W",,,,," -197","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-22","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   48",",,W,2400","   25",",,W","  100",",,W","  -55",",,W"," -166",",,W",,,,,"   44",",,W",,,,," -122","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-23","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   74",",,W,2400","  135",",,W","  130",",,W","  -27",",,W","  -60",",,W",,,,,"   26",",,W",,,,,"  -52","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-24","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   30",",,W,2400","   43",",,W","  230",",,W","  -43",",,W","  -88",",,W",,,,,"   40",",,W",,,,,"  -57","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   94",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-25","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    8",",,W","  230",",,W","  -88",",,W"," -205",",,W",,,,,"   55",",,W",,,,," -114","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   94",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-26","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","  230",",,W"," -121",",,W"," -305",",,W",,,,,"   22",",,W",,,,," -204","H,,S",,,,,"  170",",,W","  230",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-27","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  230",",,W"," -132",",,W"," -260",",,W",,,,,"   38",",,W",,,,," -158","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-28","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","  122",",,W,2400","  234",",,W","  230",",,W","  -99",",,W"," -260",",,W",,,,,"   54",",,W",,,,," -178","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,"   98",",,W","  161",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-29","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    3",",,W,2400","    5",",,W","  410",",,W"," -116",",,W"," -238",",,W",,,,,"   48",",,W",,,,," -152","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-30","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  410",",,W"," -177",",,W"," -227",",,W",,,,,"   64",",,W",,,,," -198","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-01-31","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  410",",,W"," -160",",,W"," -282",",,W",,,,,"   37",",,W",,,,," -199","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-01","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  410",",,W"," -110",",,W"," -288",",,W",,,,,"   18",",,W",,,,," -213","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-02","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  410",",,W","   11",",,W"," -121",",,W",,,,,"   38",",,W",,,,,"  -71","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,"   67",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-03","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  300",",,W","   50",",,W","    6",",,W",,,,,"   33",",,W",,,,,"   28","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-04","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   36",",,W,2400","    0",",,W","  180",",,W","   72",",,W","   11",",,W",,,,,"   38",",,W",,,,,"   50","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   89",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-05","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  150",",,W","   11",",,W","  -82",",,W",,,,,"   46",",,W",,,,,"  -29","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-06","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   20",",,W,2400","   10",",,W","  150",",,W","  -10",",,W","  -77",",,W",,,,,"   37",",,W",,,,,"  -48","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-07","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","  140",",,W,2400","   20",",,W","  150",",,W","   17",",,W","  -60",",,W",,,,,"   52",",,W",,,,,"  -38","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,"  130",",,W","  201",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-08","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   36",",,W,2400","   46",",,W","  200",",,W","  -21",",,W"," -138",",,W",,,,,"   82",",,W",,,,,"  -76","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,"  130",",,W","  210",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-09","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  200",",,W","  -82",",,W"," -149",",,W",,,,,"   33",",,W",,,,," -118","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-10","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   13",",,W,2400","   36",",,W","  200",",,W","  -60",",,W"," -171",",,W",,,,,"   22",",,W",,,,," -108","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-11","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","   13",",,W","  230",",,W","  -43",",,W","  -99",",,W",,,,,"   51",",,W",,,,,"  -69","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,"   98",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-12","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   97",",,W,2400","  165",",,W","  250",",,W","  -38",",,W","  -60",",,W",,,,,"   57",",,W",,,,,"  -49","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,"  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-13","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   20",",,W,2400","   86",",,W","  430",",,W","  -55",",,W","  -99",",,W",,,,,"   56",",,W",,,,,"  -63","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,"  107",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-14","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","   23",",,W,2400","   25",",,W","  380",",,W","    6",",,W"," -132",",,W",,,,,"   26",",,W",,,,,"  -61","H,,S",,,,,"  170",",,W","  130",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-15","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    5",",,W,2400","   13",",,W","  380",",,W","   11",",,W","  -88",",,W",,,,,"   75",",,W",,,,,"  -38","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,"  116",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-16","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  380",",,W","  -32",",,W"," -149",",,W",,,,,"   30",",,W",,,,,"  -62","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-17","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  360",",,W","  -49",",,W"," -155",",,W",,,,,"   42",",,W",,,,,"  -99","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-18","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  360",",,W","  -49",",,W"," -199",",,W",,,,,"   32",",,W",,,,,"  -88","H,,S",,,,,"  310",",,W","   10",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094814","2019-02-19","44.3591","-84.6738","350.8","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","  330",",,W","  -38",",,W"," -243",",,W",,,,,"   17",",,W",,,,," -146","H,,S",,,,,"  270",",,W","  220",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
