"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN34","SN34_ATTRIBUTES","SN35","SN35_ATTRIBUTES","SN36","SN36_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX34","SX34_ATTRIBUTES","SX35","SX35_ATTRIBUTES","SX36","SX36_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00122309","2019-05-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   25",",,7,0800",,,,,"  239",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  144",",,7",,,,,,,,,,,"  161",",,7",,,"  206",",,7",,,,,,,,,,,"  178",",,7",,,,,,,,,,,,
"USC00122309","2019-05-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  278",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  178",",,7",,,"  222",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2019-05-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   76",",,7,0800",,,,,"  306",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  189",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-05-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  206",",,7",,,"  272",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2019-05-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   41",",,7,0800",,,,,"  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  211",",,7",,,"  272",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-05-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   25",",,7,0800",,,,,"  294",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  211",",,7",,,"  261",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-05-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  211",",,7",,,"  272",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-05-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,"  267",",I,7",,,,,,,,,,,"  222",",,7",,,"  322",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2019-05-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  508",",,7,0800",,,,,"  272",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  211",",,7",,,"  250",",I,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-05-31","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   46",",,7,0800",,,,,"  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  206",",,7",,,"  239",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2019-06-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    3",",,7,0800",,,,,"  261",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"  189",",,7",,,,,,,,,,,"  206",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  283",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  189",",,7",,,,,,,,,,,"  200",",,7",,,"  261",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-06-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  278",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  200",",,7",,,"  261",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-06-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,"  172",",,7",,,,,,,,,,,"  200",",,7",,,"  261",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   13",",,7,0800",,,,,"  283",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  200",",,7",,,"  267",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  109",",,7,0800",,,,,"  317",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  206",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2019-06-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   97",",,7,0800",,,,,"  294",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  211",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2019-06-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   81",",,7,0800",,,,,"  261",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  211",",,7",,,"  239",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2019-06-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   84",",,7,0800",,,,,"  256",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  211",",,7",,,"  233",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  213",",,7,0800",,,,,"  267",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  206",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  244",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"  167",",,7",,,,,,,,,,,"  194",",,7",,,"  239",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  250",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,"  167",",,7",,,,,,,,,,,"  189",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  256",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  194",",,7",,,"  256",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  217",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,"  150",",,7",,,,,,,,,,,"  183",",,7",,,"  217",",,7",,,,,,,,,,,"  217",",,7",,,,,,,,,,,,
"USC00122309","2019-06-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  250",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  144",",,7",,,,,,,,,,,"  167",",,7",,,"  244",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2019-06-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  180",",,7,0800",,,,,"  272",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  194",",,7",,,"  217",",,7",,,,,,,,,,,"  206",",,7",,,,,,,,,,,,
"USC00122309","2019-06-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  864",",,7,0800",,,,,"  294",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  206",",,7",,,"  239",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  485",",,7,0800",,,,,"  283",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  206",",,7",,,"  261",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2019-06-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   69",",,7,0800",,,,,"  267",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  217",",,7",,,"  278",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2019-06-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   79",",,7,0800",,,,,"  289",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  222",",,7",,,"  267",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2019-06-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    3",",,7,0800",,,,,"  250",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,"  189",",,7",,,,,,,,,,,"  206",",,7",,,"  233",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2019-06-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  132",",,7,0800",,,,,"  300",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  206",",,7",,,"  256",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-06-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  422",",,7,0800",,,,,"  261",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  206",",,7",,,"  250",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2019-06-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   89",",,7,0800",,,,,"  289",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  211",",,7",,,"  250",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2019-06-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   74",",,7,0800",,,,,"  261",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  211",",,7",,,"  250",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2019-06-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  283",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  200",",,7",,,"  272",",,7",,,,,,,,,,,"  261",",,7",,,,,,,,,,,,
"USC00122309","2019-06-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  211",",,7",,,"  289",",,7",,,,,,,,,,,"  272",",,7",,,,,,,,,,,,
"USC00122309","2019-06-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  222",",,7",,,"  306",",,7",,,,,,,,,,,"  267",",,7",,,,,,,,,,,,
"USC00122309","2019-06-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  239",",,7",,,"  306",",,7",,,,,,,,,,,"  272",",,7",,,,,,,,,,,,
"USC00122309","2019-06-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  244",",,7",,,"  322",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  338",",,7,0800",,,,,"  333",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  244",",,7",,,"  328",",,7",,,,,,,,,,,"  289",",,7",,,,,,,,,,,,
"USC00122309","2019-07-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  239",",,7",,,"  300",",,7",,,,,,,,,,,"  278",",,7",,,,,,,,,,,,
"USC00122309","2019-07-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   41",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  244",",,7",,,"  294",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  300",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  239",",,7",,,"  278",",,7",,,,,,,,,,,"  261",",,7",,,,,,,,,,,,
"USC00122309","2019-07-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  233",",,7",,,"  306",",,7",,,,,,,,,,,"  222",",I,7",,,,,,,,,,,,
"USC00122309","2019-07-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    3",",,7,0800",,,,,"  322",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  250",",,7",,,"  311",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  244",",,7",,,,,,,,,,,"  256",",,7",,,"  289",",,7",,,,,,,,,,,"  267",",,7",,,,,,,,,,,,
"USC00122309","2019-07-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  244",",,7",,,,,,,,,,,"  256",",,7",,,"  306",",,7",,,,,,,,,,,"  278",",,7",,,,,,,,,,,,
"USC00122309","2019-07-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  244",",,7",,,"  306",",,7",,,,,,,,,,,"  278",",,7",,,,,,,,,,,,
"USC00122309","2019-07-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  328",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  239",",,7",,,"  333",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  119",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  256",",,7",,,,,,,,,,,"  261",",,7",,,"  328",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  250",",,7",,,"  311",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  294",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  239",",,7",,,"  311",",,7",,,,,,,,,,,"  278",",,7",,,,,,,,,,,,
"USC00122309","2019-07-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  328",",,7",,,,,,,,,,,"  278",",,7",,,,,,,,,,,,
"USC00122309","2019-07-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  244",",,7",,,,,,,,,,,"  244",",,7",,,"  322",",,7",,,,,,,,,,,"  283",",,7",,,,,,,,,,,,
"USC00122309","2019-07-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  283",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  239",",,7",,,"  267",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2019-07-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  259",",,7,0800",,,,,"  294",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  239",",,7",,,"  261",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2019-07-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  239",",,7",,,"  300",",,7",,,,,,,,,,,"  272",",,7",,,,,,,,,,,,
"USC00122309","2019-07-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,"  250",",,7",,,,,,,,,,,"  256",",,7",,,"  328",",,7",,,,,,,,,,,"  289",",,7",,,,,,,,,,,,
"USC00122309","2019-07-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,"  261",",,7",,,,,,,,,,,"  256",",,7",,,"  322",",,7",,,,,,,,,,,"  289",",,7",,,,,,,,,,,,
"USC00122309","2019-07-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,"  261",",,7",,,,,,,,,,,"  267",",,7",,,"  328",",,7",,,,,,,,,,,"  289",",,7",,,,,,,,,,,,
"USC00122309","2019-07-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  236",",,7,0800",,,,,"  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  256",",,7",,,,,,,,,,,"  261",",,7",,,"  333",",,7",,,,,,,,,,,"  289",",,7",,,,,,,,,,,,
"USC00122309","2019-07-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   15",",,7,0800",,,,,"  250",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  228",",,7",,,"  256",",,7",,,,,,,,,,,"  267",",,7",,,,,,,,,,,,
"USC00122309","2019-07-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  267",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  222",",,7",,,"  272",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2019-07-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  267",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  250",",I,7",,,"  278",",,7",,,,,,,,,,,"  217",",I,7",,,,,,,,,,,,
"USC00122309","2019-07-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  283",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  211",",,7",,,"  294",",,7",,,,,,,,,,,"  261",",,7",,,,,,,,,,,,
"USC00122309","2019-07-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  300",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  217",",,7",,,"  300",",,7",,,,,,,,,,,"  261",",,7",,,,,,,,,,,,
"USC00122309","2019-07-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  233",",,7",,,"  306",",,7",,,,,,,,,,,"  261",",,7",,,,,,,,,,,,
"USC00122309","2019-07-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  233",",,7",,,"  311",",,7",,,,,,,,,,,"  272",",,7",,,,,,,,,,,,
"USC00122309","2019-07-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  234",",,7,0800",,,,,"  294",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  239",",,7",,,"  278",",,7",,,,,,,,,,,"  256",",,7",,,,,,,,,,,,
"USC00122309","2019-07-31","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   38",",,7,0800",,,,,"  294",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  239",",,7",,,"  272",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2019-08-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  294",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  233",",,7",,,"  289",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2019-08-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  300",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  228",",,7",,,"  289",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
