"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205603","2018-10-27","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    0",",,7,","    0",",,7,","  100",",,7","   22",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-28","41.7216","-84.2147","234.7","MORENCI, MI US","   20",",,7,0730","    0",",,7,","    0",",,7,","   78",",,7","    0",",,7",,,,,"    0",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-29","41.7216","-84.2147","234.7","MORENCI, MI US","  132",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","   -6",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  128",",,7","    0",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-31","41.7216","-84.2147","234.7","MORENCI, MI US","   79",",,7,0730","    0",",,7,","    0",",,7,","  150",",,7","   11",",,7",,,,,"  117",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-11-01","41.7216","-84.2147","234.7","MORENCI, MI US","   86",",,7,0730","    0",",,7,","    0",",,7,","  144",",,7","   50",",,7",,,,,"   56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-02","41.7216","-84.2147","234.7","MORENCI, MI US","  384",",,7,0730","    0",",,7,","    0",",,7,","   78",",,7","   17",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   83",",,7","   17",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-04","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  100",",,7","    0",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-05","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","    0",",,7,","    0",",,7,","  128",",,7","    6",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-06","41.7216","-84.2147","234.7","MORENCI, MI US","   61",",,7,0730","    0",",,7,","    0",",,7,","  128",",,7","   67",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-07","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0",",,7,","    0",",,7,","  117",",,7","    6",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-08","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   56",",,7","    0",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-09","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","   28",",,7,","   25",",,7,","   61",",,7","  -28",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-12","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    5",",,7,","    0",",,7,","   56",",,7","  -83",",,7","    2",",,7","    8",",,7","  -33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-13","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    5",",,7,","    0","T,,7,","   44",",,7","  -33",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   22",",,7"," -106",",,7",,,,," -100",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-15","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0","T,,7,","    0","T,,7,","   17",",,7"," -100",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2018-11-16","41.7216","-84.2147","234.7","MORENCI, MI US","   36",",,7,0730","   15",",,7,","    0","T,,7,","   17",",,7","  -33",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   39",",,7","  -28",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-18","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","   13",",,7,","   25",",,7,","   39",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-19","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    8",",,7,","    0","T,,7,","   28",",,7","  -39",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-20","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","   15",",,7,","   25",",,7,","   28",",,7","  -28",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-21","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","   28",",,7","  -44",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   22",",,7","  -67",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   -6",",,7","  -78",",,7",,,,,"  -72",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-24","41.7216","-84.2147","234.7","MORENCI, MI US","   86",",,7,0730","    0",",,7,","    0",",,7,","  100",",,7","  -72",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-25","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","   28",",,7",,,,,"   33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-26","41.7216","-84.2147","234.7","MORENCI, MI US","  163",",,7,0730","    5",",,7,","    0","T,,7,","   83",",,7","  -11",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-27","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","   10",",,7,","    0","T,,7,","   11",",,7","  -50",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-28","41.7216","-84.2147","234.7","MORENCI, MI US","    5",",,7,0730","   13",",,7,","   25",",,7,","  -11",",,7","  -67",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-29","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    5",",,7,","    0","T,,7,",,,"  -67",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-11-30","41.7216","-84.2147","234.7","MORENCI, MI US","    5",",,7,0730","    3",",,7,","    0","T,,7,","    6",",,7","  -67",",,7",,,,,"  -22",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-01","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   22",",,7","  -33",",,7",,,,,"   -6",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-02","41.7216","-84.2147","234.7","MORENCI, MI US","  124",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","  -11",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-03","41.7216","-84.2147","234.7","MORENCI, MI US","   13",",,7,0730","    0",",,7,","    0",",,7,","  150",",,7","    6",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-04","41.7216","-84.2147","234.7","MORENCI, MI US","   13",",,7,0730","    3",",,7,","    0",",,7,","   28",",,7","  -39",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-05","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","   -6",",,7","  -56",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-06","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0",",,7,","    6",",,7","  -50",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-07","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","   28",",,7"," -106",",,7",,,,," -106",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-08","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","    6",",,7"," -111",",,7",,,,," -100",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","    6",",,7"," -128",",,7",,,,," -122",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-10","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   22",",,7"," -122",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-11","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   -6",",,7","  -72",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-12","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   22",",,7","  -56",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-13","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   56",",,7","  -39",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-14","41.7216","-84.2147","234.7","MORENCI, MI US","   20",",,7,0730","    0",",,7,","    0",",,7,","   61",",,7","  -50",",,7",,,,,"    0",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   89",",,7","  -17",",,7",,,,,"    0",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-16","41.7216","-84.2147","234.7","MORENCI, MI US","   18",",,7,0730","    0",",,7,","    0",",,7,","   39",",,7","  -11",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-12-18","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   50",",,7","  -83",",,7",,,,,"  -83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-19","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   33",",,7","  -89",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-20","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0",",,7,","    0",",,7,","   78",",,7","  -44",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-21","41.7216","-84.2147","234.7","MORENCI, MI US","   79",",,7,0730","    0",",,7,","    0",",,7,","   72",",,7","   11",",,7",,,,,"   28",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-22","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0",",,7,","    0",",,7,","   50",",,7","  -22",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","    6",",,7","  -39",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-24","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   33",",,7","  -28",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0",",,7,","    0",",,7","  -72",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-26","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   33",",,7","  -61",",,7",,,,,"  -44",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-12-27","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   83",",,7",,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-28","41.7216","-84.2147","234.7","MORENCI, MI US","  114",",,7,0730","    0",",,7,","    0",",,7,","  117",",,7","  -11",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-29","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  122",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   33",",,7","  -56",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-12-31","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   22",",,7","  -61",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-01","41.7216","-84.2147","234.7","MORENCI, MI US","  267",",,7,0730","    0",",,7,","    0",",,7,","  100",",,7","  -17",",,7",,,,,"    6",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2019-01-02","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0","T,,7,","    0",",,7,","   33",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2019-01-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","   28",",,7","  -33",",,7",,,,,"  -22",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2019-01-04","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   39",",,7","  -39",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-05","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","  -33",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-06","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","  -33",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-07","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","   67",",,7","  -17",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-08","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","    0",",,7,","    0",",,7,","  117",",,7","  -17",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-09","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    0","T,,7,","    0","T,,7,","  111",",,7","  -50",",,7",,,,,"  -50",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00205603","2019-01-10","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","  -28",",,7","  -89",",,7",,,,,"  -72",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-11","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  -17",",,7","  -72",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-12","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  -11",",,7","  -72",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-13","41.7216","-84.2147","234.7","MORENCI, MI US","   69",",,7,0730","   61",",,7,","   51",",,7,","  -11",",,7","  -67",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-14","41.7216","-84.2147","234.7","MORENCI, MI US",,,,,"   51",",,7,","   -6",",,7"," -167",",,7",,,,," -156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","   51",",,7,","   -6",",,7"," -167",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-16","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","   25",",,7,","    0",",,7","  -72",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2019-01-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","   25",",,7,","   39",",,7","  -78",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-18","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","   30",",,7,","   76",",,7,","    6",",,7","  -67",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-19","41.7216","-84.2147","234.7","MORENCI, MI US","   25",",,7,0730","   25",",,7,","  102",",,7,","   22",",,7","  -67",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-20","41.7216","-84.2147","234.7","MORENCI, MI US","   91",",,7,0730","   84",",,7,","  152",",,7,","  -39",",,7"," -194",",,7",,,,," -194",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-21","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","  152",",,7,"," -100",",,7"," -239",",,7",,,,," -233",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","  152",",,7,"," -111",",,7"," -239",",,7",,,,," -139",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-23","41.7216","-84.2147","234.7","MORENCI, MI US","   86",",,7,0730","    3",",,7,","  127",",,7,","   39",",,7"," -139",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2019-01-24","41.7216","-84.2147","234.7","MORENCI, MI US","   25",",,7,0730","    0",",,7,","   76",",,7,","   56",",,7","  -50",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","   76",",,7,","  -17",",,7"," -156",",,7",,,,," -156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-26","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","   76",",,7,","  -94",",,7"," -161",",,7",,,,," -133",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-27","41.7216","-84.2147","234.7","MORENCI, MI US","   43",",,7,0730","   74",",,7,","  127",",,7,","  -56",",,7"," -133",",,7",,,,," -111",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-28","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","  127",",,7,","  -56",",,7"," -189",",,7",,,,," -117",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-29","41.7216","-84.2147","234.7","MORENCI, MI US","   79",",,7,0730","  102",",,7,","  152",",,7,","   17",",,7"," -133",",,7",,,,," -133",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","  152",",,7,"," -100",",,7"," -250",",,7",,,,," -250",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-01-31","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","  127",",,7,"," -200",",,7"," -278",",,7",,,,," -278",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-01","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","   10",",,7,","  152",",,7,"," -144",",,7"," -283",",,7",,,,," -172",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-02","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","  127",",,7,","  -83",",,7"," -189",",,7",,,,," -150",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","  102",",,7,","   56",",,7"," -150",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-04","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","   51",",,7,","  111",",,7","    6",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-05","41.7216","-84.2147","234.7","MORENCI, MI US","   38",",,7,0730","    0",",,7,","    0","T,,7,","  111",",,7","   -6",",,7",,,,,"    6",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2019-02-06","41.7216","-84.2147","234.7","MORENCI, MI US","  137",",,7,0730","    0","T,,7,","    0","T,,7,","   28",",,7","  -17",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2019-02-07","41.7216","-84.2147","234.7","MORENCI, MI US","   38",",,7,0730","    0",",,7,","    0",",,7,","   17",",,7","  -17",",,7",,,,,"  -11",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2019-02-08","41.7216","-84.2147","234.7","MORENCI, MI US","   28",",,7,0730","    0","T,,7,","    0","T,,7,","  139",",,7"," -111",",,7",,,,," -111",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","  -61",",,7"," -117",",,7",,,,," -117",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-10","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  -28",",,7"," -117",",,7",,,,,"  -83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-11","41.7216","-84.2147","234.7","MORENCI, MI US","   33",",,7,0730","   33",",,7,","   25",",,7,","  -11",",,7","  -83",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-12","41.7216","-84.2147","234.7","MORENCI, MI US","  147",",,7,0730","    8",",,7,","   25",",,7,","    0",",,7","  -61",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,"    1",",,7",,
"USC00205603","2019-02-13","41.7216","-84.2147","234.7","MORENCI, MI US","   18",",,7,0730","    0","T,,7,","   25",",,7,","   17",",,7","  -83",",,7",,,,,"  -83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0","T,,7,","  -11",",,7","  -89",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   61",",,7","  -39",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-16","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","    6",",,7","  -89",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   28",",,7","  -72",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-18","41.7216","-84.2147","234.7","MORENCI, MI US","   20",",,7,0730","   20",",,7,","   25",",,7,","  -17",",,7","  -83",",,7",,,,,"  -83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-19","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0","T,,7,","   -6",",,7"," -122",",,7",,,,," -122",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-20","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0","T,,7,","    6",",,7"," -128",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-21","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","    8",",,7,","    0",",,7,","   39",",,7","  -56",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   50",",,7","  -67",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   44",",,7","  -61",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-24","41.7216","-84.2147","234.7","MORENCI, MI US","   86",",,7,0730","    0",",,7,","    0",",,7,","  117",",,7","  -33",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0",",,7,","   94",",,7"," -106",",,7",,,,,"  -94",",,7,0730",,,,,,,,,,,,,"    1",",,7"
"USC00205603","2019-02-26","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    5",",,7,","    0","T,,7,","  -17",",,7","  -94",",,7",,,,,"  -89",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-27","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    3",",,7,","    0","T,,7,","  -44",",,7"," -100",",,7",,,,,"  -72",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2019-02-28","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0","T,,7,","    0",",,7,","   17",",,7","  -94",",,7",,,,,"  -78",",,7,0730",,,,,,,,,,,,,,
