"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003893","2018-07-15","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    3",",,W",,,,,"  300",",,W","  222",",,W","   12",",,W",,,,,,,,,"  190",",,W","  190",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-16","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  371",",,W",,,,,"  311",",,W","  211",",,W","   13",",,W",,,,,,,,,"  290",",,W","  330",",,W","   67",",,W","  103",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003893","2018-07-17","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  306",",,W","  200",",,W","   23",",,W",,,,,,,,,"   20",",,W","   10",",,W","   54",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-18","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  294",",,W","  150",",,W","   13",",,W",,,,,,,,,"   60",",,W","   40",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-07-19","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  300",",,W","  150",",,W","   23",",,W",,,,,,,,,"  160",",,W","  150",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-07-20","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0","T,,W",,,,,"  311",",,W","  200",",,W","   35",",,W",,,,,,,,,"  270",",,W","  250",",,W","   94",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-07-21","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   61",",,W",,,,,"  244",",,W","  189",",,W","   31",",,W",,,,,,,,,"  280",",,W","  290",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-22","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   51",",,W",,,,,"  272",",,W","  194",",,W","   26",",,W",,,,,,,,,"   20",",,W","   20",",,W","   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-07-23","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  267",",,W","  161",",,W","   17",",,W",,,,,,,,,"  350",",,W","  360",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-24","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  294",",,W","  161",",,W","   10",",,W",,,,,,,,,"  310",",,W","  300",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-25","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0","T,,W",,,,,"  306",",,W","  172",",,W","   10",",,W",,,,,,,,,"  290",",,W","  300",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-07-26","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   79",",,W",,,,,"  300",",,W","  156",",,W","   17",",,W",,,,,,,,,"  290",",,W","  250",",,W","   58",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-07-27","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  261",",,W","  144",",,W","   15",",,W",,,,,,,,,"  270",",,W","  260",",,W","   63",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-28","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  272",",,W","  139",",,W","    5",",,W",,,,,,,,,"  300",",,W","  290",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-07-29","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   46",",,W",,,,,"  267",",,W","  150",",,W","   18",",,W",,,,,,,,,"  360",",,W","  360",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-30","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  107",",,W",,,,,"  228",",,W","  183",",,W","   22",",,W",,,,,,,,,"   80",",,W","   40",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-07-31","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  378",",,W",,,,,"  233",",,W","  178",",,W","   22",",,W",,,,,,,,,"   20",",,W","   30",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003893","2018-08-01","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  267",",,W","  167",",,W","    9",",,W",,,,,,,,,"   50",",,W","  350",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-02","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  294",",,W","  139",",,W","    9",",,W",,,,,,,,,"  260",",,W","  270",",,W","   36",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-03","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   18",",,W",,,,,"  300",",,W","  161",",,W","   17",",,W",,,,,,,,,"  230",",,W","  220",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-08-04","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  317",",,W","  189",",,W","   10",",,W",,,,,,,,,"  230",",,W","  230",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-05","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  328",",,W","  178",",,W","   13",",,W",,,,,,,,,"  200",",,W","  210",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003893","2018-08-06","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  322",",,W","  200",",,W","   29",",,W",,,,,,,,,"  210",",,W","  260",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-07","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   74",",,W",,,,,"  289",",,W","  211",",,W","   23",",,W",,,,,,,,,"   30",",,W","  240",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-08","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    8",",,W",,,,,"  294",",,W","  206",",,W","   16",",,W",,,,,,,,,"  220",",,W","  280",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-09","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  283",",,W","  172",",,W","    9",",,W",,,,,,,,,"  260",",,W","  260",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-08-10","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  306",",,W","  200",",,W","   10",",,W",,,,,,,,,"  260",",,W","  290",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-11","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  289",",,W","  189",",,W","   18",",,W",,,,,,,,,"   10",",,W","   20",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-12","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  306",",,W","  150",",,W","   11",",,W",,,,,,,,,"  360",",,W","  360",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003893","2018-08-13","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  306",",,W","  161",",,W","   13",",,W",,,,,,,,,"   50",",,W","   40",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-14","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  311",",,W","  161",",,W","    7",",,W",,,,,,,,,"  270",",,W","  240",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-15","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  109",",,W",,,,,"  244",",,W","  194",",,W","   26",",,W",,,,,,,,,"  160",",,W","  130",",,W","   58",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00003893","2018-08-16","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  226",",,W",,,,,"  278",",,W","  200",",,W","   30",",,W",,,,,,,,,"  190",",,W","  210",",,W","   58",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-08-17","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  376",",,W",,,,,"  289",",,W","  206",",,W","   21",",,W",,,,,,,,,"  310",",,W","  290",",,W","   72",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-08-18","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    5",",,W",,,,,"  289",",,W","  200",",,W","   13",",,W",,,,,,,,,"   10",",,W","   10",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-19","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  300",",,W","  178",",,W","    9",",,W",,,,,,,,,"   90",",,W","  110",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003893","2018-08-20","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   33",",,W",,,,,"  289",",,W","  206",",,W","   33",",,W",,,,,,,,,"  170",",,W","  180",",,W","   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-21","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   41",",,W",,,,,"  278",",,W","  194",",,W","   31",",,W",,,,,,,,,"  300",",,W","  290",",,W","   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-22","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  250",",,W","  139",",,W","   17",",,W",,,,,,,,,"   10",",,W","  360",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-08-23","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  267",",,W","  111",",,W","    8",",,W",,,,,,,,,"  200",",,W","  220",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-08-24","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0","T,,W",,,,,"  222",",,W","  117",",,W","   22",",,W",,,,,,,,,"  190",",,W","  190",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-25","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   74",",,W",,,,,"  306",",,W","  194",",,W","   34",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-08-26","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  322",",,W","  228",",,W","   31",",,W",,,,,,,,,"  190",",,W","  210",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-27","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  328",",,W","  228",",,W","   34",",,W",,,,,,,,,"  190",",,W","  310",",,W","   67",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-28","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  222",",,W","   33",",,W",,,,,,,,,"  190",",,W","  250",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-29","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    5",",,W",,,,,"  317",",,W","  211",",,W","   21",",,W",,,,,,,,,"  150",",,W","  150",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-08-30","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  294",",,W","  189",",,W","   19",",,W",,,,,,,,,"   30",",,W","   20",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-08-31","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","  213",",,W",,,,,"  300",",,W","  178",",,W","   22",",,W",,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","  121",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003893","2018-09-01","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   38",",,W",,,,,"  311",",,W","  206",",,W","   24",",,W",,,,,,,,,"  190",",,W","  240",",,W","   63",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-09-02","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0","T,,W",,,,,"  322",",,W","  200",",,W","   20",",,W",,,,,,,,,"  190",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-09-03","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  217",",,W","   19",",,W",,,,,,,,,"  180",",,W","  180",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-09-04","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  206",",,W","   12",",,W",,,,,,,,,"  200",",,W","  210",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-05","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  200",",,W","   17",",,W",,,,,,,,,"  130",",,W","  190",",,W","   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-09-06","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   58",",,W",,,,,"  322",",,W","  211",",,W","   13",",,W",,,,,,,,,"   80",",,W","   70",",,W","   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00003893","2018-09-07","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   97",",,W",,,,,"  261",",,W","  206",",,W","   26",",,W",,,,,,,,,"   70",",,W","   70",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-08","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US"," 1450",",,W",,,,,"  206",",,W","  167",",,W","   53",",,W",,,,,,,,,"   70",",,W","   80",",,W","  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-09","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","   41",",,W",,,,,"  178",",,W","  144",",,W","   45",",,W",,,,,,,,,"   20",",,W","   30",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-10","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0","T,,W",,,,,"  217",",,W","  133",",,W","   10",",,W",,,,,,,,,"  350",",,W","   10",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-11","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  239",",,W","  111",",,W","   11",",,W",,,,,,,,,"   40",",,W","   70",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003893","2018-09-12","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  228",",,W","  133",",,W","   15",",,W",,,,,,,,,"  130",",,W","   90",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-13","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  289",",,W","  144",",,W","    6",",,W",,,,,,,,,"  110",",,W","  100",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-14","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  311",",,W","  161",",,W","   13",",,W",,,,,,,,,"   30",",,W","   40",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-15","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  317",",,W","  172",",,W","   24",",,W",,,,,,,,,"   20",",,W","   40",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-09-16","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  306",",,W","  178",",,W","   15",",,W",,,,,,,,,"   90",",,W","   80",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-17","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  317",",,W","  206",",,W","   14",",,W",,,,,,,,,"  350",",,W","  360",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-09-18","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  183",",,W","   11",",,W",,,,,,,,,"  260",",,W","  260",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00003893","2018-09-19","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  194",",,W","    9",",,W",,,,,,,,,"  230",",,W","  240",",,W","   36",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003893","2018-09-20","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  333",",,W","  194",",,W","   17",",,W",,,,,,,,,"  190",",,W","  200",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003893","2018-09-21","39.13333","-86.61667","257.3","BLOOMINGTON MONROE CO AIRPORT, IN US","    0",",,W",,,,,"  289",",,W","  183",",,W","   35",",,W",,,,,,,,,"  310",",,W","  250",",,W","   63",",,W","  107",",,W",,,,,,,,,,,,,,,,
