"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093013","2019-01-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"   33",",,W","  -10",",,W","    8",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2019-01-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   61",",,W","  -55",",,W","   27",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  103",",,W","  148",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2019-01-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"   67",",,W","  -49",",,W","   43",",,W",,,,,,,,,,,"  310",",,W","  340",",,W","  116",",,W","  148",",,W","    1",",,W",,,,,,
"USW00093013","2019-01-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   39",",,W","  -88",",,W","   26",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-01-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   50",",,W","  -71",",,W","   19",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-01-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"   83",",,W","  -32",",,W","   54",",,W",,,,,,,,,,,"  240",",,W","  270",",,W","  143",",,W","  206",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-01-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   -5",",,W","  -88",",,W","   51",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  139",",,W","  188",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-01-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -10",",,W"," -127",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-01-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   28",",,W","  -66",",,W","   14",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   54",",,W","   54",",,W","    1",",,W",,,,,,
"USW00093013","2019-01-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   28",",,W","  -99",",,W","   28",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-01-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W"," -105",",,W","   28",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   72",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-01-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   39",",,W","  -93",",,W","   21",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-01-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W"," -105",",,W","   36",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-01-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   11",",,W","  -93",",,W","   30",",,W",,,,,,,,,,,"  130",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-01-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W"," -138",",,W","   26",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-01-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   56",",,W"," -127",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-02-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   78",",,W"," -105",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   72",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-02-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   72",",,W","  -88",",,W","   28",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-02-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"   83",",,W","    6",",,W","   47",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  157",",,W","  224",",,W",,,,,,,,
"USW00093013","2019-02-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  106",",,W","   28",",,W","   43",",,W",,,,,,,,,,,"   70",",,W","  190",",,W","   98",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-02-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   83",",,W","   22",",,W","   77",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","  148",",,W","  206",",,W",,,,,,,,
"USW00093013","2019-02-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"   28",",,W","  -55",",,W","   36",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","  125",",,W","  179",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-02-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -16",",,W","  -99",",,W","   32",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-02-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   11",",,W"," -132",",,W","   30",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-02-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   72",",,W","  -88",",,W","   28",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   89",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-02-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   94",",,W","  -60",",,W","   44",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  112",",,W","  161",",,W",,,,,,,,
"USW00093013","2019-02-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   28",",,W","  -60",",,W","   44",",,W",,,,,,,,,,,"  310",",,W","  210",",,W","  103",",,W","  148",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   56",",,W","  -99",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-02-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"   78",",,W","  -21",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  139",",,W","  170",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-02-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   84",",,W,2400",,,"   67",",,W","  -10",",,W","   16",",,W",,,,,,,,,,,"  130",",,W","  260",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   41",",,W,2400",,,"  100",",,W","    6",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   81",",,W","  125",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"   44",",,W","  -60",",,W","   59",",,W",,,,,,,,,,,"  330",",,W","  240",",,W","  134",",,W","  192",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2019-02-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   17",",,W","  -82",",,W","   42",",,W",,,,,,,,,,,"  130",",,W","   90",",,W","   81",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-02-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   -5",",,W","  -71",",,W","   29",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -27",",,W","  -71",",,W","   36",",,W",,,,,,,,,,,"  330",",,W","  280",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-02-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -16",",,W"," -116",",,W","   25",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-02-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"    6",",,W","  -55",",,W","   17",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   58",",,W,2400",,,"  -10",",,W","  -43",",,W","   24",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"  -16",",,W"," -149",",,W","   21",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   81",",,W","  125",",,W","    1",",,W",,,,,,
"USW00093013","2019-02-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"    6",",,W"," -171",",,W","   24",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-02-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W"," -127",",,W","   23",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-02-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   83",",,W","  -93",",,W","   19",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-02-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   83",",,W","  -60",",,W","   17",",,W",,,,,,,,,,,"  110",",,W","   90",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-02-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-03-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","    6",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   98",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-03-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   69",",,W,2400",,,"  100",",,W","   17",",,W","   23",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  116",",,W","  157",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   15",",,W,2400",,,"  106",",,W","   11",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  130",",,W","  174",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   18",",,W,2400",,,"   61",",,W","  -16",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  100",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  160",",,W","  150",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-03-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  139",",,W","   39",",,W","   39",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  197",",,W","  295",",,W",,,,,,,,
"USW00093013","2019-03-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   15",",,W,2400",,,"  111",",,W","   33",",,W","   39",",,W",,,,,,,,,,,"  310",",,W","  230",",,W","  107",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-03-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   51",",,W,2400",,,"  128",",,W","   11",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  148",",,W","  237",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   67",",,W","  -16",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  200",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-03-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","  -16",",,W","   31",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","  112",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-03-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"   83",",,W","   11",",,W","   18",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-03-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","  135",",,W,2400",,,"   72",",,W","   28",",,W","   23",",,W",,,,,,,,,,,"   80",",,W","   90",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   91",",,W,2400",,,"   50",",,W","  -16",",,W","   66",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","  161",",,W","  210",",,W","    1",",,W",,,,,,
"USW00093013","2019-03-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   39",",,W","  -38",",,W","   29",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  103",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-03-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   61",",,W","  -66",",,W","   29",",,W",,,,,,,,,,,"  140",",,W","   50",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-03-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","  -43",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00093013","2019-03-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  133",",,W","  -32",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  330",",,W","   58",",,W","   67",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-03-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  139",",,W","  -21",",,W","   27",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","  103",",,W","  139",",,W",,,,,,,,
"USW00093013","2019-03-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  117",",,W","  -16",",,W","   31",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-03-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  133",",,W","  -43",",,W","   26",",,W",,,,,,,,,,,"  110",",,W","   90",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-03-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  117",",,W","   -5",",,W","   34",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  143",",,W","  206",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-03-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   46",",,W,2400",,,"   67",",,W","    0",",,W","   24",",,W",,,,,,,,,,,"  160",",,W","  260",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,
"USW00093013","2019-03-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   94",",,W","    0",",,W","   12",",,W",,,,,,,,,,,"  110",",,W","  270",",,W","   36",",,W","   49",",,W",,,,,,,,
"USW00093013","2019-03-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  117",",,W","   -5",",,W","   31",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  112",",,W","  157",",,W",,,,,"    1",",,W",,
"USW00093013","2019-03-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  144",",,W","  -16",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-03-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  194",",,W","  -21",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","  107",",,W","  152",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-03-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  211",",,W","   33",",,W","   31",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  130",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-03-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  200",",,W","   50",",,W","   52",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","  103",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-03-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  122",",,W","    6",",,W","   46",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","  134",",,W","  179",",,W",,,,,,,,
"USW00093013","2019-03-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  100",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-03-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   83",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,"  130",",,W","  320",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,
"USW00093013","2019-04-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  139",",,W","  -32",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  240",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-04-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  161",",,W","   39",",,W","   32",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  107",",,W","  152",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-04-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   10",",,W,2400",,,"  133",",,W","   22",",,W","   34",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  143",",,W",,,,,"    1",",,W",,
"USW00093013","2019-04-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","   -5",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-04-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  189",",,W","   28",",,W","   44",",,W",,,,,,,,,,,"  220",",,W","  260",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-04-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  167",",,W","   33",",,W","   28",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   98",",,W","  139",",,W",,,,,"    1",",,W",,
"USW00093013","2019-04-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  183",",,W","   17",",,W","   29",",,W",,,,,,,,,,,"  330",",,W","  350",",,W","   63",",,W","   85",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-04-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   28",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-04-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   78",",,W","   44",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  125",",,W","  174",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-04-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   71",",,W,2400",,,"  156",",,W","    0",",,W","   48",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  134",",,W","  183",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-04-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   72",",,W","  -10",",,W","   47",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-04-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  106",",,W","  -27",",,W","   20",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-04-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  117",",,W","    0",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-04-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","  -21",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-04-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  183",",,W","   78",",,W","   46",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-04-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  156",",,W","   78",",,W","   38",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  107",",,W","  165",",,W",,,,,,,,
"USW00093013","2019-04-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","   39",",,W","   43",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  116",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-04-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  183",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,"  310",",,W","  280",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-04-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  233",",,W","   22",",,W","   32",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-04-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  228",",,W","   50",",,W","   46",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","  148",",,W","  206",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-04-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  211",",,W","   61",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   94",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-04-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  211",",,W","   17",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-04-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  211",",,W","   44",",,W","   33",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   98",",,W","  125",",,W",,,,,,,,
