"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014825","2018-12-25","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   44",",,W","  -49",",,W","   25",",,W",,," 1414",",,W",,,,,,,"  200",",,W","  200",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-26","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   83",",,W","  -43",",,W","   19",",,W",,," 2327",",,W",,,,,,,"   80",",,W","  100",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-27","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   36",",,W,2400",,,,,"  100",",,W","    6",",,W","   69",",,W",,," 1951",",,W",,,,,,,"  150",",,W","  150",",,W","  161",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-28","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    8",",,W,2400",,,,,"  150",",,W","    6",",,W","   78",",,W",,," 1437",",,W",,,,,,,"  250",",,W","  260",",,W","  130",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-29","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   22",",,W","    0",",,W","   46",",,W",,," 0146",",,W",,,,,,,"  260",",,W","  260",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-30","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   39",",,W","  -27",",,W","   47",",,W",,," 0322",",,W",,,,,,,"  250",",,W","  270",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2018-12-31","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  269",",,W,2400",,,,,"  161",",,W","    0",",,W","   68",",,W",,," 2218",",,W",,,,,,,"  260",",,W","  260",",,W","  197",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-01","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   89",",,W","   17",",,W","   42",",,W",,," 0001",",,W",,,,,,,"  250",",,W","  250",",,W","  165",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-02","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   50",",,W","    6",",,W","   44",",,W",,," 2047",",,W",,,,,,,"  270",",,W","  270",",,W","  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-03","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   33",",,W","  -10",",,W","   53",",,W",,," 0017",",,W",,,,,,,"  270",",,W","  280",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-04","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  106",",,W","   -5",",,W","   27",",,W",,," 0229",",,W",,,,,,,"  190",",,W","  190",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-05","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  100",",,W","  -16",",,W","   44",",,W",,," 2343",",,W",,,,,,,"  250",",,W","  270",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-06","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   67",",,W","    6",",,W","   39",",,W",,," 2032",",,W",,,,,,,"   80",",,W","   80",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-07","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  128",",,W","   17",",,W","   80",",,W",,," 1819",",,W",,,,,,,"  200",",,W","  200",",,W","  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-08","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   25",",,W,2400",,,,,"  139",",,W","   39",",,W","   75",",,W",,," 1511",",,W",,,,,,,"  260",",,W","  260",",,W","  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-09","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    3",",,W,2400",,,,,"   44",",,W","  -60",",,W","   78",",,W",,," 1104",",,W",,,,,,,"  280",",,W","  280",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-10","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -16",",,W","  -66",",,W","   50",",,W",,," 0318",",,W",,,,,,,"  310",",,W","  320",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-11","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   -5",",,W","  -32",",,W","   17",",,W",,," 1253",",,W",,,,,,,"  180",",,W","  160",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-12","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   15",",,W,2400",,,,,"   -5",",,W","  -32",",,W","   47",",,W",,," 2307",",,W",,,,,,,"   60",",,W","   60",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-13","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   -5",",,W","  -38",",,W","   68",",,W",,," 1538",",,W",,,,,,,"   40",",,W","   40",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-14","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  -21",",,W"," -105",",,W","   26",",,W",,," 0105",",,W",,,,,,,"  330",",,W","   10",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-15","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   -5",",,W","  -99",",,W","   54",",,W",,," 2353",",,W",,,,,,,"  240",",,W","  250",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-16","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   17",",,W","  -16",",,W","   50",",,W",,," 0151",",,W",,,,,,,"  260",",,W","  260",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-17","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   13",",,W,2400",,,,,"   17",",,W","  -21",",,W","   38",",,W",,," 1513",",,W",,,,,,,"  140",",,W","  160",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-18","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   17",",,W","   -5",",,W","   35",",,W",,," 0221",",,W",,,,,,,"  290",",,W","  290",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-19","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   51",",,W,2400",,,,,"    0",",,W","  -66",",,W","   92",",,W",,," 2012",",,W",,,,,,,"   40",",,W","   20",",,W","  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-20","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -66",",,W"," -188",",,W","   60",",,W",,," 0012",",,W",,,,,,,"  360",",,W","  360",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-21","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,," -149",",,W"," -238",",,W","   25",",,W",,," 0145",",,W",,,,,,,"  320",",,W","  320",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-22","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   56",",,W"," -182",",,W","   72",",,W",,," 2146",",,W",,,,,,,"  190",",,W","  190",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-23","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   72",",,W","   11",",,W","   59",",,W",,," 0327",",,W",,,,,,,"  170",",,W","  190",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-24","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"   11",",,W","  -49",",,W","   72",",,W",,," 2015",",,W",,,,,,,"  260",",,W","  270",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-25","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"  -49",",,W"," -138",",,W","   73",",,W",,," 0244",",,W",,,,,,,"  260",",,W","  270",",,W","  148",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-26","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"    0",",,W","  -93",",,W","   26",",,W",,," 2346",",,W",,,,,,,"  220",",,W","  200",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-27","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"   11",",,W"," -166",",,W","   56",",,W",,," 0030",",,W",,,,,,,"  270",",,W","  240",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-28","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"   56",",,W"," -127",",,W","   72",",,W",,," 2223",",,W",,,,,,,"  260",",,W","  260",",,W","  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-29","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"  -66",",,W"," -155",",,W","  101",",,W",,," 1649",",,W",,,,,,,"  260",",,W","  230",",,W","  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-30","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,," -155",",,W"," -227",",,W","   99",",,W",,," 0914",",,W",,,,,,,"  260",",,W","  250",",,W","  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-01-31","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,," -132",",,W"," -216",",,W","   49",",,W",,," 0013",",,W",,,,,,,"  260",",,W","  250",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-01","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US",,,,,,,"  -77",",,W"," -138",",,W","   28",",,W",,," 0700",",,W",,,,,,,"   60",",,W","   70",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-02","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   50",",,W"," -138",",,W","   46",",,W",,," 1701",",,W",,,,,,,"  210",",,W","  220",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-03","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  122",",,W","   11",",,W","   39",",,W",,," 1245",",,W",,,,,,,"  190",",,W","  210",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-04","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   36",",,W,2400",,,,,"  144",",,W","   44",",,W","   57",",,W",,," 1312",",,W",,,,,,,"  200",",,W","  190",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-05","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    8",",,W,2400",,,,,"  111",",,W","   17",",,W","   38",",,W",,," 0246",",,W",,,,,,,"  300",",,W","  300",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-06","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  157",",,W,2400",,,,,"  117",",,W","   17",",,W","   30",",,W",,," 0429",",,W",,,,,,,"  340",",,W","  120",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-07","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  104",",,W,2400",,,,,"  150",",,W","    6",",,W","   69",",,W",,," 1953",",,W",,,,,,,"  260",",,W","  260",",,W","  183",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-08","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"    6",",,W","  -88",",,W","  114",",,W",,," 0319",",,W",,,,,,,"  260",",,W","  260",",,W","  170",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-09","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  -32",",,W","  -99",",,W","   24",",,W",,," 0220",",,W",,,,,,,"  270",",,W","  270",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-10","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   30",",,W,2400",,,,,"   -5",",,W","  -71",",,W","   34",",,W",,," 1051",",,W",,,,,,,"  120",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-11","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    5",",,W,2400",,,,,"    6",",,W","  -10",",,W","   47",",,W",,," 2323",",,W",,,,,,,"   70",",,W","   50",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-12","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  157",",,W,2400",,,,,"   61",",,W","  -10",",,W","   72",",,W",,," 2111",",,W",,,,,,,"  250",",,W","  250",",,W","  170",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-13","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   -5",",,W","  -55",",,W","  110",",,W",,," 0359",",,W",,,,,,,"  250",",,W","  250",",,W","  170",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-14","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   89",",,W","  -32",",,W","   52",",,W",,," 1151",",,W",,,,,,,"  180",",,W","  180",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-15","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"   83",",,W","  -55",",,W","   77",",,W",,," 0346",",,W",,,,,,,"  260",",,W","  260",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-16","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  -27",",,W","  -66",",,W","   40",",,W",,," 2336",",,W",,,,,,,"   90",",,W","   80",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-17","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -10",",,W","  -38",",,W","   51",",,W",,," 1422",",,W",,,,,,,"   60",",,W","   60",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-18","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -16",",,W","  -43",",,W","   32",",,W",,," 1339",",,W",,,,,,,"  300",",,W","  310",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-19","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   11",",,W","  -88",",,W","   21",",,W",,," 2130",",,W",,,,,,,"   80",",,W","   70",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-20","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  102",",,W,2400",,,,,"   61",",,W","  -21",",,W","   62",",,W",,," 2357",",,W",,,,,,,"  260",",,W","  270",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-21","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   56",",,W","    0",",,W","   57",",,W",,," 0222",",,W",,,,,,,"  260",",,W","  260",",,W","  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-22","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   33",",,W","  -16",",,W","   32",",,W",,," 1037",",,W",,,,,,,"   60",",,W","   70",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-23","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    8",",,W,2400",,,,,"  100",",,W","   -5",",,W","   47",",,W",,," 2348",",,W",,,,,,,"  140",",,W","  150",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-24","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   36",",,W,2400",,,,,"  139",",,W","  -32",",,W","  137",",,W",,," 1109",",,W",,,,,,,"  250",",,W","  250",",,W","  219",",,W","  282",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-25","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   -5",",,W","  -82",",,W","   88",",,W",,," 0235",",,W",,,,,,,"  260",",,W","  270",",,W","  179",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-26","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  -21",",,W","  -60",",,W","   44",",,W",,," 1848",",,W",,,,,,,"   70",",,W","   70",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-27","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   50",",,W","  -55",",,W","   47",",,W",,," 2042",",,W",,,,,,,"   90",",,W","  340",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-02-28","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"    0",",,W","  -49",",,W","   38",",,W",,," 2235",",,W",,,,,,,"   50",",,W","   50",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-01","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   33",",,W","  -60",",,W","   36",",,W",,," 1706",",,W",,,,,,,"   40",",,W","   20",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-02","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   39",",,W","  -60",",,W","   26",",,W",,," 1622",",,W",,,,,,,"  340",",,W","  340",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-03","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   10",",,W,2400",,,,,"    0",",,W","  -66",",,W","   32",",,W",,," 2108",",,W",,,,,,,"  330",",,W","  330",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-04","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -66",",,W"," -138",",,W","   60",",,W",,," 1431",",,W",,,,,,,"  260",",,W","  250",",,W","  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-05","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -66",",,W"," -138",",,W","   72",",,W",,," 1344",",,W",,,,,,,"  260",",,W","  250",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-06","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"  -43",",,W"," -132",",,W","   59",",,W",,," 1601",",,W",,,,,,,"  250",",,W","  240",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-07","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0","T,,W,2400",,,,,"  -10",",,W","  -88",",,W","   27",",,W",,," 0219",",,W",,,,,,,"  240",",,W","  250",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-08","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   61",",,W","  -49",",,W","   23",",,W",,," 2006",",,W",,,,,,,"   60",",,W","   60",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-09","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","  191",",,W,2400",,,,,"  106",",,W","  -27",",,W","   61",",,W",,," 2207",",,W",,,,,,,"  160",",,W","  170",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-10","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","   28",",,W,2400",,,,,"  106",",,W","   11",",,W","   98",",,W",,," 0614",",,W",,,,,,,"  250",",,W","  250",",,W","  165",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-11","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   67",",,W","  -16",",,W","   60",",,W",,," 1612",",,W",,,,,,,"  270",",,W","  270",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-12","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    0",",,W,2400",,,,,"   78",",,W","  -43",",,W","   22",",,W",,," 1356",",,W",,,,,,,"  150",",,W","  270",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014825","2019-03-13","41.01361","-83.66861","243.8","FINDLAY AIRPORT, OH US","    3",",,W,2400",,,,,"  139",",,W","   22",",,W","   51",",,W",,," 1436",",,W",,,,,,,"  160",",,W","  150",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
