"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00425969","2018-04-07","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   39",",,7",,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-08","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-09","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-10","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -11",",,7",,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-11","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   22",",,7",,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-12","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   72",",,7",,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-13","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   -6",",,7",,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-14","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -22",",,7",,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-15","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-16","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   11",",,7",,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-17","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   28",",,7",,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-18","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -72",",,7",,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-19","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -22",",,7",,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-20","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  178",",,7","   33",",,7",,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-21","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   11",",,7",,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-22","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-23","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   28",",,7",,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-24","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","    0",",,7",,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-25","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -17",",,7",,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-26","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   22",",,7",,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-27","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   22",",,7",,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-28","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-29","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-04-30","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   39",",,7",,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-01","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  156",",,7","   33",",,7",,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-02","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  172",",,7","   44",",,7",,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-03","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  122",",,7","   17",",,7",,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-04","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  183",",,7","   33",",,7",,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-05","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   61",",,7",,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-06","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-07","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   83",",,7",,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-08","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-09","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","   78",",,7",,,,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-10","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-11","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  106",",,7",,,,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-12","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-13","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-14","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   28",",,7",,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-15","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7",,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-16","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   67",",,7",,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-17","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-18","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   78",",,7",,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-19","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","   56",",,7",,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-20","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-21","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","   61",",,7",,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-22","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  100",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-23","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-24","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-25","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-26","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-27","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-28","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-29","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-30","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   94",",,7",,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-05-31","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  283",",,7","   94",",,7",,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-01","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  106",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-02","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-03","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-04","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","   78",",,7",,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-05","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  117",",,7",,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-06","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  122",",,7",,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-07","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","   94",",,7",,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-08","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  117",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-09","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  100",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-10","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-11","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","   67",",,7",,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-12","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   50",",,7",,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-13","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  111",",,7",,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-14","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  117",",,7",,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-15","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","   89",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-16","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  333",",,7","  172",",,7",,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-17","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-18","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-19","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  111",",,7",,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-20","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   83",",,7",,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-21","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-22","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-23","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  122",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-24","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-25","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  100",",,7",,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-26","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  117",",,7",,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-27","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  133",",,7",,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-28","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  122",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-29","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  117",",,7",,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-06-30","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  144",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-01","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-02","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   83",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-03","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  128",",,7",,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-04","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-05","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  117",",,7",,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-06","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-07","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  161",",,7",,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-08","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-09","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  372",",,7","  178",",,7",,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-10","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  172",",,7",,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-11","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  183",",,7",,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-12","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-13","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-14","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  183",",,7",,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-15","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-16","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  161",",,7",,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-17","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-18","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800","  339",",,7","  144",",,7",,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-19","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-20","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  161",",,7",,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-21","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  183",",,7",,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-22","40.19404","-110.06087","1549.9","MYTON, UT US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-23","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  156",",,7",,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-24","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  150",",,7",,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-25","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  178",",,7",,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-26","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  156",",,7",,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-27","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  172",",,7",,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425969","2018-07-28","40.19404","-110.06087","1549.9","MYTON, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  150",",,7",,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
