"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014931","2018-12-29","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -49",",,W","  -77",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  -62","H,,S",,,,,,,"  240",",,W","  310",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2018-12-30","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   39",",,W","  -77",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  -33","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2018-12-31","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  262",",,W,",,,,,"   39",",,W","    6",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   24","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"    6",",,W","  -49",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  -10","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -16",",,W","  -49",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  -38","H,,S",,,,,,,"  220",",,W","  240",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   61",",,W","  -49",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"   -9","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  100",",,W","  -32",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"   24","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  122",",,W","  -16",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   42","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   89",",,W","    6",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"   37","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   56",",,W,",,,,,"  161",",,W","   39",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  105","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   83",",,W","   -5",",,W",,,,,"   69",",,W",,,,,,,,,,,,,"   62","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"  130",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -10",",,W","  -71",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  -30","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"  116",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -10",",,W","  -82",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  -58","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   38",",,W,",,,,,"    0",",,W","  -55",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  -28","H,,S",,,,,,,"  130",",,W","  140",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  193",",,W,",,,,,"   -5",",,W","  -21",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  -14","H,,S",,,,,,,"   50",",,W","   40",",,W",,,,,,,"   89",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-13","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"    0",",,W","  -82",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -10","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-14","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -21",",,W"," -116",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  -53","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-15","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   11",",,W","  -27",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  -19","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-16","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   11",",,W","  -16",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"    2","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-17","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   11",",,W","  -10",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"   -2","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   45",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-18","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   53",",,W,",,,,,"   -5",",,W","  -32",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  -14","H,,S",,,,,,,"   40",",,W","   80",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-19","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   56",",,W,",,,,,"  -10",",,W"," -160",",,W",,,,,"   80",",,W",,,,,,,,,,,,,"  -43","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"  134",",,W","  165",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-20","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,," -105",",,W"," -188",",,W",,,,,"   29",",,W",,,,,,,,,,,,," -142","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-21","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -66",",,W"," -166",",,W",,,,,"   58",",,W",,,,,,,,,,,,," -134","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-22","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  152",",,W,",,,,,"   11",",,W","  -66",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  -33","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-23","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   36",",,W,",,,,,"    0",",,W"," -132",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  -40","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-24","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -55",",,W"," -177",",,W",,,,,"   56",",,W",,,,,,,,,,,,," -102","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  107",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-25","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  -88",",,W"," -232",",,W",,,,,"   32",",,W",,,,,,,,,,,,," -162","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-26","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,,"  -66",",,W"," -249",",,W",,,,,"   26",",,W",,,,,,,,,,,,," -155","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-27","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   10",",,W,",,,,,"  -49",",,W"," -199",",,W",,,,,"   35",",,W",,,,,,,,,,,,," -114","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-28","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,,"   28",",,W"," -160",",,W",,,,,"   68",",,W",,,,,,,,,,,,,"  -54","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  134",",,W","  215",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-29","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,," -127",",,W"," -227",",,W",,,,,"   56",",,W",,,,,,,,,,,,," -152","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-30","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,," -205",",,W"," -288",",,W",,,,,"   41",",,W",,,,,,,,,,,,," -239","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,"  107",",,W","  179",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-01-31","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,," -132",",,W"," -293",",,W",,,,,"   29",",,W",,,,,,,,,,,,," -227","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -43",",,W"," -166",",,W",,,,,"   27",",,W",,,,,,,,,,,,," -124","H,,S",,,,,,,"  190",",,W","  170",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   72",",,W","  -49",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"   -9","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  100",",,W","   50",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   70","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  100",",,W","  -71",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"   58","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   33",",,W,",,,,,"   -5",",,W","  -82",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  -54","H,,S",,,,,,,"   90",",,W","  350",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,,"    6",",,W","  -27",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  -11","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   43",",,W,",,,,,"    6",",,W"," -132",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  -21","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"  112",",,W","  174",",,W",,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -93",",,W"," -155",",,W",,,,,"   45",",,W",,,,,,,,,,,,," -129","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -38",",,W"," -143",",,W",,,,,"   38",",,W",,,,,,,,,,,,," -103","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   10",",,W,",,,,,"  -10",",,W","  -38",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  -32","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   63",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   91",",,W,",,,,,"   11",",,W","  -27",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  -13","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,"   81",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"    6",",,W","  -93",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"   -9","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  112",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-13","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   33",",,W"," -116",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  -72","H,,S",,,,,,,"  180",",,W","  290",",,W",,,,,,,"   72",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-14","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  106",",,W"," -105",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"   46","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"  112",",,W","  179",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-15","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -93",",,W"," -138",",,W",,,,,"   52",",,W",,,,,,,,,,,,," -105","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-16","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   -5",",,W"," -132",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -83","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-17","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   15",",,W,",,,,,"  -16",",,W","  -38",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  -28","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-18","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  -21",",,W"," -105",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  -44","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-19","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"   -5",",,W"," -121",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  -69","H,,S",,,,,,,"   90",",,W","   80",",,W",,,,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-20","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   23",",,W,",,,,,"   22",",,W","  -27",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   -2","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-21","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"   17",",,W","  -60",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  -17","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-22","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    3",",,W,",,,,,"   56",",,W","  -60",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-23","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  284",",,W,",,,,,"   61",",,W","   11",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"   28","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   89",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-24","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    3",",,W,",,,,,"   56",",,W"," -110",",,W",,,,,"   84",",,W",,,,,,,,,,,,,"   -9","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"  139",",,W","  228",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-25","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -55",",,W"," -138",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  -97","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-26","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"    0",",,W","  -82",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  -53","H,,S",,,,,,,"   90",",,W","   50",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-27","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -10",",,W"," -110",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  -35","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-02-28","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  -21",",,W"," -121",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  -86","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
